"Number","Coverage Start (UTCG)","Coverage End (UTCG)","Duration (sec)","Percent"
988,5 Mar 2025 18:37:37.846,5 Mar 2025 18:40:17.676,159.831,0.000507
989,5 Mar 2025 18:40:18.107,5 Mar 2025 18:40:33.418,15.312,0.000049
990,5 Mar 2025 20:12:22.290,5 Mar 2025 20:15:11.143,168.854,0.000535
991,5 Mar 2025 21:46:55.604,5 Mar 2025 21:49:49.405,173.800,0.000551
992,5 Mar 2025 23:21:39.398,5 Mar 2025 23:24:42.263,182.865,0.000580
993,6 Mar 2025 00:56:30.622,6 Mar 2025 00:59:25.809,175.187,0.000556
994,6 Mar 2025 02:31:18.311,6 Mar 2025 02:34:13.821,175.510,0.000557
995,6 Mar 2025 04:06:02.852,6 Mar 2025 04:08:51.463,168.611,0.000535
996,6 Mar 2025 05:40:36.249,6 Mar 2025 05:43:29.611,173.363,0.000550
997,6 Mar 2025 07:15:23.644,6 Mar 2025 07:18:22.622,178.979,0.000568
998,6 Mar 2025 08:50:11.161,6 Mar 2025 08:53:06.134,174.973,0.000555
999,6 Mar 2025 10:24:58.799,6 Mar 2025 10:27:54.196,175.398,0.000556
1000,6 Mar 2025 11:59:43.340,6 Mar 2025 12:02:31.762,168.422,0.000534
1001,6 Mar 2025 13:34:21.564,6 Mar 2025 13:37:12.715,171.151,0.000543
1002,6 Mar 2025 15:09:04.257,6 Mar 2025 15:12:02.957,178.700,0.000567
1003,6 Mar 2025 16:43:51.722,6 Mar 2025 16:46:46.438,174.715,0.000554
1004,6 Mar 2025 18:18:39.308,6 Mar 2025 18:21:34.554,175.246,0.000556
1005,6 Mar 2025 19:53:23.588,6 Mar 2025 19:56:22.544,178.956,0.000567
1006,6 Mar 2025 21:28:02.094,6 Mar 2025 21:31:05.172,183.079,0.000581
1007,6 Mar 2025 23:02:44.894,6 Mar 2025 23:05:43.264,178.370,0.000566
1008,7 Mar 2025 00:37:32.306,7 Mar 2025 00:40:26.711,174.405,0.000553
1009,7 Mar 2025 02:12:19.840,7 Mar 2025 02:15:14.885,175.045,0.000555
1010,7 Mar 2025 03:47:03.931,7 Mar 2025 03:50:02.929,178.998,0.000568
1011,7 Mar 2025 05:21:42.668,7 Mar 2025 05:24:45.564,182.896,0.000580
1012,7 Mar 2025 06:56:25.555,7 Mar 2025 06:56:29.892,4.338,0.000014
1013,7 Mar 2025 06:56:35.427,7 Mar 2025 06:59:23.550,168.123,0.000533
1014,7 Mar 2025 08:31:12.913,7 Mar 2025 08:34:16.616,183.703,0.000583
1015,7 Mar 2025 10:06:00.394,7 Mar 2025 10:08:55.192,174.798,0.000554
1016,7 Mar 2025 11:40:44.351,7 Mar 2025 11:43:43.293,178.942,0.000567
1017,7 Mar 2025 13:15:35.717,7 Mar 2025 13:18:31.267,175.550,0.000557
1018,7 Mar 2025 14:50:16.100,7 Mar 2025 14:53:03.811,167.712,0.000532
1019,7 Mar 2025 16:24:53.542,7 Mar 2025 16:27:57.022,183.480,0.000582
1020,7 Mar 2025 17:59:40.971,7 Mar 2025 18:02:35.476,174.505,0.000553
1021,7 Mar 2025 19:34:24.829,7 Mar 2025 19:37:23.632,178.803,0.000567
1022,7 Mar 2025 21:09:16.191,7 Mar 2025 21:12:11.662,175.471,0.000556
1023,7 Mar 2025 22:44:03.979,7 Mar 2025 22:46:44.051,160.072,0.000508
1024,8 Mar 2025 00:18:34.195,8 Mar 2025 00:21:37.394,183.199,0.000581
1025,8 Mar 2025 01:53:21.570,8 Mar 2025 01:56:15.735,174.165,0.000552
1026,8 Mar 2025 03:28:05.361,8 Mar 2025 03:31:08.474,183.112,0.000581
1027,8 Mar 2025 05:02:56.687,8 Mar 2025 05:05:52.031,175.345,0.000556
1028,8 Mar 2025 06:37:44.424,8 Mar 2025 06:40:39.991,175.567,0.000557
1029,8 Mar 2025 08:12:28.897,8 Mar 2025 08:15:17.743,168.846,0.000535
1030,8 Mar 2025 09:47:02.192,8 Mar 2025 09:49:55.967,173.775,0.000551
1031,8 Mar 2025 11:21:45.937,8 Mar 2025 11:24:48.864,182.928,0.000580
1032,8 Mar 2025 12:56:37.205,8 Mar 2025 12:59:32.379,175.174,0.000555
1033,8 Mar 2025 14:31:24.890,8 Mar 2025 14:34:20.394,175.503,0.000557
1034,8 Mar 2025 16:06:09.461,8 Mar 2025 16:08:58.062,168.601,0.000535
1035,8 Mar 2025 17:40:42.838,8 Mar 2025 17:43:36.172,173.334,0.000550
1036,8 Mar 2025 19:15:30.230,8 Mar 2025 19:18:29.222,178.993,0.000568
1037,8 Mar 2025 20:50:17.745,8 Mar 2025 20:53:12.702,174.957,0.000555
1038,8 Mar 2025 22:25:05.379,8 Mar 2025 22:28:00.768,175.389,0.000556
1039,8 Mar 2025 23:59:49.843,9 Mar 2025 00:02:48.712,178.869,0.000567
1040,9 Mar 2025 01:34:28.094,9 Mar 2025 01:37:19.340,171.245,0.000543
1041,9 Mar 2025 03:09:10.845,9 Mar 2025 03:12:09.556,178.711,0.000567
1042,9 Mar 2025 04:43:58.307,9 Mar 2025 04:46:53.004,174.697,0.000554
1043,9 Mar 2025 06:18:45.890,9 Mar 2025 06:21:41.123,175.233,0.000556
1044,9 Mar 2025 07:53:30.101,9 Mar 2025 07:56:29.117,179.016,0.000568
1045,9 Mar 2025 09:28:08.628,9 Mar 2025 09:31:11.775,183.146,0.000581
1046,9 Mar 2025 11:02:51.483,9 Mar 2025 11:05:49.862,178.379,0.000566
1047,9 Mar 2025 12:37:38.892,9 Mar 2025 12:40:33.275,174.384,0.000553
1048,9 Mar 2025 14:12:26.423,9 Mar 2025 14:15:21.453,175.030,0.000555
1049,9 Mar 2025 15:47:10.450,9 Mar 2025 15:50:09.501,179.051,0.000568
1050,9 Mar 2025 17:22:01.843,9 Mar 2025 17:24:57.431,175.588,0.000557
1051,9 Mar 2025 18:56:42.039,9 Mar 2025 18:59:30.147,168.108,0.000533
1052,9 Mar 2025 20:31:19.499,9 Mar 2025 20:34:23.219,183.719,0.000583
1053,9 Mar 2025 22:06:06.978,9 Mar 2025 22:09:01.759,174.781,0.000554
1054,9 Mar 2025 23:40:50.876,9 Mar 2025 23:43:49.863,178.987,0.000568
1055,10 Mar 2025 01:15:42.295,10 Mar 2025 01:18:37.841,175.546,0.000557
1056,10 Mar 2025 02:50:22.712,10 Mar 2025 02:53:10.407,167.695,0.000532
1057,10 Mar 2025 04:25:00.130,10 Mar 2025 04:28:03.624,183.494,0.000582
1058,10 Mar 2025 05:59:47.556,10 Mar 2025 06:02:42.041,174.486,0.000553
1059,10 Mar 2025 07:34:31.359,10 Mar 2025 07:37:30.201,178.842,0.000567
1060,10 Mar 2025 09:09:22.770,10 Mar 2025 09:12:18.235,175.464,0.000556
1061,10 Mar 2025 10:44:10.555,10 Mar 2025 10:46:50.646,160.091,0.000508
1062,10 Mar 2025 12:18:54.976,10 Mar 2025 12:21:43.994,169.018,0.000536
1063,10 Mar 2025 13:53:28.156,10 Mar 2025 13:56:22.299,174.143,0.000552
1064,10 Mar 2025 15:28:11.895,10 Mar 2025 15:31:15.076,183.180,0.000581
1065,10 Mar 2025 17:03:03.267,10 Mar 2025 17:05:58.603,175.335,0.000556
1066,10 Mar 2025 18:37:51.001,10 Mar 2025 18:40:46.565,175.564,0.000557
1067,10 Mar 2025 20:12:35.504,10 Mar 2025 20:15:24.342,168.838,0.000535
1068,10 Mar 2025 21:47:08.780,10 Mar 2025 21:50:02.530,173.750,0.000551
1069,10 Mar 2025 23:21:56.222,10 Mar 2025 23:24:55.465,179.243,0.000568
1070,11 Mar 2025 00:56:43.786,11 Mar 2025 00:59:38.948,175.162,0.000555
1071,11 Mar 2025 02:31:31.469,11 Mar 2025 02:34:26.964,175.495,0.000556
1072,11 Mar 2025 04:06:16.070,11 Mar 2025 04:09:04.660,168.590,0.000535
1073,11 Mar 2025 05:40:49.426,11 Mar 2025 05:43:42.733,173.307,0.000550
1074,11 Mar 2025 07:15:36.815,11 Mar 2025 07:18:35.822,179.007,0.000568
1075,11 Mar 2025 08:50:24.327,11 Mar 2025 08:53:19.269,174.942,0.000555
1076,11 Mar 2025 10:25:11.959,11 Mar 2025 10:28:07.339,175.380,0.000556
1077,11 Mar 2025 11:59:56.345,11 Mar 2025 12:02:55.285,178.940,0.000567
1078,11 Mar 2025 13:34:34.624,11 Mar 2025 13:37:25.964,171.340,0.000543
1079,11 Mar 2025 13:37:35.273,11 Mar 2025 13:37:37.956,2.683,0.000009
1080,11 Mar 2025 15:09:17.432,11 Mar 2025 15:12:16.155,178.723,0.000567
1081,11 Mar 2025 16:44:04.891,11 Mar 2025 16:46:59.570,174.679,0.000554
1082,11 Mar 2025 18:18:52.471,11 Mar 2025 18:21:47.693,175.222,0.000556
1083,11 Mar 2025 19:53:36.612,11 Mar 2025 19:56:35.690,179.077,0.000568
1084,11 Mar 2025 21:28:15.162,11 Mar 2025 21:31:18.377,183.215,0.000581
1085,11 Mar 2025 23:02:58.071,11 Mar 2025 23:05:56.460,178.389,0.000566
1086,12 Mar 2025 00:37:45.477,12 Mar 2025 00:40:39.845,174.368,0.000553
1087,12 Mar 2025 02:12:33.005,12 Mar 2025 02:15:28.021,175.016,0.000555
1088,12 Mar 2025 03:47:16.969,12 Mar 2025 03:50:16.073,179.104,0.000568
1089,12 Mar 2025 05:22:08.420,12 Mar 2025 05:25:04.005,175.586,0.000557
1090,12 Mar 2025 06:56:48.650,12 Mar 2025 06:59:36.744,168.094,0.000533
1091,12 Mar 2025 08:31:26.086,12 Mar 2025 08:34:29.821,183.735,0.000583
1092,12 Mar 2025 10:06:13.562,12 Mar 2025 10:09:08.331,174.769,0.000554
1093,12 Mar 2025 11:40:57.401,12 Mar 2025 11:43:56.433,179.033,0.000568
1094,12 Mar 2025 13:15:48.873,12 Mar 2025 13:18:44.415,175.542,0.000557
1095,12 Mar 2025 14:50:29.326,12 Mar 2025 14:53:17.003,167.678,0.000532
1096,12 Mar 2025 16:25:06.718,12 Mar 2025 16:28:10.225,183.507,0.000582
1097,12 Mar 2025 17:59:54.141,12 Mar 2025 18:02:48.607,174.467,0.000553
1098,12 Mar 2025 19:34:37.889,12 Mar 2025 19:37:41.258,183.369,0.000581
1099,12 Mar 2025 21:09:29.349,12 Mar 2025 21:12:24.807,175.458,0.000556
1100,12 Mar 2025 22:44:17.132,12 Mar 2025 22:47:12.721,175.590,0.000557
1101,13 Mar 2025 00:19:01.582,13 Mar 2025 00:21:50.595,169.012,0.000536
1102,13 Mar 2025 01:53:34.742,13 Mar 2025 01:56:28.863,174.121,0.000552
1103,13 Mar 2025 03:28:22.235,13 Mar 2025 03:31:21.678,179.443,0.000569
1104,13 Mar 2025 05:03:09.847,13 Mar 2025 05:06:05.172,175.324,0.000556
1105,13 Mar 2025 06:37:57.579,13 Mar 2025 06:40:53.140,175.561,0.000557
1106,13 Mar 2025 08:12:42.112,13 Mar 2025 08:15:30.941,168.830,0.000535
1107,13 Mar 2025 09:47:15.367,13 Mar 2025 09:50:09.093,173.726,0.000551
1108,13 Mar 2025 11:22:02.807,13 Mar 2025 11:25:02.066,179.259,0.000568
1109,13 Mar 2025 12:56:50.368,13 Mar 2025 12:59:45.517,175.150,0.000555
1110,13 Mar 2025 14:31:38.048,13 Mar 2025 14:34:33.537,175.489,0.000556
1111,13 Mar 2025 16:06:22.679,13 Mar 2025 16:09:11.259,168.580,0.000535
1112,13 Mar 2025 16:09:19.494,13 Mar 2025 16:09:21.433,1.939,0.000006
1113,13 Mar 2025 17:41:00.663,13 Mar 2025 17:43:51.956,171.293,0.000543
1114,13 Mar 2025 19:15:43.401,13 Mar 2025 19:18:42.422,179.021,0.000568
1115,13 Mar 2025 20:50:30.910,13 Mar 2025 20:53:25.837,174.927,0.000555
1116,13 Mar 2025 22:25:18.539,13 Mar 2025 22:28:13.911,175.372,0.000556
1117,14 Mar 2025 00:00:02.848,14 Mar 2025 00:03:01.860,179.012,0.000568
1118,14 Mar 2025 01:34:41.154,14 Mar 2025 01:37:44.560,183.406,0.000582
1119,14 Mar 2025 03:09:24.019,14 Mar 2025 03:12:22.754,178.735,0.000567
1120,14 Mar 2025 04:44:11.475,14 Mar 2025 04:47:06.137,174.662,0.000554
1121,14 Mar 2025 06:18:59.052,14 Mar 2025 06:21:54.263,175.210,0.000556
1122,14 Mar 2025 07:53:43.124,14 Mar 2025 07:56:42.263,179.139,0.000568
1123,14 Mar 2025 09:28:34.563,14 Mar 2025 09:31:24.979,170.416,0.000540
1124,14 Mar 2025 11:03:14.630,14 Mar 2025 11:06:03.058,168.428,0.000534
1125,14 Mar 2025 12:37:52.062,14 Mar 2025 12:40:46.410,174.348,0.000553
1126,14 Mar 2025 14:12:39.588,14 Mar 2025 14:15:34.589,175.002,0.000555
1127,14 Mar 2025 15:47:23.488,14 Mar 2025 15:50:22.646,179.157,0.000568
1128,14 Mar 2025 17:22:14.996,14 Mar 2025 17:25:10.581,175.584,0.000557
1129,14 Mar 2025 18:56:55.262,14 Mar 2025 18:59:43.341,168.079,0.000533
1130,14 Mar 2025 20:31:32.672,14 Mar 2025 20:34:36.424,183.752,0.000583
1131,14 Mar 2025 22:06:20.146,14 Mar 2025 22:09:14.898,174.753,0.000554
1132,14 Mar 2025 23:41:03.926,14 Mar 2025 23:44:03.007,179.081,0.000568
1133,15 Mar 2025 01:15:55.451,15 Mar 2025 01:18:50.989,175.537,0.000557
1134,15 Mar 2025 02:50:43.282,15 Mar 2025 02:53:23.600,160.317,0.000508
1135,15 Mar 2025 04:25:13.306,15 Mar 2025 04:25:27.293,13.987,0.000044
1136,15 Mar 2025 04:25:27.698,15 Mar 2025 04:28:16.827,169.129,0.000536
1137,15 Mar 2025 06:00:00.726,15 Mar 2025 06:02:55.174,174.448,0.000553
1138,15 Mar 2025 07:34:44.419,15 Mar 2025 07:37:47.862,183.443,0.000582
1139,15 Mar 2025 09:09:35.929,15 Mar 2025 09:12:31.381,175.452,0.000556
1140,15 Mar 2025 10:44:23.708,15 Mar 2025 10:47:19.297,175.589,0.000557
1141,15 Mar 2025 12:19:08.189,15 Mar 2025 12:21:57.196,169.007,0.000536
1142,15 Mar 2025 13:53:41.329,15 Mar 2025 13:56:35.429,174.100,0.000552
1143,15 Mar 2025 15:28:28.818,15 Mar 2025 15:31:28.280,179.462,0.000569
1144,15 Mar 2025 17:03:16.428,15 Mar 2025 17:06:11.744,175.316,0.000556
1145,15 Mar 2025 18:38:04.157,15 Mar 2025 18:40:59.715,175.558,0.000557
1146,15 Mar 2025 20:12:48.720,15 Mar 2025 20:15:37.541,168.821,0.000535
1147,15 Mar 2025 21:47:21.955,15 Mar 2025 21:50:15.657,173.702,0.000551
1148,15 Mar 2025 23:22:09.392,15 Mar 2025 23:25:08.668,179.276,0.000568
1149,16 Mar 2025 00:56:56.950,16 Mar 2025 00:59:52.088,175.138,0.000555
1150,16 Mar 2025 02:31:44.627,16 Mar 2025 02:34:40.111,175.484,0.000556
1151,16 Mar 2025 04:06:29.177,16 Mar 2025 04:09:28.009,178.832,0.000567
1152,16 Mar 2025 05:41:07.189,16 Mar 2025 05:43:58.581,171.392,0.000543
1153,16 Mar 2025 07:15:49.987,16 Mar 2025 07:18:49.023,179.035,0.000568
1154,16 Mar 2025 08:50:37.493,16 Mar 2025 08:53:32.406,174.913,0.000555
1155,16 Mar 2025 10:25:25.120,16 Mar 2025 10:28:20.483,175.364,0.000556
1156,16 Mar 2025 12:00:09.352,16 Mar 2025 12:03:08.436,179.084,0.000568
1157,16 Mar 2025 13:35:00.727,16 Mar 2025 13:37:51.164,170.436,0.000540
1158,16 Mar 2025 15:09:30.606,16 Mar 2025 15:12:29.353,178.747,0.000567
1159,16 Mar 2025 16:44:18.060,16 Mar 2025 16:47:12.704,174.645,0.000554
1160,16 Mar 2025 18:19:05.634,16 Mar 2025 18:22:00.834,175.199,0.000556
1161,16 Mar 2025 19:53:49.637,16 Mar 2025 19:56:48.836,179.199,0.000568
1162,16 Mar 2025 21:28:41.139,16 Mar 2025 21:31:36.725,175.586,0.000557
1163,16 Mar 2025 23:03:21.241,16 Mar 2025 23:06:09.657,168.416,0.000534
1164,17 Mar 2025 00:37:58.648,17 Mar 2025 00:41:02.589,183.941,0.000583
1165,17 Mar 2025 02:12:46.171,17 Mar 2025 02:15:41.161,174.990,0.000555
1166,17 Mar 2025 03:47:30.009,17 Mar 2025 03:50:29.218,179.210,0.000568
1167,17 Mar 2025 05:22:21.574,17 Mar 2025 05:25:17.156,175.583,0.000557
1168,17 Mar 2025 06:57:01.874,17 Mar 2025 06:59:49.939,168.065,0.000533
1169,17 Mar 2025 08:31:39.260,17 Mar 2025 08:34:43.028,183.768,0.000583
1170,17 Mar 2025 10:06:26.730,17 Mar 2025 10:09:21.466,174.736,0.000554
1171,17 Mar 2025 11:41:10.452,17 Mar 2025 11:44:09.578,179.126,0.000568
1172,17 Mar 2025 13:16:02.030,17 Mar 2025 13:18:57.563,175.533,0.000557
1173,17 Mar 2025 14:50:49.858,17 Mar 2025 14:53:30.196,160.338,0.000508
1174,17 Mar 2025 14:53:43.383,17 Mar 2025 14:53:45.430,2.048,0.000006
1175,17 Mar 2025 16:25:34.303,17 Mar 2025 16:28:23.429,169.126,0.000536
1176,17 Mar 2025 18:00:07.311,17 Mar 2025 18:03:01.741,174.429,0.000553
1177,17 Mar 2025 19:34:54.851,17 Mar 2025 19:37:54.466,179.615,0.000570
1178,17 Mar 2025 21:09:42.509,17 Mar 2025 21:12:37.955,175.446,0.000556
1179,17 Mar 2025 22:44:30.286,17 Mar 2025 22:47:25.873,175.588,0.000557
1180,18 Mar 2025 00:19:14.796,18 Mar 2025 00:22:03.797,169.001,0.000536
1181,18 Mar 2025 01:53:47.916,18 Mar 2025 01:56:41.994,174.078,0.000552
1182,18 Mar 2025 03:28:35.402,18 Mar 2025 03:31:34.883,179.481,0.000569
1183,18 Mar 2025 05:03:23.010,18 Mar 2025 05:06:18.317,175.308,0.000556
1184,18 Mar 2025 06:38:10.735,18 Mar 2025 06:41:06.289,175.553,0.000557
1185,18 Mar 2025 08:12:55.328,18 Mar 2025 08:15:44.142,168.813,0.000535
1186,18 Mar 2025 09:47:33.272,18 Mar 2025 09:50:22.220,168.949,0.000536
1187,18 Mar 2025 11:22:15.977,18 Mar 2025 11:25:15.269,179.292,0.000569
1188,18 Mar 2025 12:57:03.532,18 Mar 2025 12:59:58.658,175.126,0.000555
1189,18 Mar 2025 14:31:51.207,18 Mar 2025 14:34:46.685,175.478,0.000556
1190,18 Mar 2025 16:06:35.670,18 Mar 2025 16:09:34.586,178.915,0.000567
1191,18 Mar 2025 17:41:13.715,18 Mar 2025 17:44:05.209,171.493,0.000544
1192,18 Mar 2025 19:15:56.574,18 Mar 2025 19:18:55.623,179.049,0.000568
1193,18 Mar 2025 20:50:44.077,18 Mar 2025 20:53:38.978,174.900,0.000555
1194,18 Mar 2025 22:25:31.701,18 Mar 2025 22:28:27.056,175.355,0.000556
1195,19 Mar 2025 00:00:15.857,19 Mar 2025 00:03:15.012,179.155,0.000568
1196,19 Mar 2025 01:35:07.303,19 Mar 2025 01:37:57.768,170.465,0.000541
1197,19 Mar 2025 03:09:37.194,19 Mar 2025 03:12:35.953,178.759,0.000567
1198,19 Mar 2025 04:44:24.645,19 Mar 2025 04:47:19.272,174.627,0.000554
1199,19 Mar 2025 06:19:12.216,19 Mar 2025 06:22:07.404,175.188,0.000556
1200,19 Mar 2025 07:53:56.152,19 Mar 2025 07:56:55.411,179.260,0.000568
1201,19 Mar 2025 09:28:47.716,19 Mar 2025 09:31:43.298,175.582,0.000557
1202,19 Mar 2025 11:03:27.852,19 Mar 2025 11:06:16.256,168.404,0.000534
1203,19 Mar 2025 12:38:05.235,19 Mar 2025 12:41:09.195,183.960,0.000583
1204,19 Mar 2025 14:12:52.754,19 Mar 2025 14:15:47.730,174.976,0.000555
1205,19 Mar 2025 15:47:36.532,19 Mar 2025 15:50:35.791,179.259,0.000568
1206,19 Mar 2025 17:22:28.152,19 Mar 2025 17:25:23.730,175.578,0.000557
1207,19 Mar 2025 18:57:08.487,19 Mar 2025 18:59:56.537,168.050,0.000533
1208,19 Mar 2025 20:31:45.848,19 Mar 2025 20:34:49.631,183.784,0.000583
1209,19 Mar 2025 22:06:33.315,19 Mar 2025 22:09:28.034,174.719,0.000554
1210,19 Mar 2025 23:41:20.903,19 Mar 2025 23:44:16.149,175.247,0.000556
1211,20 Mar 2025 01:16:08.609,20 Mar 2025 01:19:04.137,175.527,0.000557
1212,20 Mar 2025 02:50:56.435,20 Mar 2025 02:53:52.008,175.573,0.000557
1213,20 Mar 2025 04:25:40.909,20 Mar 2025 04:28:30.032,169.123,0.000536
1214,20 Mar 2025 06:00:13.898,20 Mar 2025 06:03:08.307,174.410,0.000553
1215,20 Mar 2025 07:35:01.434,20 Mar 2025 07:38:01.070,179.636,0.000570
1216,20 Mar 2025 09:09:49.089,20 Mar 2025 09:12:44.526,175.436,0.000556
1217,20 Mar 2025 10:44:36.863,20 Mar 2025 10:47:32.449,175.586,0.000557
1218,20 Mar 2025 12:19:21.403,20 Mar 2025 12:22:10.398,168.995,0.000536
1219,20 Mar 2025 13:53:54.503,20 Mar 2025 13:56:48.559,174.056,0.000552
1220,20 Mar 2025 15:28:41.987,20 Mar 2025 15:31:41.486,179.499,0.000569
1221,20 Mar 2025 17:03:29.591,20 Mar 2025 17:06:24.888,175.297,0.000556
1222,20 Mar 2025 18:38:17.314,20 Mar 2025 18:41:12.864,175.549,0.000557
1223,20 Mar 2025 20:13:01.937,20 Mar 2025 20:16:00.716,178.779,0.000567
1224,20 Mar 2025 21:47:39.794,20 Mar 2025 21:50:28.784,168.990,0.000536
1225,20 Mar 2025 23:22:22.563,20 Mar 2025 23:25:21.871,179.308,0.000569
1226,21 Mar 2025 00:57:10.115,21 Mar 2025 01:00:05.228,175.113,0.000555
1227,21 Mar 2025 02:31:57.787,21 Mar 2025 02:34:53.259,175.472,0.000556
1228,21 Mar 2025 04:06:42.166,21 Mar 2025 04:09:41.162,178.996,0.000568
1229,21 Mar 2025 05:41:33.486,21 Mar 2025 05:44:23.920,170.434,0.000540
1230,21 Mar 2025 07:16:03.161,21 Mar 2025 07:19:02.224,179.063,0.000568
1231,21 Mar 2025 08:50:50.662,21 Mar 2025 08:53:45.546,174.885,0.000555
1232,21 Mar 2025 10:25:38.282,21 Mar 2025 10:28:33.626,175.344,0.000556
1233,21 Mar 2025 12:00:22.365,21 Mar 2025 12:03:21.586,179.222,0.000568
1234,21 Mar 2025 13:35:13.878,21 Mar 2025 13:38:04.372,170.494,0.000541
1235,21 Mar 2025 13:38:04.615,21 Mar 2025 13:38:09.424,4.809,0.000015
1236,21 Mar 2025 15:09:53.870,21 Mar 2025 15:12:42.553,168.683,0.000535
1237,21 Mar 2025 16:44:31.230,21 Mar 2025 16:47:25.839,174.609,0.000554
1238,21 Mar 2025 18:19:18.799,21 Mar 2025 18:22:13.975,175.176,0.000555
1239,21 Mar 2025 19:54:02.668,21 Mar 2025 19:57:01.988,179.321,0.000569
1240,21 Mar 2025 21:28:54.293,21 Mar 2025 21:31:49.878,175.585,0.000557
1241,21 Mar 2025 23:03:34.463,21 Mar 2025 23:06:22.855,168.392,0.000534
1242,22 Mar 2025 00:38:11.822,22 Mar 2025 00:41:15.800,183.978,0.000583
1243,22 Mar 2025 02:12:59.338,22 Mar 2025 02:15:54.299,174.961,0.000555
1244,22 Mar 2025 03:47:43.055,22 Mar 2025 03:50:42.364,179.309,0.000569
1245,22 Mar 2025 05:22:34.730,22 Mar 2025 05:25:30.305,175.575,0.000557
1246,22 Mar 2025 06:57:15.099,22 Mar 2025 07:00:03.134,168.035,0.000533
1247,22 Mar 2025 08:32:07.055,22 Mar 2025 08:34:56.235,169.179,0.000536
1248,22 Mar 2025 10:06:39.900,22 Mar 2025 10:09:34.601,174.701,0.000554
1249,22 Mar 2025 11:41:27.485,22 Mar 2025 11:44:27.222,179.738,0.000570
1250,22 Mar 2025 13:16:15.189,22 Mar 2025 13:19:10.712,175.523,0.000557
1251,22 Mar 2025 14:51:03.011,22 Mar 2025 14:53:58.585,175.574,0.000557
1252,22 Mar 2025 16:25:47.515,22 Mar 2025 16:28:36.634,169.119,0.000536
1253,22 Mar 2025 18:00:20.484,22 Mar 2025 18:03:14.873,174.390,0.000553
1254,22 Mar 2025 19:35:08.017,22 Mar 2025 19:38:07.674,179.657,0.000570
1255,22 Mar 2025 21:09:55.670,22 Mar 2025 21:12:51.098,175.429,0.000556
1256,22 Mar 2025 22:44:43.441,22 Mar 2025 22:47:39.022,175.582,0.000557
1257,23 Mar 2025 00:19:28.010,23 Mar 2025 00:22:16.999,168.989,0.000536
1258,23 Mar 2025 01:54:01.091,23 Mar 2025 01:56:55.123,174.033,0.000552
1259,23 Mar 2025 03:28:48.571,23 Mar 2025 03:31:48.089,179.517,0.000569
1260,23 Mar 2025 05:03:36.173,23 Mar 2025 05:06:31.460,175.287,0.000556
1261,23 Mar 2025 06:38:23.893,23 Mar 2025 06:41:19.440,175.547,0.000557
1262,23 Mar 2025 08:13:08.545,23 Mar 2025 08:16:07.293,178.748,0.000567
1263,23 Mar 2025 09:47:59.689,23 Mar 2025 09:50:35.346,155.657,0.000494
1264,23 Mar 2025 11:22:29.149,23 Mar 2025 11:25:28.473,179.324,0.000569
1265,23 Mar 2025 12:57:16.698,23 Mar 2025 13:00:11.798,175.100,0.000555
1266,23 Mar 2025 14:32:04.367,23 Mar 2025 14:34:59.832,175.465,0.000556
1267,23 Mar 2025 16:06:48.663,23 Mar 2025 16:09:47.738,179.074,0.000568
1268,23 Mar 2025 17:41:40.060,23 Mar 2025 17:44:30.525,170.465,0.000541
1269,23 Mar 2025 19:16:09.748,23 Mar 2025 19:19:08.824,179.076,0.000568
1270,23 Mar 2025 20:50:57.246,23 Mar 2025 20:53:52.114,174.869,0.000555
1271,23 Mar 2025 22:25:44.863,23 Mar 2025 22:28:40.197,175.334,0.000556
1272,24 Mar 2025 00:00:28.873,24 Mar 2025 00:03:28.162,179.289,0.000569
1273,24 Mar 2025 01:35:20.454,24 Mar 2025 01:38:16.001,175.547,0.000557
1274,24 Mar 2025 03:10:00.479,24 Mar 2025 03:12:49.152,168.673,0.000535
1275,24 Mar 2025 04:44:37.815,24 Mar 2025 04:47:32.405,174.590,0.000554
1276,24 Mar 2025 06:19:25.381,24 Mar 2025 06:22:20.545,175.163,0.000555
1277,24 Mar 2025 07:54:09.184,24 Mar 2025 07:57:08.561,179.377,0.000569
1278,24 Mar 2025 09:29:00.870,24 Mar 2025 09:31:56.454,175.585,0.000557
1279,24 Mar 2025 11:03:41.073,24 Mar 2025 11:06:29.453,168.380,0.000534
1280,24 Mar 2025 12:38:18.408,24 Mar 2025 12:41:22.404,183.996,0.000583
1281,24 Mar 2025 14:13:05.922,24 Mar 2025 14:16:00.867,174.945,0.000555
1282,24 Mar 2025 15:47:53.555,24 Mar 2025 15:50:48.936,175.380,0.000556
1283,24 Mar 2025 17:22:41.308,24 Mar 2025 17:25:36.880,175.572,0.000557
1284,24 Mar 2025 18:57:29.178,24 Mar 2025 19:00:24.705,175.526,0.000557
1285,24 Mar 2025 20:32:13.659,24 Mar 2025 20:35:02.838,169.178,0.000536
1286,24 Mar 2025 22:06:46.484,24 Mar 2025 22:09:41.168,174.684,0.000554
1287,24 Mar 2025 23:41:34.067,24 Mar 2025 23:44:33.828,179.761,0.000570
1288,25 Mar 2025 01:16:21.768,25 Mar 2025 01:19:17.289,175.521,0.000557
1289,25 Mar 2025 02:51:09.587,25 Mar 2025 02:54:05.161,175.574,0.000557
1290,25 Mar 2025 04:25:54.120,25 Mar 2025 04:28:43.236,169.116,0.000536
