
"Minus-X_Array"

"Time (UTCG)","Power (W)","Solar Intensity"
1 Mar 2025 23:03:00.000,6.856,1.000000
1 Mar 2025 23:06:00.000,6.860,1.000000
1 Mar 2025 23:09:00.000,6.872,1.000000
1 Mar 2025 23:12:00.000,6.861,1.000000
1 Mar 2025 23:15:00.000,6.847,1.000000
1 Mar 2025 23:18:00.000,6.856,1.000000
1 Mar 2025 23:21:00.000,6.853,1.000000
1 Mar 2025 23:24:00.000,6.853,1.000000
1 Mar 2025 23:27:00.000,6.868,1.000000
1 Mar 2025 23:30:00.000,6.867,1.000000
1 Mar 2025 23:33:00.000,6.851,1.000000
1 Mar 2025 23:36:00.000,6.861,1.000000
1 Mar 2025 23:39:00.000,6.873,1.000000
1 Mar 2025 23:42:00.000,6.853,1.000000
1 Mar 2025 23:45:00.000,6.852,1.000000
1 Mar 2025 23:48:00.000,6.854,1.000000
1 Mar 2025 23:51:00.000,6.892,1.000000
1 Mar 2025 23:54:00.000,6.857,1.000000
1 Mar 2025 23:57:00.000,6.849,1.000000
2 Mar 2025 00:00:00.000,6.857,1.000000
2 Mar 2025 00:03:00.000,6.837,1.000000
2 Mar 2025 00:06:00.000,0.000,0.000000
2 Mar 2025 00:09:00.000,0.000,0.000000
2 Mar 2025 00:12:00.000,0.000,0.000000
2 Mar 2025 00:15:00.000,0.000,0.000000
2 Mar 2025 00:18:00.000,0.000,0.000000
2 Mar 2025 00:21:00.000,0.000,0.000000
2 Mar 2025 00:24:00.000,6.852,1.000000
2 Mar 2025 00:27:00.000,6.857,1.000000
2 Mar 2025 00:30:00.000,6.856,1.000000
2 Mar 2025 00:33:00.000,6.847,1.000000
2 Mar 2025 00:36:00.000,6.854,1.000000
2 Mar 2025 00:39:00.000,6.729,1.000000
2 Mar 2025 00:42:00.000,6.856,1.000000
2 Mar 2025 00:45:00.000,6.858,1.000000
2 Mar 2025 00:48:00.000,6.851,1.000000
2 Mar 2025 00:51:00.000,6.852,1.000000
2 Mar 2025 00:54:00.000,6.854,1.000000
2 Mar 2025 00:57:00.000,6.854,1.000000
2 Mar 2025 01:00:00.000,6.865,1.000000
2 Mar 2025 01:03:00.000,6.835,1.000000
2 Mar 2025 01:06:00.000,6.854,1.000000
2 Mar 2025 01:09:00.000,6.842,1.000000
2 Mar 2025 01:12:00.000,6.851,1.000000
2 Mar 2025 01:15:00.000,6.856,1.000000
2 Mar 2025 01:18:00.000,6.852,1.000000
2 Mar 2025 01:21:00.000,6.845,1.000000
2 Mar 2025 01:24:00.000,6.850,1.000000
2 Mar 2025 01:27:00.000,6.854,1.000000
2 Mar 2025 01:30:00.000,6.866,1.000000
2 Mar 2025 01:33:00.000,6.852,1.000000
2 Mar 2025 01:36:00.000,6.859,1.000000
2 Mar 2025 01:39:00.000,6.862,1.000000
2 Mar 2025 01:42:00.000,6.841,1.000000
2 Mar 2025 01:45:00.000,0.000,0.000000
2 Mar 2025 01:48:00.000,0.000,0.000000
2 Mar 2025 01:51:00.000,0.000,0.000000
2 Mar 2025 01:54:00.000,0.000,0.000000
2 Mar 2025 01:57:00.000,0.000,0.000000
2 Mar 2025 02:00:00.000,6.848,1.000000

"Minus-Y_Array"

"Time (UTCG)","Power (W)","Solar Intensity"
1 Mar 2025 17:00:00.000,1.446,1.000000
1 Mar 2025 17:03:00.000,1.391,1.000000
1 Mar 2025 17:06:00.000,1.269,1.000000
1 Mar 2025 17:09:00.000,1.101,1.000000
1 Mar 2025 17:12:00.000,0.888,1.000000
1 Mar 2025 17:15:00.000,0.649,1.000000
1 Mar 2025 17:18:00.000,0.371,1.000000
1 Mar 2025 17:21:00.000,0.099,1.000000
1 Mar 2025 17:24:00.000,0.000,1.000000
1 Mar 2025 17:27:00.000,0.000,1.000000
1 Mar 2025 17:30:00.000,0.000,1.000000
1 Mar 2025 17:33:00.000,0.000,1.000000
1 Mar 2025 17:36:00.000,0.000,1.000000
1 Mar 2025 17:39:00.000,0.000,0.000000
1 Mar 2025 17:42:00.000,0.000,0.000000
1 Mar 2025 17:45:00.000,0.000,0.000000
1 Mar 2025 17:48:00.000,0.000,0.000000
1 Mar 2025 17:51:00.000,0.000,0.000000
1 Mar 2025 17:54:00.000,0.000,0.135036
1 Mar 2025 17:57:00.000,0.000,1.000000
1 Mar 2025 18:00:00.000,0.000,1.000000
1 Mar 2025 18:03:00.000,0.000,1.000000
1 Mar 2025 18:06:00.000,0.000,1.000000
1 Mar 2025 18:09:00.000,0.000,1.000000
1 Mar 2025 18:12:00.000,0.142,1.000000
1 Mar 2025 18:15:00.000,0.423,1.000000
1 Mar 2025 18:18:00.000,0.685,1.000000
1 Mar 2025 18:21:00.000,0.926,1.000000
1 Mar 2025 18:24:00.000,1.131,1.000000
1 Mar 2025 18:27:00.000,1.283,1.000000
1 Mar 2025 18:30:00.000,1.403,1.000000
1 Mar 2025 18:33:00.000,1.455,1.000000
1 Mar 2025 18:36:00.000,1.462,1.000000
1 Mar 2025 18:39:00.000,1.406,1.000000
1 Mar 2025 18:42:00.000,1.302,1.000000
1 Mar 2025 18:45:00.000,1.153,1.000000
1 Mar 2025 18:48:00.000,0.947,1.000000
1 Mar 2025 18:51:00.000,0.718,1.000000
1 Mar 2025 18:54:00.000,0.454,1.000000
1 Mar 2025 18:57:00.000,0.177,1.000000
1 Mar 2025 19:00:00.000,0.000,1.000000
1 Mar 2025 19:03:00.000,0.000,1.000000
1 Mar 2025 19:06:00.000,0.000,1.000000
1 Mar 2025 19:09:00.000,0.000,1.000000
1 Mar 2025 19:12:00.000,0.000,1.000000
1 Mar 2025 19:15:00.000,0.000,0.921522
1 Mar 2025 19:18:00.000,0.000,0.000000
1 Mar 2025 19:21:00.000,0.000,0.000000
1 Mar 2025 19:24:00.000,0.000,0.000000
1 Mar 2025 19:27:00.000,0.000,0.000000
1 Mar 2025 19:30:00.000,0.000,0.000000
1 Mar 2025 19:33:00.000,0.000,1.000000
1 Mar 2025 19:36:00.000,0.000,1.000000
1 Mar 2025 19:39:00.000,0.000,1.000000
1 Mar 2025 19:42:00.000,0.000,1.000000
1 Mar 2025 19:45:00.000,0.000,1.000000
1 Mar 2025 19:48:00.000,0.066,1.000000
1 Mar 2025 19:51:00.000,0.349,1.000000
1 Mar 2025 19:54:00.000,0.626,1.000000
1 Mar 2025 19:57:00.000,0.869,1.000000
1 Mar 2025 20:00:00.000,1.082,1.000000
1 Mar 2025 20:03:00.000,1.252,1.000000
1 Mar 2025 20:06:00.000,1.380,1.000000
1 Mar 2025 20:09:00.000,1.457,1.000000
1 Mar 2025 20:12:00.000,1.469,1.000000
1 Mar 2025 20:15:00.000,1.434,1.000000
1 Mar 2025 20:18:00.000,1.340,1.000000
1 Mar 2025 20:21:00.000,1.205,1.000000
1 Mar 2025 20:24:00.000,1.009,1.000000
1 Mar 2025 20:27:00.000,0.787,1.000000
1 Mar 2025 20:30:00.000,0.529,1.000000
1 Mar 2025 20:33:00.000,0.251,1.000000
1 Mar 2025 20:36:00.000,0.000,1.000000
1 Mar 2025 20:39:00.000,0.000,1.000000
1 Mar 2025 20:42:00.000,0.000,1.000000
1 Mar 2025 20:45:00.000,0.000,1.000000
1 Mar 2025 20:48:00.000,0.000,1.000000
1 Mar 2025 20:51:00.000,0.000,1.000000
1 Mar 2025 20:54:00.000,0.000,0.000000
1 Mar 2025 20:57:00.000,0.000,0.000000
1 Mar 2025 21:00:00.000,0.000,0.000000
1 Mar 2025 21:03:00.000,0.000,0.000000
1 Mar 2025 21:06:00.000,0.000,0.000000
1 Mar 2025 21:09:00.000,0.000,1.000000
1 Mar 2025 21:12:00.000,0.000,1.000000
1 Mar 2025 21:15:00.000,0.000,1.000000
1 Mar 2025 21:18:00.000,0.000,1.000000
1 Mar 2025 21:21:00.000,0.000,1.000000
1 Mar 2025 21:24:00.000,0.000,1.000000
1 Mar 2025 21:27:00.000,0.279,1.000000
1 Mar 2025 21:30:00.000,0.543,1.000000
1 Mar 2025 21:33:00.000,0.794,1.000000
1 Mar 2025 21:36:00.000,1.020,1.000000
1 Mar 2025 21:39:00.000,1.210,1.000000
1 Mar 2025 21:42:00.000,1.337,1.000000
1 Mar 2025 21:45:00.000,1.436,1.000000
1 Mar 2025 21:48:00.000,1.462,1.000000
1 Mar 2025 21:51:00.000,1.450,1.000000
1 Mar 2025 21:54:00.000,1.366,1.000000
1 Mar 2025 21:57:00.000,1.243,1.000000
1 Mar 2025 22:00:00.000,1.070,1.000000
1 Mar 2025 22:03:00.000,0.867,1.000000
1 Mar 2025 22:06:00.000,0.607,1.000000
1 Mar 2025 22:09:00.000,0.329,1.000000
1 Mar 2025 22:12:00.000,0.052,1.000000
1 Mar 2025 22:15:00.000,0.000,1.000000
1 Mar 2025 22:18:00.000,0.000,1.000000
1 Mar 2025 22:21:00.000,0.000,1.000000
1 Mar 2025 22:24:00.000,0.000,1.000000
1 Mar 2025 22:27:00.000,0.000,1.000000
1 Mar 2025 22:30:00.000,0.000,0.000000
1 Mar 2025 22:33:00.000,0.000,0.000000
1 Mar 2025 22:36:00.000,0.000,0.000000
1 Mar 2025 22:39:00.000,0.000,0.000000
1 Mar 2025 22:42:00.000,0.000,0.000000
1 Mar 2025 22:45:00.000,0.000,0.995943
1 Mar 2025 22:48:00.000,0.000,1.000000
1 Mar 2025 22:51:00.000,0.000,1.000000
1 Mar 2025 22:54:00.000,0.000,1.000000
1 Mar 2025 22:57:00.000,0.000,1.000000
1 Mar 2025 23:00:00.000,0.000,1.000000
1 Mar 2025 23:03:00.000,0.179,1.000000
1 Mar 2025 23:06:00.000,0.479,1.000000
1 Mar 2025 23:09:00.000,0.735,1.000000
1 Mar 2025 23:12:00.000,0.974,1.000000
1 Mar 2025 23:15:00.000,1.165,1.000000
1 Mar 2025 23:18:00.000,1.321,1.000000
1 Mar 2025 23:21:00.000,1.417,1.000000
1 Mar 2025 23:24:00.000,1.467,1.000000
1 Mar 2025 23:27:00.000,1.463,1.000000
1 Mar 2025 23:30:00.000,1.399,1.000000
1 Mar 2025 23:33:00.000,1.288,1.000000
1 Mar 2025 23:36:00.000,1.120,1.000000
1 Mar 2025 23:39:00.000,0.922,1.000000
1 Mar 2025 23:42:00.000,0.676,1.000000
1 Mar 2025 23:45:00.000,0.416,1.000000
1 Mar 2025 23:48:00.000,0.128,1.000000
1 Mar 2025 23:51:00.000,0.000,1.000000
1 Mar 2025 23:54:00.000,0.000,1.000000
1 Mar 2025 23:57:00.000,0.000,1.000000
2 Mar 2025 00:00:00.000,0.000,1.000000
2 Mar 2025 00:03:00.000,0.000,1.000000
2 Mar 2025 00:06:00.000,0.000,0.000000
2 Mar 2025 00:09:00.000,0.000,0.000000
2 Mar 2025 00:12:00.000,0.000,0.000000
2 Mar 2025 00:15:00.000,0.000,0.000000
2 Mar 2025 00:18:00.000,0.000,0.000000
2 Mar 2025 00:21:00.000,0.000,0.000000
2 Mar 2025 00:24:00.000,0.000,1.000000
2 Mar 2025 00:27:00.000,0.000,1.000000
2 Mar 2025 00:30:00.000,0.000,1.000000
2 Mar 2025 00:33:00.000,0.000,1.000000
2 Mar 2025 00:36:00.000,0.000,1.000000
2 Mar 2025 00:39:00.000,0.083,1.000000
2 Mar 2025 00:42:00.000,0.392,1.000000
2 Mar 2025 00:45:00.000,0.664,1.000000
2 Mar 2025 00:48:00.000,0.902,1.000000
2 Mar 2025 00:51:00.000,1.117,1.000000
2 Mar 2025 00:54:00.000,1.278,1.000000
2 Mar 2025 00:57:00.000,1.392,1.000000
2 Mar 2025 01:00:00.000,1.458,1.000000
2 Mar 2025 01:03:00.000,1.476,1.000000
2 Mar 2025 01:06:00.000,1.427,1.000000
2 Mar 2025 01:09:00.000,1.311,1.000000
2 Mar 2025 01:12:00.000,1.176,1.000000
2 Mar 2025 01:15:00.000,0.981,1.000000
2 Mar 2025 01:18:00.000,0.747,1.000000
2 Mar 2025 01:21:00.000,0.499,1.000000
2 Mar 2025 01:24:00.000,0.210,1.000000
2 Mar 2025 01:27:00.000,0.000,1.000000
2 Mar 2025 01:30:00.000,0.000,1.000000
2 Mar 2025 01:33:00.000,0.000,1.000000
2 Mar 2025 01:36:00.000,0.000,1.000000
2 Mar 2025 01:39:00.000,0.000,1.000000
2 Mar 2025 01:42:00.000,0.000,1.000000
2 Mar 2025 01:45:00.000,0.000,0.000000
2 Mar 2025 01:48:00.000,0.000,0.000000
2 Mar 2025 01:51:00.000,0.000,0.000000
2 Mar 2025 01:54:00.000,0.000,0.000000
2 Mar 2025 01:57:00.000,0.000,0.000000
2 Mar 2025 02:00:00.000,0.000,1.000000

"Minus-Z_Array"

"Time (UTCG)","Power (W)","Solar Intensity"
1 Mar 2025 17:00:00.000,0.135,1.000000
1 Mar 2025 17:03:00.000,0.319,1.000000
1 Mar 2025 17:06:00.000,0.496,1.000000
1 Mar 2025 17:09:00.000,0.649,1.000000
1 Mar 2025 17:12:00.000,0.772,1.000000
1 Mar 2025 17:15:00.000,0.879,1.000000
1 Mar 2025 17:18:00.000,0.949,1.000000
1 Mar 2025 17:21:00.000,0.976,1.000000
1 Mar 2025 17:24:00.000,0.971,1.000000
1 Mar 2025 17:27:00.000,0.933,1.000000
1 Mar 2025 17:30:00.000,0.846,1.000000
1 Mar 2025 17:33:00.000,0.740,1.000000
1 Mar 2025 17:36:00.000,0.607,1.000000
1 Mar 2025 17:39:00.000,0.000,0.000000
1 Mar 2025 17:42:00.000,0.000,0.000000
1 Mar 2025 17:45:00.000,0.000,0.000000
1 Mar 2025 17:48:00.000,0.000,0.000000
1 Mar 2025 17:51:00.000,0.000,0.000000
1 Mar 2025 17:54:00.000,0.000,0.135036
1 Mar 2025 17:57:00.000,0.000,1.000000
1 Mar 2025 18:00:00.000,0.000,1.000000
1 Mar 2025 18:03:00.000,0.000,1.000000
1 Mar 2025 18:06:00.000,0.000,1.000000
1 Mar 2025 18:09:00.000,0.000,1.000000
1 Mar 2025 18:12:00.000,0.000,1.000000
1 Mar 2025 18:15:00.000,0.000,1.000000
1 Mar 2025 18:18:00.000,0.000,1.000000
1 Mar 2025 18:21:00.000,0.000,1.000000
1 Mar 2025 18:24:00.000,0.000,1.000000
1 Mar 2025 18:27:00.000,0.000,1.000000
1 Mar 2025 18:30:00.000,0.000,1.000000
1 Mar 2025 18:33:00.000,0.000,1.000000
1 Mar 2025 18:36:00.000,0.111,1.000000
1 Mar 2025 18:39:00.000,0.269,1.000000
1 Mar 2025 18:42:00.000,0.444,1.000000
1 Mar 2025 18:45:00.000,0.607,1.000000
1 Mar 2025 18:48:00.000,0.746,1.000000
1 Mar 2025 18:51:00.000,0.855,1.000000
1 Mar 2025 18:54:00.000,0.928,1.000000
1 Mar 2025 18:57:00.000,0.968,1.000000
1 Mar 2025 19:00:00.000,0.978,1.000000
1 Mar 2025 19:03:00.000,0.945,1.000000
