"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 01:38:58.000,0.000,0.437502,-149.315,-135.040228,20.000000,99.283665,19.200,56.4507,59.4610,1.000000e-30
2 Jan 2025 01:39:58.000,0.000,0.437499,-149.196,-134.921174,20.000000,99.402719,19.200,56.5697,59.5800,1.000000e-30
2 Jan 2025 01:40:58.000,0.000,0.437496,-149.728,-135.452868,20.000000,98.871025,19.200,56.0380,59.0483,1.000000e-30
2 Jan 2025 01:41:58.000,0.000,0.437494,-150.713,-136.438118,20.000000,97.885775,19.200,55.0528,58.0631,1.000000e-30
2 Jan 2025 01:42:58.000,0.000,0.437493,-151.897,-137.621667,20.000000,96.702226,19.200,53.8692,56.8795,1.000000e-30
2 Jan 2025 01:43:58.000,0.000,0.437492,-153.108,-138.832403,20.000000,95.491490,19.200,52.6585,55.6688,1.000000e-30
2 Jan 2025 01:44:23.963,0.000,0.437491,-153.617,-139.341942,20.000000,94.981951,19.200,52.1489,55.1592,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 03:07:28.864,0.000,0.437510,-153.479,-139.204099,20.000000,95.119794,19.200,52.2868,55.2971,1.000000e-30
2 Jan 2025 03:08:28.000,0.000,0.437510,-151.991,-137.715960,20.000000,96.607933,19.200,53.7749,56.7852,1.000000e-30
2 Jan 2025 03:09:28.000,0.000,0.437510,-150.212,-135.936743,20.000000,98.387150,19.200,55.5541,58.5644,1.000000e-30
2 Jan 2025 03:10:28.000,0.000,0.437509,-148.100,-133.825104,20.000000,100.498789,19.200,57.6658,60.6761,1.000000e-30
2 Jan 2025 03:11:28.000,0.000,0.437507,-145.687,-131.411801,20.000000,102.912092,19.200,60.0791,63.0894,1.000000e-30
2 Jan 2025 03:12:28.000,0.000,0.437504,-143.528,-129.252366,20.000000,105.071527,19.200,62.2385,65.2488,1.000000e-30
2 Jan 2025 03:13:28.000,0.000,0.437498,-143.240,-128.964336,20.000000,105.359557,19.200,62.5265,65.5368,1.000000e-30
2 Jan 2025 03:14:28.000,0.000,0.437493,-145.145,-130.870104,20.000000,103.453790,19.200,60.6208,63.6311,1.000000e-30
2 Jan 2025 03:15:28.000,0.000,0.437491,-147.582,-133.306985,20.000000,101.016908,19.200,58.1839,61.1942,1.000000e-30
2 Jan 2025 03:16:28.000,0.000,0.437491,-149.768,-135.492405,20.000000,98.831488,19.200,55.9985,59.0088,1.000000e-30
2 Jan 2025 03:17:28.000,0.000,0.437490,-151.613,-137.337304,20.000000,96.986589,19.200,54.1536,57.1639,1.000000e-30
2 Jan 2025 03:18:28.000,0.000,0.437490,-153.172,-138.896736,20.000000,95.427157,19.200,52.5941,55.6044,1.000000e-30
2 Jan 2025 03:18:46.900,0.000,0.437490,-153.614,-139.339122,20.000000,94.984771,19.200,52.1518,55.1621,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 14:38:40.733,0.000,0.437509,-153.610,-139.334675,20.000000,94.989218,19.200,52.1562,55.1665,1.000000e-30
2 Jan 2025 14:39:40.000,0.000,0.437509,-152.303,-138.028046,20.000000,96.295847,19.200,53.4628,56.4731,1.000000e-30
2 Jan 2025 14:40:40.000,0.000,0.437508,-150.853,-136.578163,20.000000,97.745730,19.200,54.9127,57.9230,1.000000e-30
2 Jan 2025 14:41:40.000,0.000,0.437507,-149.342,-135.066735,20.000000,99.257158,19.200,56.4241,59.4344,1.000000e-30
2 Jan 2025 14:42:40.000,0.000,0.437504,-147.980,-133.705208,20.000000,100.618685,19.200,57.7857,60.7960,1.000000e-30
2 Jan 2025 14:43:40.000,0.000,0.437501,-147.198,-132.922487,20.000000,101.401406,19.200,58.5684,61.5787,1.000000e-30
2 Jan 2025 14:44:40.000,0.000,0.437497,-147.398,-133.122863,20.000000,101.201030,19.200,58.3680,61.3783,1.000000e-30
2 Jan 2025 14:45:40.000,0.000,0.437495,-148.467,-134.191356,20.000000,100.132537,19.200,57.2995,60.3098,1.000000e-30
2 Jan 2025 14:46:40.000,0.000,0.437493,-149.929,-135.653447,20.000000,98.670446,19.200,55.8374,58.8477,1.000000e-30
2 Jan 2025 14:47:40.000,0.000,0.437492,-151.436,-137.160597,20.000000,97.163296,19.200,54.3303,57.3406,1.000000e-30
2 Jan 2025 14:48:40.000,0.000,0.437491,-152.845,-138.569566,20.000000,95.754327,19.200,52.9213,55.9316,1.000000e-30
2 Jan 2025 14:49:09.264,0.000,0.437491,-153.483,-139.208195,20.000000,95.115698,19.200,52.2827,55.2930,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 16:12:19.681,0.000,0.437510,-153.618,-139.343154,20.000000,94.980739,19.200,52.1477,55.1580,1.000000e-30
2 Jan 2025 16:13:19.000,0.000,0.437509,-152.231,-137.955530,20.000000,96.368363,19.200,53.5354,56.5457,1.000000e-30
2 Jan 2025 16:14:19.000,0.000,0.437509,-150.648,-136.373228,20.000000,97.950665,19.200,55.1177,58.1280,1.000000e-30
2 Jan 2025 16:15:19.000,0.000,0.437508,-148.920,-134.644298,20.000000,99.679595,19.200,56.8466,59.8569,1.000000e-30
2 Jan 2025 16:16:19.000,0.000,0.437505,-147.236,-132.960852,20.000000,101.363042,19.200,58.5300,61.5403,1.000000e-30
2 Jan 2025 16:17:19.000,0.000,0.437502,-146.132,-131.857214,20.000000,102.466679,19.200,59.6337,62.6440,1.000000e-30
2 Jan 2025 16:18:19.000,0.000,0.437497,-146.273,-131.998089,20.000000,102.325804,19.200,59.4928,62.5031,1.000000e-30
2 Jan 2025 16:19:19.000,0.000,0.437494,-147.556,-133.280848,20.000000,101.043046,19.200,58.2100,61.2203,1.000000e-30
2 Jan 2025 16:20:19.000,0.000,0.437492,-149.278,-135.002303,20.000000,99.321590,19.200,56.4886,59.4989,1.000000e-30
2 Jan 2025 16:21:19.000,0.000,0.437491,-150.983,-136.707463,20.000000,97.616430,19.200,54.7834,57.7937,1.000000e-30
2 Jan 2025 16:22:19.000,0.000,0.437491,-152.527,-138.251437,20.000000,96.072457,19.200,53.2394,56.2497,1.000000e-30
2 Jan 2025 16:23:00.831,0.000,0.437490,-153.497,-139.221307,20.000000,95.102586,19.200,52.2696,55.2799,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 01:17:13.528,0.000,0.437507,-153.528,-139.252946,20.000000,95.070947,19.200,52.2379,55.2482,1.000000e-30
3 Jan 2025 01:18:13.000,0.000,0.437506,-152.592,-138.316693,20.000000,96.007200,19.200,53.1742,56.1845,1.000000e-30
3 Jan 2025 01:19:13.000,0.000,0.437504,-151.767,-137.491289,20.000000,96.832605,19.200,53.9996,57.0099,1.000000e-30
3 Jan 2025 01:20:13.000,0.000,0.437502,-151.193,-136.918009,20.000000,97.405884,19.200,54.5729,57.5832,1.000000e-30
3 Jan 2025 01:21:13.000,0.000,0.437500,-151.004,-136.729020,20.000000,97.594874,19.200,54.7619,57.7722,1.000000e-30
3 Jan 2025 01:22:13.000,0.000,0.437497,-151.252,-136.977060,20.000000,97.346833,19.200,54.5138,57.5241,1.000000e-30
3 Jan 2025 01:23:13.000,0.000,0.437495,-151.870,-137.595002,20.000000,96.728891,19.200,53.8959,56.9062,1.000000e-30
3 Jan 2025 01:24:13.000,0.000,0.437494,-152.722,-138.446485,20.000000,95.877408,19.200,53.0444,56.0547,1.000000e-30
3 Jan 2025 01:25:09.091,0.000,0.437493,-153.614,-139.339247,20.000000,94.984647,19.200,52.1516,55.1619,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 02:48:37.213,0.000,0.437510,-153.480,-139.204750,20.000000,95.119144,19.200,52.2861,55.2964,1.000000e-30
3 Jan 2025 02:49:37.000,0.000,0.437510,-151.919,-137.643274,20.000000,96.680619,19.200,53.8476,56.8579,1.000000e-30
3 Jan 2025 02:50:37.000,0.000,0.437510,-150.023,-135.748095,20.000000,98.575798,19.200,55.7428,58.7531,1.000000e-30
3 Jan 2025 02:51:37.000,0.000,0.437510,-147.659,-133.383872,20.000000,100.940021,19.200,58.1070,61.1173,1.000000e-30
3 Jan 2025 02:52:37.000,0.000,0.437509,-144.640,-130.364953,20.000000,103.958940,19.200,61.1259,64.1362,1.000000e-30
3 Jan 2025 02:53:37.000,0.000,0.437506,-141.136,-126.861253,20.000000,107.462640,19.200,64.6296,67.6399,1.000000e-30
3 Jan 2025 02:54:37.000,0.000,0.437498,-140.020,-125.744797,20.000000,108.579096,19.200,65.7461,68.7564,1.000000e-30
3 Jan 2025 02:55:37.000,0.000,0.437492,-143.071,-128.795323,20.000000,105.528570,19.200,62.6956,65.7059,1.000000e-30
3 Jan 2025 02:56:37.000,0.000,0.437490,-146.399,-132.123324,20.000000,102.200569,19.200,59.3676,62.3779,1.000000e-30
3 Jan 2025 02:57:37.000,0.000,0.437490,-149.031,-134.756007,20.000000,99.567886,19.200,56.7349,59.7452,1.000000e-30
3 Jan 2025 02:58:37.000,0.000,0.437490,-151.113,-136.837909,20.000000,97.485984,19.200,54.6530,57.6633,1.000000e-30
3 Jan 2025 02:59:37.000,0.000,0.437490,-152.811,-138.535896,20.000000,95.787997,19.200,52.9550,55.9653,1.000000e-30
3 Jan 2025 03:00:09.719,0.000,0.437490,-153.617,-139.341286,20.000000,94.982607,19.200,52.1496,55.1599,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 04:26:09.110,0.000,0.437504,-153.521,-139.245356,20.000000,95.078538,19.200,52.2455,55.2558,1.000000e-30
3 Jan 2025 04:27:09.000,0.000,0.437503,-153.008,-138.732695,20.000000,95.591198,19.200,52.7582,55.7685,1.000000e-30
3 Jan 2025 04:28:09.000,0.000,0.437501,-152.715,-138.439795,20.000000,95.884098,19.200,53.0511,56.0614,1.000000e-30
3 Jan 2025 04:29:09.000,0.000,0.437499,-152.693,-138.417684,20.000000,95.906209,19.200,53.0732,56.0835,1.000000e-30
3 Jan 2025 04:30:09.000,0.000,0.437497,-152.945,-138.669708,20.000000,95.654185,19.200,52.8212,55.8315,1.000000e-30
3 Jan 2025 04:31:09.000,0.000,0.437496,-153.426,-139.150808,20.000000,95.173085,19.200,52.3401,55.3504,1.000000e-30
3 Jan 2025 04:31:25.102,0.000,0.437496,-153.585,-139.309956,20.000000,95.013938,19.200,52.1809,55.1912,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 14:20:24.523,0.000,0.437508,-153.605,-139.329342,20.000000,94.994551,19.200,52.1615,55.1718,1.000000e-30
3 Jan 2025 14:21:24.000,0.000,0.437507,-152.491,-138.215442,20.000000,96.108451,19.200,53.2754,56.2857,1.000000e-30
3 Jan 2025 14:22:24.000,0.000,0.437506,-151.373,-137.097718,20.000000,97.226176,19.200,54.3932,57.4035,1.000000e-30
3 Jan 2025 14:23:24.000,0.000,0.437504,-150.384,-136.108814,20.000000,98.215079,19.200,55.3821,58.3924,1.000000e-30
3 Jan 2025 14:24:24.000,0.000,0.437502,-149.722,-135.446327,20.000000,98.877566,19.200,56.0446,59.0549,1.000000e-30
3 Jan 2025 14:25:24.000,0.000,0.437499,-149.586,-135.310806,20.000000,99.013087,19.200,56.1801,59.1904,1.000000e-30
3 Jan 2025 14:26:24.000,0.000,0.437497,-150.028,-135.752485,20.000000,98.571408,19.200,55.7384,58.7487,1.000000e-30
3 Jan 2025 14:27:24.000,0.000,0.437495,-150.898,-136.622701,20.000000,97.701192,19.200,54.8682,57.8785,1.000000e-30
3 Jan 2025 14:28:24.000,0.000,0.437493,-151.982,-137.706368,20.000000,96.617525,19.200,53.7845,56.7948,1.000000e-30
3 Jan 2025 14:29:24.000,0.000,0.437492,-153.119,-138.843654,20.000000,95.480240,19.200,52.6472,55.6575,1.000000e-30
3 Jan 2025 14:29:43.877,0.000,0.437492,-153.491,-139.215941,20.000000,95.107953,19.200,52.2749,55.2852,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 15:53:25.750,0.000,0.437510,-153.618,-139.343211,20.000000,94.980683,19.200,52.1477,55.1580,1.000000e-30
3 Jan 2025 15:54:25.000,0.000,0.437510,-152.137,-137.862176,20.000000,96.461717,19.200,53.6287,56.6390,1.000000e-30
3 Jan 2025 15:55:25.000,0.000,0.437510,-150.366,-136.090748,20.000000,98.233145,19.200,55.4001,58.4104,1.000000e-30
3 Jan 2025 15:56:25.000,0.000,0.437509,-148.251,-133.976026,20.000000,100.347867,19.200,57.5149,60.5252,1.000000e-30
3 Jan 2025 15:57:25.000,0.000,0.437508,-145.793,-131.517746,20.000000,102.806147,19.200,59.9731,62.9834,1.000000e-30
3 Jan 2025 15:58:25.000,0.000,0.437504,-143.470,-129.194805,20.000000,105.129089,19.200,62.2961,65.3064,1.000000e-30
3 Jan 2025 15:59:25.000,0.000,0.437498,-142.956,-128.680617,20.000000,105.643276,19.200,62.8103,65.8206,1.000000e-30
3 Jan 2025 16:00:25.000,0.000,0.437493,-144.846,-130.570546,20.000000,103.753348,19.200,60.9203,63.9306,1.000000e-30
3 Jan 2025 16:01:25.000,0.000,0.437491,-147.363,-133.087813,20.000000,101.236080,19.200,58.4031,61.4134,1.000000e-30
3 Jan 2025 16:02:25.000,0.000,0.437490,-149.616,-135.341184,20.000000,98.982709,19.200,56.1497,59.1600,1.000000e-30
3 Jan 2025 16:03:25.000,0.000,0.437490,-151.508,-137.233030,20.000000,97.090863,19.200,54.2579,57.2682,1.000000e-30
3 Jan 2025 16:04:25.000,0.000,0.437490,-153.100,-138.825060,20.000000,95.498834,19.200,52.6658,55.6761,1.000000e-30
3 Jan 2025 16:04:41.208,0.000,0.437490,-153.488,-139.212793,20.000000,95.111100,19.200,52.2781,55.2884,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 17:30:37.667,0.000,0.437502,-153.598,-139.322594,20.000000,95.001299,19.200,52.1683,55.1786,1.000000e-30
3 Jan 2025 17:31:37.000,0.000,0.437500,-153.418,-139.143097,20.000000,95.180796,19.200,52.3478,55.3581,1.000000e-30
3 Jan 2025 17:32:37.000,0.000,0.437499,-153.483,-139.207466,20.000000,95.116427,19.200,52.2834,55.2937,1.000000e-30
3 Jan 2025 17:33:00.284,0.000,0.437498,-153.573,-139.297947,20.000000,95.025946,19.200,52.1929,55.2032,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 00:59:56.991,0.000,0.437505,-153.549,-139.274226,20.000000,95.049667,19.200,52.2167,55.2270,1.000000e-30
4 Jan 2025 01:00:56.000,0.000,0.437503,-152.966,-138.690479,20.000000,95.633414,19.200,52.8004,55.8107,1.000000e-30
4 Jan 2025 01:01:56.000,0.000,0.437502,-152.592,-138.316358,20.000000,96.007535,19.200,53.1745,56.1848,1.000000e-30
4 Jan 2025 01:02:56.000,0.000,0.437500,-152.507,-138.231370,20.000000,96.092523,19.200,53.2595,56.2698,1.000000e-30
4 Jan 2025 01:03:56.000,0.000,0.437498,-152.729,-138.453290,20.000000,95.870603,19.200,53.0376,56.0479,1.000000e-30
4 Jan 2025 01:04:56.000,0.000,0.437496,-153.214,-138.938827,20.000000,95.385066,19.200,52.5521,55.5624,1.000000e-30
4 Jan 2025 01:05:32.855,0.000,0.437495,-153.609,-139.333648,20.000000,94.990245,19.200,52.1572,55.1675,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 02:29:57.374,0.000,0.437510,-153.484,-139.208438,20.000000,95.115455,19.200,52.2824,55.2927,1.000000e-30
4 Jan 2025 02:30:57.000,0.000,0.437510,-151.931,-137.656203,20.000000,96.667690,19.200,53.8347,56.8450,1.000000e-30
4 Jan 2025 02:31:57.000,0.000,0.437510,-150.048,-135.772931,20.000000,98.550963,19.200,55.7180,58.7283,1.000000e-30
4 Jan 2025 02:32:57.000,0.000,0.437510,-147.713,-133.437963,20.000000,100.885930,19.200,58.0529,61.0632,1.000000e-30
4 Jan 2025 02:33:57.000,0.000,0.437509,-144.777,-130.501934,20.000000,103.821959,19.200,60.9889,63.9992,1.000000e-30
4 Jan 2025 02:34:57.000,0.000,0.437505,-141.516,-127.240899,20.000000,107.082994,19.200,64.2500,67.2603,1.000000e-30
4 Jan 2025 02:35:57.000,0.000,0.437498,-140.624,-126.348341,20.000000,107.975552,19.200,65.1425,68.1528,1.000000e-30
4 Jan 2025 02:36:57.000,0.000,0.437492,-143.454,-129.178396,20.000000,105.145497,19.200,62.3125,65.3228,1.000000e-30
4 Jan 2025 02:37:57.000,0.000,0.437491,-146.622,-132.347065,20.000000,101.976828,19.200,59.1438,62.1541,1.000000e-30
4 Jan 2025 02:38:57.000,0.000,0.437490,-149.181,-134.906019,20.000000,99.417875,19.200,56.5849,59.5952,1.000000e-30
4 Jan 2025 02:39:57.000,0.000,0.437490,-151.226,-136.950272,20.000000,97.373621,19.200,54.5406,57.5509,1.000000e-30
4 Jan 2025 02:40:57.000,0.000,0.437490,-152.902,-138.626639,20.000000,95.697254,19.200,52.8642,55.8745,1.000000e-30
4 Jan 2025 02:41:26.246,0.000,0.437490,-153.618,-139.342629,20.000000,94.981264,19.200,52.1483,55.1586,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 04:05:48.605,0.000,0.437507,-153.500,-139.224907,20.000000,95.098986,19.200,52.2660,55.2763,1.000000e-30
4 Jan 2025 04:06:48.000,0.000,0.437506,-152.582,-138.306953,20.000000,96.016940,19.200,53.1839,56.1942,1.000000e-30
4 Jan 2025 04:07:48.000,0.000,0.437504,-151.770,-137.495040,20.000000,96.828854,19.200,53.9958,57.0061,1.000000e-30
4 Jan 2025 04:08:48.000,0.000,0.437502,-151.198,-136.923187,20.000000,97.400706,19.200,54.5677,57.5780,1.000000e-30
4 Jan 2025 04:09:48.000,0.000,0.437500,-150.991,-136.716034,20.000000,97.607859,19.200,54.7748,57.7851,1.000000e-30
4 Jan 2025 04:10:48.000,0.000,0.437498,-151.203,-136.927430,20.000000,97.396463,19.200,54.5635,57.5738,1.000000e-30
4 Jan 2025 04:11:48.000,0.000,0.437496,-151.776,-137.500721,20.000000,96.823172,19.200,53.9902,57.0005,1.000000e-30
4 Jan 2025 04:12:48.000,0.000,0.437494,-152.586,-138.310396,20.000000,96.013497,19.200,53.1805,56.1908,1.000000e-30
4 Jan 2025 04:13:48.000,0.000,0.437493,-153.508,-139.232783,20.000000,95.091110,19.200,52.2581,55.2684,1.000000e-30
4 Jan 2025 04:13:53.750,0.000,0.437493,-153.599,-139.323583,20.000000,95.000310,19.200,52.1673,55.1776,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 14:02:26.595,0.000,0.437506,-153.596,-139.320705,20.000000,95.003188,19.200,52.1702,55.1805,1.000000e-30
4 Jan 2025 14:03:26.000,0.000,0.437505,-152.769,-138.493425,20.000000,95.830468,19.200,52.9975,56.0078,1.000000e-30
4 Jan 2025 14:04:26.000,0.000,0.437504,-152.069,-137.794105,20.000000,96.529788,19.200,53.6968,56.7071,1.000000e-30
4 Jan 2025 14:05:26.000,0.000,0.437502,-151.616,-137.340749,20.000000,96.983144,19.200,54.1501,57.1604,1.000000e-30
4 Jan 2025 14:06:26.000,0.000,0.437500,-151.504,-137.228914,20.000000,97.094979,19.200,54.2620,57.2723,1.000000e-30
4 Jan 2025 14:07:26.000,0.000,0.437497,-151.762,-137.486358,20.000000,96.837535,19.200,54.0045,57.0148,1.000000e-30
4 Jan 2025 14:08:26.000,0.000,0.437496,-152.329,-138.054082,20.000000,96.269812,19.200,53.4368,56.4471,1.000000e-30
4 Jan 2025 14:09:26.000,0.000,0.437494,-153.100,-138.824916,20.000000,95.498977,19.200,52.6660,55.6763,1.000000e-30
4 Jan 2025 14:09:54.361,0.000,0.437494,-153.505,-139.229402,20.000000,95.094491,19.200,52.2615,55.2718,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 15:34:38.001,0.000,0.437510,-153.618,-139.342337,20.000000,94.981556,19.200,52.1485,55.1588,1.000000e-30
4 Jan 2025 15:35:38.000,0.000,0.437510,-152.075,-137.799726,20.000000,96.524167,19.200,53.6912,56.7015,1.000000e-30
4 Jan 2025 15:36:38.000,0.000,0.437510,-150.212,-135.936940,20.000000,98.386953,19.200,55.5539,58.5642,1.000000e-30
4 Jan 2025 15:37:38.000,0.000,0.437510,-147.892,-133.616992,20.000000,100.706901,19.200,57.8739,60.8842,1.000000e-30
4 Jan 2025 15:38:38.000,0.000,0.437509,-144.924,-130.649047,20.000000,103.674846,19.200,60.8418,63.8521,1.000000e-30
4 Jan 2025 15:39:38.000,0.000,0.437506,-141.376,-127.101253,20.000000,107.222640,19.200,64.3896,67.3999,1.000000e-30
4 Jan 2025 15:40:38.000,0.000,0.437498,-139.818,-125.543236,20.000000,108.780657,19.200,65.9476,68.9579,1.000000e-30
4 Jan 2025 15:41:38.000,0.000,0.437492,-142.714,-128.439098,20.000000,105.884795,19.200,63.0518,66.0621,1.000000e-30
4 Jan 2025 15:42:38.000,0.000,0.437491,-146.124,-131.849101,20.000000,102.474792,19.200,59.6418,62.6521,1.000000e-30
4 Jan 2025 15:43:38.000,0.000,0.437490,-148.828,-134.552658,20.000000,99.771235,19.200,56.9382,59.9485,1.000000e-30
4 Jan 2025 15:44:38.000,0.000,0.437490,-150.957,-136.682177,20.000000,97.641717,19.200,54.8087,57.8190,1.000000e-30
4 Jan 2025 15:45:38.000,0.000,0.437490,-152.688,-138.412966,20.000000,95.910927,19.200,53.0779,56.0882,1.000000e-30
4 Jan 2025 15:46:09.669,0.000,0.437490,-153.482,-139.207033,20.000000,95.116860,19.200,52.2838,55.2941,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 17:10:13.628,0.000,0.437506,-153.611,-139.335774,20.000000,94.988119,19.200,52.1551,55.1654,1.000000e-30
4 Jan 2025 17:11:13.000,0.000,0.437504,-152.897,-138.621592,20.000000,95.702301,19.200,52.8693,55.8796,1.000000e-30
