"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 01:40:01.000,0.000,0.437494,-148.732,-134.456263,20.000000,99.867630,19.200,57.0346,60.0449,1.000000e-30
2 Jan 2025 01:41:01.000,0.000,0.437493,-150.187,-135.911483,20.000000,98.412410,19.200,55.5794,58.5897,1.000000e-30
2 Jan 2025 01:42:01.000,0.000,0.437492,-151.663,-137.388020,20.000000,96.935873,19.200,54.1029,57.1132,1.000000e-30
2 Jan 2025 01:43:01.000,0.000,0.437491,-153.038,-138.762691,20.000000,95.561202,19.200,52.7282,55.7385,1.000000e-30
2 Jan 2025 01:43:27.811,0.000,0.437491,-153.610,-139.334512,20.000000,94.989381,19.200,52.1564,55.1667,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 13:03:22.138,0.000,0.437510,-153.615,-139.339328,20.000000,94.984565,19.200,52.1516,55.1619,1.000000e-30
2 Jan 2025 13:04:22.000,0.000,0.437510,-152.132,-137.856571,20.000000,96.467322,19.200,53.6343,56.6446,1.000000e-30
2 Jan 2025 13:05:22.000,0.000,0.437510,-150.378,-136.102663,20.000000,98.221230,19.200,55.3882,58.3985,1.000000e-30
2 Jan 2025 13:06:22.000,0.000,0.437509,-148.289,-134.013593,20.000000,100.310300,19.200,57.4773,60.4876,1.000000e-30
2 Jan 2025 13:07:22.000,0.000,0.437508,-145.866,-131.590987,20.000000,102.732906,19.200,59.8999,62.9102,1.000000e-30
2 Jan 2025 13:08:22.000,0.000,0.437504,-143.568,-129.292499,20.000000,105.031394,19.200,62.1984,65.2087,1.000000e-30
2 Jan 2025 13:09:22.000,0.000,0.437498,-142.994,-128.719138,20.000000,105.604755,19.200,62.7717,65.7820,1.000000e-30
2 Jan 2025 13:10:22.000,0.000,0.437494,-144.799,-130.523636,20.000000,103.800257,19.200,60.9672,63.9775,1.000000e-30
2 Jan 2025 13:11:22.000,0.000,0.437491,-147.284,-133.008334,20.000000,101.315559,19.200,58.4825,61.4928,1.000000e-30
2 Jan 2025 13:12:22.000,0.000,0.437491,-149.531,-135.255632,20.000000,99.068261,19.200,56.2352,59.2455,1.000000e-30
2 Jan 2025 13:13:22.000,0.000,0.437490,-151.425,-137.149356,20.000000,97.174537,19.200,54.3415,57.3518,1.000000e-30
2 Jan 2025 13:14:22.000,0.000,0.437490,-153.021,-138.745394,20.000000,95.578499,19.200,52.7455,55.7558,1.000000e-30
2 Jan 2025 13:14:41.191,0.000,0.437490,-153.479,-139.204161,20.000000,95.119732,19.200,52.2867,55.2970,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 14:37:46.559,0.000,0.437508,-153.617,-139.341866,20.000000,94.982027,19.200,52.1490,55.1593,1.000000e-30
2 Jan 2025 14:38:46.000,0.000,0.437508,-152.444,-138.168564,20.000000,96.155329,19.200,53.3223,56.3326,1.000000e-30
2 Jan 2025 14:39:46.000,0.000,0.437507,-151.248,-136.972319,20.000000,97.351574,19.200,54.5186,57.5289,1.000000e-30
2 Jan 2025 14:40:46.000,0.000,0.437505,-150.168,-135.893013,20.000000,98.430880,19.200,55.5979,58.6082,1.000000e-30
2 Jan 2025 14:41:46.000,0.000,0.437502,-149.429,-135.153897,20.000000,99.169996,19.200,56.3370,59.3473,1.000000e-30
2 Jan 2025 14:42:46.000,0.000,0.437499,-149.270,-134.995196,20.000000,99.328697,19.200,56.4957,59.5060,1.000000e-30
2 Jan 2025 14:43:46.000,0.000,0.437496,-149.755,-135.479655,20.000000,98.844238,19.200,56.0112,59.0215,1.000000e-30
2 Jan 2025 14:44:46.000,0.000,0.437494,-150.702,-136.427061,20.000000,97.896832,19.200,55.0638,58.0741,1.000000e-30
2 Jan 2025 14:45:46.000,0.000,0.437493,-151.862,-137.586844,20.000000,96.737049,19.200,53.9040,56.9143,1.000000e-30
2 Jan 2025 14:46:46.000,0.000,0.437492,-153.060,-138.784366,20.000000,95.539527,19.200,52.7065,55.7168,1.000000e-30
2 Jan 2025 14:47:09.217,0.000,0.437492,-153.513,-139.237377,20.000000,95.086516,19.200,52.2535,55.2638,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 23:41:00.301,0.000,0.437509,-153.507,-139.232214,20.000000,95.091679,19.200,52.2587,55.2690,1.000000e-30
2 Jan 2025 23:42:00.000,0.000,0.437508,-152.251,-137.976173,20.000000,96.347720,19.200,53.5147,56.5250,1.000000e-30
2 Jan 2025 23:43:00.000,0.000,0.437507,-150.933,-136.657808,20.000000,97.666085,19.200,54.8331,57.8434,1.000000e-30
2 Jan 2025 23:44:00.000,0.000,0.437505,-149.679,-135.404011,20.000000,98.919882,19.200,56.0869,59.0972,1.000000e-30
2 Jan 2025 23:45:00.000,0.000,0.437503,-148.741,-134.465603,20.000000,99.858290,19.200,57.0253,60.0356,1.000000e-30
2 Jan 2025 23:46:00.000,0.000,0.437500,-148.446,-134.170386,20.000000,100.153507,19.200,57.3205,60.3308,1.000000e-30
2 Jan 2025 23:47:00.000,0.000,0.437496,-148.930,-134.654695,20.000000,99.669198,19.200,56.8362,59.8465,1.000000e-30
2 Jan 2025 23:48:00.000,0.000,0.437494,-149.980,-135.705115,20.000000,98.618778,19.200,55.7858,58.7961,1.000000e-30
2 Jan 2025 23:49:00.000,0.000,0.437493,-151.271,-136.995423,20.000000,97.328470,19.200,54.4955,57.5058,1.000000e-30
2 Jan 2025 23:50:00.000,0.000,0.437492,-152.585,-138.309528,20.000000,96.014365,19.200,53.1814,56.1917,1.000000e-30
2 Jan 2025 23:50:49.550,0.000,0.437491,-153.618,-139.342367,20.000000,94.981526,19.200,52.1485,55.1588,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 01:13:52.215,0.000,0.437510,-153.480,-139.204684,20.000000,95.119209,19.200,52.2862,55.2965,1.000000e-30
3 Jan 2025 01:14:52.000,0.000,0.437510,-152.007,-137.731583,20.000000,96.592310,19.200,53.7593,56.7696,1.000000e-30
3 Jan 2025 01:15:52.000,0.000,0.437509,-150.289,-136.013615,20.000000,98.310278,19.200,55.4773,58.4876,1.000000e-30
3 Jan 2025 01:16:52.000,0.000,0.437508,-148.308,-134.032375,20.000000,100.291519,19.200,57.4585,60.4688,1.000000e-30
3 Jan 2025 01:17:52.000,0.000,0.437506,-146.175,-131.899869,20.000000,102.424024,19.200,59.5910,62.6013,1.000000e-30
3 Jan 2025 01:18:52.000,0.000,0.437503,-144.494,-130.218896,20.000000,104.104997,19.200,61.2720,64.2823,1.000000e-30
3 Jan 2025 01:19:52.000,0.000,0.437498,-144.450,-130.175043,20.000000,104.148850,19.200,61.3158,64.3261,1.000000e-30
3 Jan 2025 01:20:52.000,0.000,0.437494,-146.084,-131.808591,20.000000,102.515302,19.200,59.6823,62.6926,1.000000e-30
3 Jan 2025 01:21:52.000,0.000,0.437492,-148.212,-133.936259,20.000000,100.387634,19.200,57.5546,60.5649,1.000000e-30
3 Jan 2025 01:22:52.000,0.000,0.437491,-150.200,-135.924499,20.000000,98.399394,19.200,55.5664,58.5767,1.000000e-30
3 Jan 2025 01:23:52.000,0.000,0.437490,-151.925,-137.650029,20.000000,96.673864,19.200,53.8409,56.8512,1.000000e-30
3 Jan 2025 01:24:52.000,0.000,0.437490,-153.409,-139.133908,20.000000,95.189985,19.200,52.3570,55.3673,1.000000e-30
3 Jan 2025 01:25:00.996,0.000,0.437490,-153.614,-139.338259,20.000000,94.985634,19.200,52.1526,55.1629,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 12:44:52.025,0.000,0.437509,-153.611,-139.336048,20.000000,94.987845,19.200,52.1548,55.1651,1.000000e-30
3 Jan 2025 12:45:52.000,0.000,0.437509,-152.237,-137.961562,20.000000,96.362332,19.200,53.5293,56.5396,1.000000e-30
3 Jan 2025 12:46:52.000,0.000,0.437509,-150.693,-136.417689,20.000000,97.906204,19.200,55.0732,58.0835,1.000000e-30
3 Jan 2025 12:47:52.000,0.000,0.437507,-149.017,-134.741330,20.000000,99.582563,19.200,56.7496,59.7599,1.000000e-30
3 Jan 2025 12:48:52.000,0.000,0.437505,-147.393,-133.118176,20.000000,101.205717,19.200,58.3727,61.3830,1.000000e-30
3 Jan 2025 12:49:52.000,0.000,0.437502,-146.318,-132.042385,20.000000,102.281508,19.200,59.4485,62.4588,1.000000e-30
3 Jan 2025 12:50:52.000,0.000,0.437498,-146.404,-132.128644,20.000000,102.195249,19.200,59.3622,62.3725,1.000000e-30
3 Jan 2025 12:51:52.000,0.000,0.437494,-147.594,-133.318659,20.000000,101.005234,19.200,58.1722,61.1825,1.000000e-30
3 Jan 2025 12:52:52.000,0.000,0.437492,-149.248,-134.973029,20.000000,99.350865,19.200,56.5179,59.5282,1.000000e-30
3 Jan 2025 12:53:52.000,0.000,0.437491,-150.917,-136.642061,20.000000,97.681832,19.200,54.8488,57.8591,1.000000e-30
3 Jan 2025 12:54:52.000,0.000,0.437491,-152.444,-138.168538,20.000000,96.155355,19.200,53.3223,56.3326,1.000000e-30
3 Jan 2025 12:55:37.207,0.000,0.437491,-153.482,-139.206616,20.000000,95.117277,19.200,52.2843,55.2946,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 14:18:42.517,0.000,0.437509,-153.618,-139.343079,20.000000,94.980814,19.200,52.1478,55.1581,1.000000e-30
3 Jan 2025 14:19:42.000,0.000,0.437509,-152.271,-137.996126,20.000000,96.327767,19.200,53.4948,56.5051,1.000000e-30
3 Jan 2025 14:20:42.000,0.000,0.437508,-150.773,-136.497580,20.000000,97.826314,19.200,54.9933,58.0036,1.000000e-30
3 Jan 2025 14:21:42.000,0.000,0.437507,-149.199,-134.924058,20.000000,99.399835,19.200,56.5668,59.5771,1.000000e-30
3 Jan 2025 14:22:42.000,0.000,0.437505,-147.776,-133.500915,20.000000,100.822978,19.200,57.9900,61.0003,1.000000e-30
3 Jan 2025 14:23:42.000,0.000,0.437501,-146.978,-132.702593,20.000000,101.621300,19.200,58.7883,61.7986,1.000000e-30
3 Jan 2025 14:24:42.000,0.000,0.437497,-147.244,-132.968589,20.000000,101.355304,19.200,58.5223,61.5326,1.000000e-30
3 Jan 2025 14:25:42.000,0.000,0.437494,-148.411,-134.135316,20.000000,100.188577,19.200,57.3556,60.3659,1.000000e-30
3 Jan 2025 14:26:42.000,0.000,0.437492,-149.947,-135.672119,20.000000,98.651774,19.200,55.8188,58.8291,1.000000e-30
3 Jan 2025 14:27:42.000,0.000,0.437491,-151.498,-137.223128,20.000000,97.100765,19.200,54.2678,57.2781,1.000000e-30
3 Jan 2025 14:28:42.000,0.000,0.437491,-152.931,-138.655397,20.000000,95.668496,19.200,52.8355,55.8458,1.000000e-30
3 Jan 2025 14:29:07.738,0.000,0.437491,-153.500,-139.224834,20.000000,95.099059,19.200,52.2660,55.2763,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 23:23:09.166,0.000,0.437508,-153.522,-139.246992,20.000000,95.076901,19.200,52.2439,55.2542,1.000000e-30
3 Jan 2025 23:24:09.000,0.000,0.437507,-152.488,-138.212690,20.000000,96.111204,19.200,53.2782,56.2885,1.000000e-30
3 Jan 2025 23:25:09.000,0.000,0.437505,-151.529,-137.253554,20.000000,97.070339,19.200,54.2373,57.2476,1.000000e-30
3 Jan 2025 23:26:09.000,0.000,0.437503,-150.789,-136.513885,20.000000,97.810008,19.200,54.9770,57.9873,1.000000e-30
3 Jan 2025 23:27:09.000,0.000,0.437501,-150.440,-136.164287,20.000000,98.159606,19.200,55.3266,58.3369,1.000000e-30
3 Jan 2025 23:28:09.000,0.000,0.437498,-150.585,-136.310001,20.000000,98.013893,19.200,55.1809,58.1912,1.000000e-30
3 Jan 2025 23:29:09.000,0.000,0.437496,-151.181,-136.905778,20.000000,97.418116,19.200,54.5851,57.5954,1.000000e-30
3 Jan 2025 23:30:09.000,0.000,0.437494,-152.070,-137.794722,20.000000,96.529171,19.200,53.6962,56.7065,1.000000e-30
3 Jan 2025 23:31:09.000,0.000,0.437493,-153.091,-138.815546,20.000000,95.508347,19.200,52.6753,55.6856,1.000000e-30
3 Jan 2025 23:31:39.065,0.000,0.437492,-153.616,-139.340338,20.000000,94.983555,19.200,52.1505,55.1608,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 00:54:56.399,0.000,0.437510,-153.479,-139.204198,20.000000,95.119695,19.200,52.2867,55.2970,1.000000e-30
4 Jan 2025 00:55:56.000,0.000,0.437510,-151.935,-137.659840,20.000000,96.664053,19.200,53.8310,56.8413,1.000000e-30
4 Jan 2025 00:56:56.000,0.000,0.437510,-150.065,-135.790064,20.000000,98.533829,19.200,55.7008,58.7111,1.000000e-30
4 Jan 2025 00:57:56.000,0.000,0.437510,-147.758,-133.482449,20.000000,100.841444,19.200,58.0084,61.0187,1.000000e-30
4 Jan 2025 00:58:56.000,0.000,0.437508,-144.884,-130.608547,20.000000,103.715346,19.200,60.8823,63.8926,1.000000e-30
4 Jan 2025 00:59:56.000,0.000,0.437505,-141.756,-127.481137,20.000000,106.842756,19.200,64.0097,67.0200,1.000000e-30
4 Jan 2025 01:00:56.000,0.000,0.437498,-140.907,-126.632071,20.000000,107.691822,19.200,64.8588,67.8691,1.000000e-30
4 Jan 2025 01:01:56.000,0.000,0.437493,-143.581,-129.305576,20.000000,105.018317,19.200,62.1853,65.1956,1.000000e-30
4 Jan 2025 01:02:56.000,0.000,0.437491,-146.663,-132.388121,20.000000,101.935772,19.200,59.1028,62.1131,1.000000e-30
4 Jan 2025 01:03:56.000,0.000,0.437490,-149.187,-134.911688,20.000000,99.412205,19.200,56.5792,59.5895,1.000000e-30
4 Jan 2025 01:04:56.000,0.000,0.437490,-151.215,-136.939413,20.000000,97.384480,19.200,54.5515,57.5618,1.000000e-30
4 Jan 2025 01:05:56.000,0.000,0.437490,-152.882,-138.606882,20.000000,95.717011,19.200,52.8840,55.8943,1.000000e-30
4 Jan 2025 01:06:26.131,0.000,0.437490,-153.616,-139.340661,20.000000,94.983232,19.200,52.1502,55.1605,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 02:33:21.807,0.000,0.437503,-153.532,-139.257014,20.000000,95.066879,19.200,52.2339,55.2442,1.000000e-30
4 Jan 2025 02:34:21.000,0.000,0.437501,-153.238,-138.962823,20.000000,95.361070,19.200,52.5281,55.5384,1.000000e-30
4 Jan 2025 02:35:21.000,0.000,0.437500,-153.174,-138.898741,20.000000,95.425152,19.200,52.5921,55.6024,1.000000e-30
4 Jan 2025 02:36:21.000,0.000,0.437498,-153.355,-139.080090,20.000000,95.243803,19.200,52.4108,55.4211,1.000000e-30
4 Jan 2025 02:36:57.805,0.000,0.437497,-153.576,-139.301229,20.000000,95.022664,19.200,52.1897,55.2000,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 12:26:31.615,0.000,0.437509,-153.607,-139.331339,20.000000,94.992554,19.200,52.1595,55.1698,1.000000e-30
4 Jan 2025 12:27:31.000,0.000,0.437508,-152.420,-138.144567,20.000000,96.179326,19.200,53.3463,56.3566,1.000000e-30
4 Jan 2025 12:28:31.000,0.000,0.437507,-151.181,-136.905635,20.000000,97.418258,19.200,54.5852,57.5955,1.000000e-30
4 Jan 2025 12:29:31.000,0.000,0.437505,-150.013,-135.737578,20.000000,98.586315,19.200,55.7533,58.7636,1.000000e-30
4 Jan 2025 12:30:31.000,0.000,0.437503,-149.132,-134.856733,20.000000,99.467160,19.200,56.6341,59.6444,1.000000e-30
4 Jan 2025 12:31:31.000,0.000,0.437500,-148.815,-134.539568,20.000000,99.784325,19.200,56.9513,59.9616,1.000000e-30
4 Jan 2025 12:32:31.000,0.000,0.437497,-149.193,-134.917896,20.000000,99.405997,19.200,56.5730,59.5833,1.000000e-30
4 Jan 2025 12:33:31.000,0.000,0.437495,-150.114,-135.838840,20.000000,98.485054,19.200,55.6520,58.6623,1.000000e-30
4 Jan 2025 12:34:31.000,0.000,0.437493,-151.300,-137.024983,20.000000,97.298910,19.200,54.4659,57.4762,1.000000e-30
4 Jan 2025 12:35:31.000,0.000,0.437492,-152.544,-138.269034,20.000000,96.054859,19.200,53.2218,56.2321,1.000000e-30
4 Jan 2025 12:36:17.934,0.000,0.437491,-153.488,-139.212826,20.000000,95.111067,19.200,52.2781,55.2884,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 13:59:46.335,0.000,0.437510,-153.619,-139.343316,20.000000,94.980577,19.200,52.1476,55.1579,1.000000e-30
4 Jan 2025 14:00:46.000,0.000,0.437510,-152.152,-137.877143,20.000000,96.446751,19.200,53.6137,56.6240,1.000000e-30
4 Jan 2025 14:01:46.000,0.000,0.437509,-150.432,-136.156769,20.000000,98.167124,19.200,55.3341,58.3444,1.000000e-30
4 Jan 2025 14:02:46.000,0.000,0.437509,-148.429,-134.153563,20.000000,100.170330,19.200,57.3373,60.3476,1.000000e-30
4 Jan 2025 14:03:46.000,0.000,0.437507,-146.221,-131.945355,20.000000,102.378538,19.200,59.5455,62.5558,1.000000e-30
4 Jan 2025 14:04:46.000,0.000,0.437503,-144.363,-130.087483,20.000000,104.236410,19.200,61.4034,64.4137,1.000000e-30
4 Jan 2025 14:05:46.000,0.000,0.437498,-144.145,-129.869769,20.000000,104.454124,19.200,61.6211,64.6314,1.000000e-30
4 Jan 2025 14:06:46.000,0.000,0.437494,-145.784,-131.509098,20.000000,102.814795,19.200,59.9818,62.9921,1.000000e-30
4 Jan 2025 14:07:46.000,0.000,0.437492,-147.992,-133.716782,20.000000,100.607111,19.200,57.7741,60.7844,1.000000e-30
4 Jan 2025 14:08:46.000,0.000,0.437491,-150.050,-135.774294,20.000000,98.549600,19.200,55.7166,58.7269,1.000000e-30
4 Jan 2025 14:09:46.000,0.000,0.437490,-151.824,-137.549068,20.000000,96.774825,19.200,53.9418,56.9521,1.000000e-30
4 Jan 2025 14:10:46.000,0.000,0.437490,-153.343,-139.067666,20.000000,95.256227,19.200,52.4232,55.4335,1.000000e-30
4 Jan 2025 14:10:52.342,0.000,0.437490,-153.490,-139.215229,20.000000,95.108664,19.200,52.2757,55.2860,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 23:05:41.009,0.000,0.437506,-153.542,-139.266300,20.000000,95.057593,19.200,52.2246,55.2349,1.000000e-30
4 Jan 2025 23:06:41.000,0.000,0.437504,-152.815,-138.539649,20.000000,95.784244,19.200,52.9512,55.9615,1.000000e-30
4 Jan 2025 23:07:41.000,0.000,0.437503,-152.281,-138.005947,20.000000,96.317946,19.200,53.4849,56.4952,1.000000e-30
4 Jan 2025 23:08:41.000,0.000,0.437500,-152.036,-137.761113,20.000000,96.562780,19.200,53.7298,56.7401,1.000000e-30
4 Jan 2025 23:09:41.000,0.000,0.437498,-152.134,-137.858794,20.000000,96.465099,19.200,53.6321,56.6424,1.000000e-30
4 Jan 2025 23:10:41.000,0.000,0.437496,-152.553,-138.277472,20.000000,96.046422,19.200,53.2134,56.2237,1.000000e-30
4 Jan 2025 23:11:41.000,0.000,0.437495,-153.210,-138.934357,20.000000,95.389536,19.200,52.5565,55.5668,1.000000e-30
4 Jan 2025 23:12:12.156,0.000,0.437494,-153.611,-139.336120,20.000000,94.987774,19.200,52.1548,55.1651,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 00:36:12.655,0.000,0.437510,-153.482,-139.206827,20.000000,95.117066,19.200,52.2841,55.2944,1.000000e-30
5 Jan 2025 00:37:12.000,0.000,0.437510,-151.930,-137.654474,20.000000,96.669419,19.200,53.8364,56.8467,1.000000e-30
5 Jan 2025 00:38:12.000,0.000,0.437510,-150.031,-135.755637,20.000000,98.568256,19.200,55.7352,58.7455,1.000000e-30
5 Jan 2025 00:39:12.000,0.000,0.437510,-147.657,-133.382096,20.000000,100.941797,19.200,58.1088,61.1191,1.000000e-30
5 Jan 2025 00:40:12.000,0.000,0.437509,-144.612,-130.336655,20.000000,103.987239,19.200,61.1542,64.1645,1.000000e-30
5 Jan 2025 00:41:12.000,0.000,0.437506,-141.030,-126.754289,20.000000,107.569604,19.200,64.7366,67.7469,1.000000e-30
5 Jan 2025 00:42:12.000,0.000,0.437498,-139.843,-125.568161,20.000000,108.755732,19.200,65.9227,68.9330,1.000000e-30
5 Jan 2025 00:43:12.000,0.000,0.437492,-142.976,-128.700498,20.000000,105.623395,19.200,62.7904,65.8007,1.000000e-30
5 Jan 2025 00:44:12.000,0.000,0.437490,-146.356,-132.080808,20.000000,102.243085,19.200,59.4101,62.4204,1.000000e-30
5 Jan 2025 00:45:12.000,0.000,0.437490,-149.012,-134.736503,20.000000,99.587390,19.200,56.7544,59.7647,1.000000e-30
5 Jan 2025 00:46:12.000,0.000,0.437490,-151.105,-136.829992,20.000000,97.493901,19.200,54.6609,57.6712,1.000000e-30
5 Jan 2025 00:47:12.000,0.000,0.437490,-152.810,-138.534683,20.000000,95.789210,19.200,52.9562,55.9665,1.000000e-30
5 Jan 2025 00:47:44.704,0.000,0.437490,-153.618,-139.342268,20.000000,94.981625,19.200,52.1486,55.1589,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
