"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 19:24:57.734,0.000,0.437490,-153.614,-139.338266,20.000000,94.985627,19.200,52.1526,55.1629,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 17:23:06.049,0.000,0.437508,-153.522,-139.247063,20.000000,95.076831,19.200,52.2438,55.2541,1.000000e-30
2 Jan 2025 17:24:06.000,0.000,0.437507,-152.487,-138.211556,20.000000,96.112337,19.200,53.2793,56.2896,1.000000e-30
2 Jan 2025 17:25:06.000,0.000,0.437505,-151.529,-137.253836,20.000000,97.070058,19.200,54.2370,57.2473,1.000000e-30
2 Jan 2025 17:26:06.000,0.000,0.437503,-150.791,-136.516237,20.000000,97.807656,19.200,54.9746,57.9849,1.000000e-30
2 Jan 2025 17:27:06.000,0.000,0.437501,-150.444,-136.169022,20.000000,98.154871,19.200,55.3219,58.3322,1.000000e-30
2 Jan 2025 17:28:06.000,0.000,0.437498,-150.592,-136.316682,20.000000,98.007211,19.200,55.1742,58.1845,1.000000e-30
2 Jan 2025 17:29:06.000,0.000,0.437496,-151.189,-136.913420,20.000000,97.410473,19.200,54.5775,57.5878,1.000000e-30
2 Jan 2025 17:30:06.000,0.000,0.437494,-152.078,-137.802410,20.000000,96.521483,19.200,53.6885,56.6988,1.000000e-30
2 Jan 2025 17:31:06.000,0.000,0.437493,-153.098,-138.822758,20.000000,95.501135,19.200,52.6681,55.6784,1.000000e-30
2 Jan 2025 17:31:35.670,0.000,0.437492,-153.616,-139.340336,20.000000,94.983557,19.200,52.1505,55.1608,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 18:54:53.084,0.000,0.437510,-153.479,-139.204193,20.000000,95.119700,19.200,52.2867,55.2970,1.000000e-30
2 Jan 2025 18:55:53.000,0.000,0.437510,-151.926,-137.650800,20.000000,96.673094,19.200,53.8401,56.8504,1.000000e-30
2 Jan 2025 18:56:53.000,0.000,0.437510,-150.054,-135.778805,20.000000,98.545088,19.200,55.7121,58.7224,1.000000e-30
2 Jan 2025 18:57:53.000,0.000,0.437510,-147.743,-133.467889,20.000000,100.856004,19.200,58.0230,61.0333,1.000000e-30
2 Jan 2025 18:58:53.000,0.000,0.437508,-144.865,-130.589377,20.000000,103.734516,19.200,60.9015,63.9118,1.000000e-30
2 Jan 2025 18:59:53.000,0.000,0.437505,-141.736,-127.460582,20.000000,106.863312,19.200,64.0303,67.0406,1.000000e-30
2 Jan 2025 19:00:53.000,0.000,0.437498,-140.905,-126.630148,20.000000,107.693745,19.200,64.8607,67.8710,1.000000e-30
2 Jan 2025 19:01:53.000,0.000,0.437492,-143.592,-129.316988,20.000000,105.006905,19.200,62.1739,65.1842,1.000000e-30
2 Jan 2025 19:02:53.000,0.000,0.437491,-146.675,-132.399845,20.000000,101.924048,19.200,59.0910,62.1013,1.000000e-30
2 Jan 2025 19:03:53.000,0.000,0.437490,-149.197,-134.921646,20.000000,99.402248,19.200,56.5692,59.5795,1.000000e-30
2 Jan 2025 19:04:53.000,0.000,0.437490,-151.223,-136.947767,20.000000,97.376127,19.200,54.5431,57.5534,1.000000e-30
2 Jan 2025 19:05:53.000,0.000,0.437490,-152.889,-138.613990,20.000000,95.709903,19.200,52.8769,55.8872,1.000000e-30
2 Jan 2025 19:06:22.849,0.000,0.437490,-153.616,-139.340667,20.000000,94.983226,19.200,52.1502,55.1605,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 20:33:17.910,0.000,0.437503,-153.532,-139.256880,20.000000,95.067013,19.200,52.2340,55.2443,1.000000e-30
2 Jan 2025 20:34:17.000,0.000,0.437501,-153.236,-138.960731,20.000000,95.363162,19.200,52.5301,55.5404,1.000000e-30
2 Jan 2025 20:35:17.000,0.000,0.437500,-153.169,-138.893867,20.000000,95.430026,19.200,52.5970,55.6073,1.000000e-30
2 Jan 2025 20:36:17.000,0.000,0.437498,-153.348,-139.072809,20.000000,95.251084,19.200,52.4181,55.4284,1.000000e-30
2 Jan 2025 20:36:55.019,0.000,0.437497,-153.577,-139.301332,20.000000,95.022562,19.200,52.1895,55.1998,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 17:05:37.982,0.000,0.437506,-153.542,-139.266366,20.000000,95.057527,19.200,52.2245,55.2348,1.000000e-30
3 Jan 2025 17:06:37.000,0.000,0.437504,-152.827,-138.551310,20.000000,95.772584,19.200,52.9396,55.9499,1.000000e-30
3 Jan 2025 17:07:37.000,0.000,0.437503,-152.290,-138.015030,20.000000,96.308863,19.200,53.4759,56.4862,1.000000e-30
3 Jan 2025 17:08:37.000,0.000,0.437500,-152.042,-137.766335,20.000000,96.557558,19.200,53.7245,56.7348,1.000000e-30
3 Jan 2025 17:09:37.000,0.000,0.437498,-152.135,-137.859583,20.000000,96.464310,19.200,53.6313,56.6416,1.000000e-30
3 Jan 2025 17:10:37.000,0.000,0.437496,-152.550,-138.274260,20.000000,96.049633,19.200,53.2166,56.2269,1.000000e-30
3 Jan 2025 17:11:37.000,0.000,0.437495,-153.203,-138.928232,20.000000,95.395661,19.200,52.5626,55.5729,1.000000e-30
3 Jan 2025 17:12:08.692,0.000,0.437494,-153.611,-139.336100,20.000000,94.987793,19.200,52.1548,55.1651,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 18:36:09.370,0.000,0.437510,-153.482,-139.206926,20.000000,95.116967,19.200,52.2840,55.2943,1.000000e-30
3 Jan 2025 18:37:09.000,0.000,0.437510,-151.922,-137.646509,20.000000,96.677384,19.200,53.8444,56.8547,1.000000e-30
3 Jan 2025 18:38:09.000,0.000,0.437510,-150.021,-135.745929,20.000000,98.577964,19.200,55.7450,58.7553,1.000000e-30
3 Jan 2025 18:39:09.000,0.000,0.437510,-147.645,-133.369949,20.000000,100.953945,19.200,58.1209,61.1312,1.000000e-30
3 Jan 2025 18:40:09.000,0.000,0.437509,-144.597,-130.321615,20.000000,104.002278,19.200,61.1693,64.1796,1.000000e-30
3 Jan 2025 18:41:09.000,0.000,0.437506,-141.017,-126.741768,20.000000,107.582125,19.200,64.7491,67.7594,1.000000e-30
3 Jan 2025 18:42:09.000,0.000,0.437498,-139.856,-125.580448,20.000000,108.743445,19.200,65.9104,68.9207,1.000000e-30
3 Jan 2025 18:43:09.000,0.000,0.437492,-142.996,-128.720415,20.000000,105.603478,19.200,62.7705,65.7808,1.000000e-30
3 Jan 2025 18:44:09.000,0.000,0.437490,-146.372,-132.096344,20.000000,102.227549,19.200,59.3945,62.4048,1.000000e-30
3 Jan 2025 18:45:09.000,0.000,0.437490,-149.024,-134.748375,20.000000,99.575518,19.200,56.7425,59.7528,1.000000e-30
3 Jan 2025 18:46:09.000,0.000,0.437490,-151.115,-136.839424,20.000000,97.484469,19.200,54.6515,57.6618,1.000000e-30
3 Jan 2025 18:47:09.000,0.000,0.437490,-152.818,-138.542449,20.000000,95.781444,19.200,52.9484,55.9587,1.000000e-30
3 Jan 2025 18:47:41.408,0.000,0.437490,-153.618,-139.342363,20.000000,94.981530,19.200,52.1485,55.1588,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 20:12:29.331,0.000,0.437506,-153.506,-139.230302,20.000000,95.093591,19.200,52.2606,55.2709,1.000000e-30
3 Jan 2025 20:13:29.000,0.000,0.437505,-152.699,-138.424048,20.000000,95.899845,19.200,53.0668,56.0771,1.000000e-30
3 Jan 2025 20:14:29.000,0.000,0.437503,-152.045,-137.770097,20.000000,96.553796,19.200,53.7208,56.7311,1.000000e-30
3 Jan 2025 20:15:29.000,0.000,0.437501,-151.656,-137.380425,20.000000,96.943468,19.200,54.1105,57.1208,1.000000e-30
3 Jan 2025 20:16:29.000,0.000,0.437499,-151.613,-137.337700,20.000000,96.986193,19.200,54.1532,57.1635,1.000000e-30
3 Jan 2025 20:17:29.000,0.000,0.437497,-151.926,-137.651190,20.000000,96.672703,19.200,53.8397,56.8500,1.000000e-30
3 Jan 2025 20:18:29.000,0.000,0.437495,-152.526,-138.250476,20.000000,96.073417,19.200,53.2404,56.2507,1.000000e-30
3 Jan 2025 20:19:29.000,0.000,0.437494,-153.304,-139.029152,20.000000,95.294741,19.200,52.4617,55.4720,1.000000e-30
3 Jan 2025 20:19:49.618,0.000,0.437494,-153.595,-139.320048,20.000000,95.003846,19.200,52.1708,55.1811,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 16:49:06.737,0.000,0.437502,-153.571,-139.295491,20.000000,95.028402,19.200,52.1954,55.2057,1.000000e-30
4 Jan 2025 16:50:06.000,0.000,0.437501,-153.365,-139.089442,20.000000,95.234451,19.200,52.4014,55.4117,1.000000e-30
4 Jan 2025 16:51:06.000,0.000,0.437499,-153.404,-139.128650,20.000000,95.195243,19.200,52.3622,55.3725,1.000000e-30
4 Jan 2025 16:51:51.815,0.000,0.437497,-153.599,-139.324080,20.000000,94.999813,19.200,52.1668,55.1771,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 18:17:37.244,0.000,0.437510,-153.488,-139.212340,20.000000,95.111553,19.200,52.2785,55.2888,1.000000e-30
4 Jan 2025 18:18:37.000,0.000,0.437510,-151.967,-137.692009,20.000000,96.631884,19.200,53.7989,56.8092,1.000000e-30
4 Jan 2025 18:19:37.000,0.000,0.437510,-150.157,-135.881874,20.000000,98.442019,19.200,55.6090,58.6193,1.000000e-30
4 Jan 2025 18:20:37.000,0.000,0.437509,-147.989,-133.713273,20.000000,100.610620,19.200,57.7776,60.7879,1.000000e-30
4 Jan 2025 18:21:37.000,0.000,0.437507,-145.468,-131.192836,20.000000,103.131057,19.200,60.2980,63.3083,1.000000e-30
4 Jan 2025 18:22:37.000,0.000,0.437504,-143.157,-128.882158,20.000000,105.441735,19.200,62.6087,65.6190,1.000000e-30
4 Jan 2025 18:23:37.000,0.000,0.437497,-142.878,-128.602671,20.000000,105.721222,19.200,62.8882,65.8985,1.000000e-30
4 Jan 2025 18:24:37.000,0.000,0.437493,-144.964,-130.688590,20.000000,103.635303,19.200,60.8023,63.8126,1.000000e-30
4 Jan 2025 18:25:37.000,0.000,0.437491,-147.522,-133.246712,20.000000,101.077181,19.200,58.2442,61.2545,1.000000e-30
4 Jan 2025 18:26:37.000,0.000,0.437490,-149.766,-135.491119,20.000000,98.832774,19.200,55.9998,59.0101,1.000000e-30
4 Jan 2025 18:27:37.000,0.000,0.437490,-151.641,-137.365843,20.000000,96.958050,19.200,54.1250,57.1353,1.000000e-30
4 Jan 2025 18:28:37.000,0.000,0.437490,-153.217,-138.941868,20.000000,95.382025,19.200,52.5490,55.5593,1.000000e-30
4 Jan 2025 18:28:53.957,0.000,0.437490,-153.618,-139.343093,20.000000,94.980800,19.200,52.1478,55.1581,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 19:52:38.178,0.000,0.437508,-153.492,-139.216468,20.000000,95.107425,19.200,52.2744,55.2847,1.000000e-30
4 Jan 2025 19:53:38.000,0.000,0.437507,-152.375,-138.099656,20.000000,96.224237,19.200,53.3912,56.4015,1.000000e-30
4 Jan 2025 19:54:38.000,0.000,0.437506,-151.280,-137.004715,20.000000,97.319178,19.200,54.4862,57.4965,1.000000e-30
4 Jan 2025 19:55:38.000,0.000,0.437504,-150.344,-136.069015,20.000000,98.254878,19.200,55.4219,58.4322,1.000000e-30
4 Jan 2025 19:56:38.000,0.000,0.437502,-149.768,-135.492429,20.000000,98.831464,19.200,55.9985,59.0088,1.000000e-30
4 Jan 2025 19:57:38.000,0.000,0.437499,-149.728,-135.452953,20.000000,98.870940,19.200,56.0379,59.0482,1.000000e-30
4 Jan 2025 19:58:38.000,0.000,0.437496,-150.239,-135.963606,20.000000,98.360288,19.200,55.5273,58.5376,1.000000e-30
4 Jan 2025 19:59:38.000,0.000,0.437494,-151.135,-136.859973,20.000000,97.463920,19.200,54.6309,57.6412,1.000000e-30
4 Jan 2025 20:00:38.000,0.000,0.437493,-152.213,-137.937847,20.000000,96.386046,19.200,53.5530,56.5633,1.000000e-30
4 Jan 2025 20:01:38.000,0.000,0.437492,-153.329,-139.053640,20.000000,95.270253,19.200,52.4372,55.4475,1.000000e-30
4 Jan 2025 20:01:53.022,0.000,0.437492,-153.604,-139.328995,20.000000,94.994898,19.200,52.1619,55.1722,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 17:59:16.984,0.000,0.437510,-153.496,-139.220790,20.000000,95.103103,19.200,52.2701,55.2804,1.000000e-30
5 Jan 2025 18:00:16.000,0.000,0.437509,-152.096,-137.820626,20.000000,96.503267,19.200,53.6703,56.6806,1.000000e-30
5 Jan 2025 18:01:16.000,0.000,0.437509,-150.488,-136.212880,20.000000,98.111013,19.200,55.2780,58.2883,1.000000e-30
5 Jan 2025 18:02:16.000,0.000,0.437507,-148.730,-134.454416,20.000000,99.869477,19.200,57.0365,60.0468,1.000000e-30
5 Jan 2025 18:03:16.000,0.000,0.437505,-147.027,-132.752070,20.000000,101.571823,19.200,58.7388,61.7491,1.000000e-30
5 Jan 2025 18:04:16.000,0.000,0.437501,-145.955,-131.679786,20.000000,102.644108,19.200,59.8111,62.8214,1.000000e-30
5 Jan 2025 18:05:16.000,0.000,0.437497,-146.190,-131.914994,20.000000,102.408899,19.200,59.5759,62.5862,1.000000e-30
5 Jan 2025 18:06:16.000,0.000,0.437494,-147.559,-133.284253,20.000000,101.039640,19.200,58.2066,61.2169,1.000000e-30
5 Jan 2025 18:07:16.000,0.000,0.437492,-149.324,-135.048795,20.000000,99.275098,19.200,56.4421,59.4524,1.000000e-30
5 Jan 2025 18:08:16.000,0.000,0.437491,-151.045,-136.769576,20.000000,97.554317,19.200,54.7213,57.7316,1.000000e-30
5 Jan 2025 18:09:16.000,0.000,0.437491,-152.593,-138.317420,20.000000,96.006473,19.200,53.1735,56.1838,1.000000e-30
5 Jan 2025 18:10:00.367,0.000,0.437490,-153.618,-139.343203,20.000000,94.980690,19.200,52.1477,55.1580,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 19:33:11.795,0.000,0.437509,-153.484,-139.208445,20.000000,95.115449,19.200,52.2824,55.2927,1.000000e-30
5 Jan 2025 19:34:11.000,0.000,0.437509,-152.167,-137.891588,20.000000,96.432306,19.200,53.5993,56.6096,1.000000e-30
5 Jan 2025 19:35:11.000,0.000,0.437508,-150.716,-136.440501,20.000000,97.883392,19.200,55.0504,58.0607,1.000000e-30
5 Jan 2025 19:36:11.000,0.000,0.437506,-149.230,-134.954523,20.000000,99.369371,19.200,56.5364,59.5467,1.000000e-30
5 Jan 2025 19:37:11.000,0.000,0.437504,-147.947,-133.671328,20.000000,100.652565,19.200,57.8196,60.8299,1.000000e-30
5 Jan 2025 19:38:11.000,0.000,0.437501,-147.301,-133.026048,20.000000,101.297845,19.200,58.4648,61.4751,1.000000e-30
5 Jan 2025 19:39:11.000,0.000,0.437497,-147.631,-133.355351,20.000000,100.968542,19.200,58.1355,61.1458,1.000000e-30
5 Jan 2025 19:40:11.000,0.000,0.437494,-148.749,-134.474183,20.000000,99.849710,19.200,57.0167,60.0270,1.000000e-30
5 Jan 2025 19:41:11.000,0.000,0.437493,-150.200,-135.924577,20.000000,98.399316,19.200,55.5663,58.5766,1.000000e-30
5 Jan 2025 19:42:11.000,0.000,0.437492,-151.673,-137.397472,20.000000,96.926421,19.200,54.0934,57.1037,1.000000e-30
5 Jan 2025 19:43:11.000,0.000,0.437491,-153.045,-138.769628,20.000000,95.554266,19.200,52.7213,55.7316,1.000000e-30
5 Jan 2025 19:43:37.520,0.000,0.437491,-153.610,-139.334525,20.000000,94.989368,19.200,52.1564,55.1667,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 17:41:09.809,0.000,0.437509,-153.507,-139.232163,20.000000,95.091730,19.200,52.2587,55.2690,1.000000e-30
6 Jan 2025 17:42:09.000,0.000,0.437508,-152.261,-137.985494,20.000000,96.338400,19.200,53.5054,56.5157,1.000000e-30
6 Jan 2025 17:43:09.000,0.000,0.437507,-150.940,-136.664384,20.000000,97.659509,19.200,54.8265,57.8368,1.000000e-30
6 Jan 2025 17:44:09.000,0.000,0.437505,-149.680,-135.404635,20.000000,98.919258,19.200,56.0862,59.0965,1.000000e-30
6 Jan 2025 17:45:09.000,0.000,0.437503,-148.731,-134.456193,20.000000,99.867700,19.200,57.0347,60.0450,1.000000e-30
6 Jan 2025 17:46:09.000,0.000,0.437500,-148.425,-134.149382,20.000000,100.174511,19.200,57.3415,60.3518,1.000000e-30
6 Jan 2025 17:47:09.000,0.000,0.437497,-148.901,-134.626156,20.000000,99.697737,19.200,56.8647,59.8750,1.000000e-30
6 Jan 2025 17:48:09.000,0.000,0.437494,-149.950,-135.675124,20.000000,98.648769,19.200,55.8158,58.8261,1.000000e-30
6 Jan 2025 17:49:09.000,0.000,0.437493,-151.243,-136.967589,20.000000,97.356304,19.200,54.5233,57.5336,1.000000e-30
6 Jan 2025 17:50:09.000,0.000,0.437492,-152.560,-138.284937,20.000000,96.038956,19.200,53.2059,56.2162,1.000000e-30
6 Jan 2025 17:50:59.639,0.000,0.437491,-153.618,-139.342418,20.000000,94.981475,19.200,52.1485,55.1588,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 19:14:02.277,0.000,0.437510,-153.480,-139.204708,20.000000,95.119185,19.200,52.2862,55.2965,1.000000e-30
6 Jan 2025 19:15:02.000,0.000,0.437510,-152.009,-137.734209,20.000000,96.589684,19.200,53.7567,56.7670,1.000000e-30
6 Jan 2025 19:16:02.000,0.000,0.437509,-150.294,-136.018373,20.000000,98.305520,19.200,55.4725,58.4828,1.000000e-30
6 Jan 2025 19:17:02.000,0.000,0.437508,-148.316,-134.041177,20.000000,100.282716,19.200,57.4497,60.4600,1.000000e-30
6 Jan 2025 19:18:02.000,0.000,0.437506,-146.191,-131.916245,20.000000,102.407648,19.200,59.5746,62.5849,1.000000e-30
6 Jan 2025 19:19:02.000,0.000,0.437503,-144.521,-130.245747,20.000000,104.078146,19.200,61.2451,64.2554,1.000000e-30
6 Jan 2025 19:20:02.000,0.000,0.437498,-144.480,-130.204742,20.000000,104.119151,19.200,61.2861,64.2964,1.000000e-30
6 Jan 2025 19:21:02.000,0.000,0.437494,-146.106,-131.830616,20.000000,102.493277,19.200,59.6603,62.6706,1.000000e-30
6 Jan 2025 19:22:02.000,0.000,0.437492,-148.226,-133.950654,20.000000,100.373239,19.200,57.5402,60.5505,1.000000e-30
6 Jan 2025 19:23:02.000,0.000,0.437491,-150.209,-135.934104,20.000000,98.389789,19.200,55.5568,58.5671,1.000000e-30
6 Jan 2025 19:24:02.000,0.000,0.437490,-151.932,-137.656769,20.000000,96.667124,19.200,53.8341,56.8444,1.000000e-30
6 Jan 2025 19:25:02.000,0.000,0.437490,-153.414,-139.138862,20.000000,95.185031,19.200,52.3520,55.3623,1.000000e-30
6 Jan 2025 19:25:10.783,0.000,0.437490,-153.613,-139.338231,20.000000,94.985662,19.200,52.1527,55.1630,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2025 17:23:18.515,0.000,0.437508,-153.522,-139.246863,20.000000,95.077030,19.200,52.2440,55.2543,1.000000e-30
7 Jan 2025 17:24:18.000,0.000,0.437507,-152.491,-138.216200,20.000000,96.107693,19.200,53.2747,56.2850,1.000000e-30
7 Jan 2025 17:25:18.000,0.000,0.437505,-151.528,-137.252817,20.000000,97.071076,19.200,54.2381,57.2484,1.000000e-30
7 Jan 2025 17:26:18.000,0.000,0.437503,-150.782,-136.506913,20.000000,97.816980,19.200,54.9840,57.9943,1.000000e-30
7 Jan 2025 17:27:18.000,0.000,0.437501,-150.425,-136.150111,20.000000,98.173782,19.200,55.3408,58.3511,1.000000e-30
7 Jan 2025 17:28:18.000,0.000,0.437498,-150.565,-136.289913,20.000000,98.033980,19.200,55.2010,58.2113,1.000000e-30
7 Jan 2025 17:29:18.000,0.000,0.437496,-151.158,-136.882754,20.000000,97.441139,19.200,54.6081,57.6184,1.000000e-30
7 Jan 2025 17:30:18.000,0.000,0.437494,-152.047,-137.771534,20.000000,96.552359,19.200,53.7193,56.7296,1.000000e-30
7 Jan 2025 17:31:18.000,0.000,0.437493,-153.069,-138.793783,20.000000,95.530110,19.200,52.6971,55.7074,1.000000e-30
7 Jan 2025 17:31:49.257,0.000,0.437492,-153.616,-139.340373,20.000000,94.983520,19.200,52.1505,55.1608,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2025 18:55:06.351,0.000,0.437510,-153.479,-139.204180,20.000000,95.119713,19.200,52.2867,55.2970,1.000000e-30
7 Jan 2025 18:56:06.000,0.000,0.437510,-151.934,-137.658853,20.000000,96.665040,19.200,53.8320,56.8423,1.000000e-30
