"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 17:46:47.176,0.000,0.437501,-153.581,-139.306175,20.000000,95.017718,19.200,52.1847,55.1950,1.000000e-30
1 Jan 2025 17:47:47.000,0.000,0.437499,-153.590,-139.314704,20.000000,95.009189,19.200,52.1762,55.1865,1.000000e-30
1 Jan 2025 17:47:47.883,0.000,0.437499,-153.592,-139.316626,20.000000,95.007267,19.200,52.1743,55.1846,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 19:14:24.917,0.000,0.437510,-153.489,-139.213610,20.000000,95.110283,19.200,52.2773,55.2876,1.000000e-30
1 Jan 2025 19:15:24.000,0.000,0.437510,-152.000,-137.725152,20.000000,96.598741,19.200,53.7657,56.7760,1.000000e-30
1 Jan 2025 19:16:24.000,0.000,0.437510,-150.221,-135.945925,20.000000,98.377969,19.200,55.5450,58.5553,1.000000e-30
1 Jan 2025 19:17:24.000,0.000,0.437509,-148.116,-133.840955,20.000000,100.482938,19.200,57.6499,60.6602,1.000000e-30
1 Jan 2025 19:18:24.000,0.000,0.437507,-145.733,-131.457795,20.000000,102.866098,19.200,60.0331,63.0434,1.000000e-30
1 Jan 2025 19:19:24.000,0.000,0.437503,-143.663,-129.387773,20.000000,104.936121,19.200,62.1031,65.1134,1.000000e-30
1 Jan 2025 19:20:24.000,0.000,0.437497,-143.482,-129.206387,20.000000,105.117506,19.200,62.2845,65.2948,1.000000e-30
1 Jan 2025 19:21:24.000,0.000,0.437493,-145.390,-131.114484,20.000000,103.209409,19.200,60.3764,63.3867,1.000000e-30
1 Jan 2025 19:22:24.000,0.000,0.437491,-147.788,-133.512570,20.000000,100.811323,19.200,57.9783,60.9886,1.000000e-30
1 Jan 2025 19:23:24.000,0.000,0.437490,-149.942,-135.666392,20.000000,98.657501,19.200,55.8245,58.8348,1.000000e-30
1 Jan 2025 19:24:24.000,0.000,0.437490,-151.765,-137.490081,20.000000,96.833812,19.200,54.0008,57.0111,1.000000e-30
1 Jan 2025 19:25:24.000,0.000,0.437490,-153.311,-139.035326,20.000000,95.288567,19.200,52.4556,55.4659,1.000000e-30
1 Jan 2025 19:25:37.166,0.000,0.437490,-153.619,-139.343264,20.000000,94.980629,19.200,52.1476,55.1579,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 20:49:13.764,0.000,0.437508,-153.490,-139.214706,20.000000,95.109187,19.200,52.2762,55.2865,1.000000e-30
1 Jan 2025 20:50:13.000,0.000,0.437507,-152.341,-138.066252,20.000000,96.257641,19.200,53.4246,56.4349,1.000000e-30
1 Jan 2025 20:51:13.000,0.000,0.437506,-151.178,-136.902650,20.000000,97.421243,19.200,54.5882,57.5985,1.000000e-30
1 Jan 2025 20:52:13.000,0.000,0.437504,-150.144,-135.868342,20.000000,98.455551,19.200,55.6225,58.6328,1.000000e-30
1 Jan 2025 20:53:13.000,0.000,0.437502,-149.453,-135.177895,20.000000,99.145998,19.200,56.3130,59.3233,1.000000e-30
1 Jan 2025 20:54:13.000,0.000,0.437499,-149.326,-135.050512,20.000000,99.273381,19.200,56.4404,59.4507,1.000000e-30
1 Jan 2025 20:55:13.000,0.000,0.437496,-149.809,-135.533956,20.000000,98.789937,19.200,55.9569,58.9672,1.000000e-30
1 Jan 2025 20:56:13.000,0.000,0.437494,-150.731,-136.456197,20.000000,97.867697,19.200,55.0347,58.0450,1.000000e-30
1 Jan 2025 20:57:13.000,0.000,0.437493,-151.859,-137.583547,20.000000,96.740346,19.200,53.9073,56.9176,1.000000e-30
1 Jan 2025 20:58:13.000,0.000,0.437492,-153.027,-138.751257,20.000000,95.572636,19.200,52.7396,55.7499,1.000000e-30
1 Jan 2025 20:58:43.435,0.000,0.437492,-153.605,-139.330050,20.000000,94.993843,19.200,52.1608,55.1711,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 18:56:06.816,0.000,0.437510,-153.498,-139.222546,20.000000,95.101347,19.200,52.2683,55.2786,1.000000e-30
2 Jan 2025 18:57:06.000,0.000,0.437509,-152.117,-137.841410,20.000000,96.482484,19.200,53.6495,56.6598,1.000000e-30
2 Jan 2025 18:58:06.000,0.000,0.437508,-150.553,-136.277362,20.000000,98.046531,19.200,55.2135,58.2238,1.000000e-30
2 Jan 2025 18:59:06.000,0.000,0.437507,-148.877,-134.601589,20.000000,99.722304,19.200,56.8893,59.8996,1.000000e-30
2 Jan 2025 19:00:06.000,0.000,0.437505,-147.316,-133.041111,20.000000,101.282782,19.200,58.4498,61.4601,1.000000e-30
2 Jan 2025 19:01:06.000,0.000,0.437501,-146.411,-132.136100,20.000000,102.187794,19.200,59.3548,62.3651,1.000000e-30
2 Jan 2025 19:02:06.000,0.000,0.437497,-146.707,-132.431447,20.000000,101.892446,19.200,59.0594,62.0697,1.000000e-30
2 Jan 2025 19:03:06.000,0.000,0.437494,-148.003,-133.727729,20.000000,100.596164,19.200,57.7632,60.7735,1.000000e-30
2 Jan 2025 19:04:06.000,0.000,0.437492,-149.665,-135.389863,20.000000,98.934030,19.200,56.1010,59.1113,1.000000e-30
2 Jan 2025 19:05:06.000,0.000,0.437491,-151.305,-137.029298,20.000000,97.294596,19.200,54.4616,57.4719,1.000000e-30
2 Jan 2025 19:06:06.000,0.000,0.437491,-152.795,-138.519793,20.000000,95.804100,19.200,52.9711,55.9814,1.000000e-30
2 Jan 2025 19:06:42.433,0.000,0.437490,-153.618,-139.343201,20.000000,94.980692,19.200,52.1477,55.1580,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 20:29:50.686,0.000,0.437509,-153.483,-139.207503,20.000000,95.116390,19.200,52.2834,55.2937,1.000000e-30
2 Jan 2025 20:30:50.000,0.000,0.437509,-152.134,-137.858822,20.000000,96.465071,19.200,53.6321,56.6424,1.000000e-30
2 Jan 2025 20:31:50.000,0.000,0.437508,-150.630,-136.354687,20.000000,97.969206,19.200,55.1362,58.1465,1.000000e-30
2 Jan 2025 20:32:50.000,0.000,0.437507,-149.052,-134.776866,20.000000,99.547027,19.200,56.7140,59.7243,1.000000e-30
2 Jan 2025 20:33:50.000,0.000,0.437504,-147.630,-133.354779,20.000000,100.969114,19.200,58.1361,61.1464,1.000000e-30
2 Jan 2025 20:34:50.000,0.000,0.437501,-146.843,-132.568249,20.000000,101.755644,19.200,58.9226,61.9329,1.000000e-30
2 Jan 2025 20:35:50.000,0.000,0.437497,-147.128,-132.852900,20.000000,101.470993,19.200,58.6380,61.6483,1.000000e-30
2 Jan 2025 20:36:50.000,0.000,0.437494,-148.308,-134.032773,20.000000,100.291121,19.200,57.4581,60.4684,1.000000e-30
2 Jan 2025 20:37:50.000,0.000,0.437492,-149.849,-135.574252,20.000000,98.749641,19.200,55.9166,58.9269,1.000000e-30
2 Jan 2025 20:38:50.000,0.000,0.437491,-151.400,-137.125214,20.000000,97.198679,19.200,54.3657,57.3760,1.000000e-30
2 Jan 2025 20:39:50.000,0.000,0.437491,-152.831,-138.555640,20.000000,95.768253,19.200,52.9352,55.9455,1.000000e-30
2 Jan 2025 20:40:25.623,0.000,0.437491,-153.610,-139.335221,20.000000,94.988672,19.200,52.1557,55.1660,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 18:38:02.144,0.000,0.437509,-153.510,-139.234379,20.000000,95.089514,19.200,52.2565,55.2668,1.000000e-30
3 Jan 2025 18:39:02.000,0.000,0.437508,-152.283,-138.007376,20.000000,96.316517,19.200,53.4835,56.4938,1.000000e-30
3 Jan 2025 18:40:02.000,0.000,0.437507,-151.019,-136.743921,20.000000,97.579972,19.200,54.7470,57.7573,1.000000e-30
3 Jan 2025 18:41:02.000,0.000,0.437505,-149.851,-135.576100,20.000000,98.747793,19.200,55.9148,58.9251,1.000000e-30
3 Jan 2025 18:42:02.000,0.000,0.437502,-149.023,-134.747644,20.000000,99.576249,19.200,56.7432,59.7535,1.000000e-30
3 Jan 2025 18:43:02.000,0.000,0.437499,-148.819,-134.543825,20.000000,99.780068,19.200,56.9471,59.9574,1.000000e-30
