                                                                              12 Jul 2021 13:31:38
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Cubesat-To-Place-UMaine:  Access Summary Report


Cubesat-To-UMaine
-----------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                      73    13 Nov 2024 18:11:52.789    13 Nov 2024 18:24:26.355           753.566
                      74    13 Nov 2024 19:50:03.964    13 Nov 2024 19:56:21.187           377.223
                      75    14 Nov 2024 03:31:55.516    14 Nov 2024 03:41:09.418           553.902
                      76    14 Nov 2024 05:05:32.086    14 Nov 2024 05:18:26.382           774.296
                      77    14 Nov 2024 06:43:56.677    14 Nov 2024 06:53:37.812           581.135
                      78    14 Nov 2024 16:47:58.153    14 Nov 2024 17:00:03.066           724.913
                      79    14 Nov 2024 18:24:07.898    14 Nov 2024 18:36:19.373           731.475
                      80    14 Nov 2024 20:03:16.354    14 Nov 2024 20:06:51.634           215.280
                      81    15 Nov 2024 03:43:21.695    15 Nov 2024 03:53:37.409           615.713
                      82    15 Nov 2024 05:17:41.362    15 Nov 2024 05:30:35.157           773.794
                      83    15 Nov 2024 06:57:00.822    15 Nov 2024 07:05:16.587           495.765
                      84    15 Nov 2024 15:27:28.416    15 Nov 2024 15:30:09.283           160.867
                      85    15 Nov 2024 16:59:59.532    15 Nov 2024 17:12:29.729           750.197
                      86    15 Nov 2024 18:36:25.418    15 Nov 2024 18:48:06.534           701.116
                      87    16 Nov 2024 03:54:56.044    16 Nov 2024 04:06:00.901           664.857
                      88    16 Nov 2024 05:29:56.257    16 Nov 2024 05:42:41.681           765.425
                      89    16 Nov 2024 07:10:25.999    16 Nov 2024 07:16:38.600           372.601
                      90    16 Nov 2024 15:38:02.730    16 Nov 2024 15:44:26.369           383.638
                      91    16 Nov 2024 17:12:03.761    16 Nov 2024 17:24:50.079           766.318
                      92    16 Nov 2024 18:48:45.745    16 Nov 2024 18:59:47.371           661.626
                      93    17 Nov 2024 04:06:37.373    17 Nov 2024 04:18:20.999           703.626
                      94    17 Nov 2024 05:42:17.049    17 Nov 2024 05:54:45.722           748.673
                      95    17 Nov 2024 07:24:54.094    17 Nov 2024 07:27:02.256           128.163
                      96    17 Nov 2024 15:49:26.464    17 Nov 2024 15:57:49.499           503.035
                      97    17 Nov 2024 17:24:10.459    17 Nov 2024 17:37:04.555           774.096
                      98    17 Nov 2024 19:01:09.538    17 Nov 2024 19:11:21.168           611.630
                      99    18 Nov 2024 02:47:44.681    18 Nov 2024 02:51:36.034           231.353
                     100    18 Nov 2024 04:18:24.973    18 Nov 2024 04:30:38.331           733.358
                     101    18 Nov 2024 05:54:44.191    18 Nov 2024 06:06:46.887           722.696
                     102    18 Nov 2024 16:01:06.060    18 Nov 2024 16:10:52.514           586.453
                     103    18 Nov 2024 17:36:19.389    18 Nov 2024 17:49:13.429           774.040
