                                                                              29 Jul 2021 11:15:21
FOR UNFUNDED EDUCATIONAL USE ONLY
Place-UniSMaine-To-Satellite-Cubesat:  Access Summary Report


UniSMaine-To-Cubesat
--------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                      73    14 Oct 2024 05:14:25.479    14 Oct 2024 05:25:58.581           693.102
                      74    14 Oct 2024 06:49:55.727    14 Oct 2024 07:02:26.816           751.089
                      75    14 Oct 2024 08:32:36.785    14 Oct 2024 08:34:32.365           115.580
                      76    14 Oct 2024 16:57:58.915    14 Oct 2024 17:05:57.821           478.906
                      77    14 Oct 2024 18:32:31.182    14 Oct 2024 18:45:24.586           773.404
                      78    14 Oct 2024 20:09:32.304    14 Oct 2024 20:19:39.159           606.855
                      79    15 Oct 2024 03:56:46.258    15 Oct 2024 03:58:06.662            80.404
                      80    15 Oct 2024 05:26:11.039    15 Oct 2024 05:38:17.049           726.010
                      81    15 Oct 2024 07:02:22.071    15 Oct 2024 07:14:27.861           725.790
                      82    15 Oct 2024 17:09:34.343    15 Oct 2024 17:19:05.008           570.665
                      83    15 Oct 2024 18:44:39.829    15 Oct 2024 18:57:33.752           773.923
                      84    15 Oct 2024 20:22:02.277    15 Oct 2024 20:31:02.990           540.713
                      85    16 Oct 2024 04:06:32.675    16 Oct 2024 04:12:02.009           329.334
                      86    16 Oct 2024 05:38:02.759    16 Oct 2024 05:50:32.837           750.078
                      87    16 Oct 2024 07:14:55.605    16 Oct 2024 07:26:25.261           689.656
                      88    16 Oct 2024 17:21:20.136    16 Oct 2024 17:31:57.796           637.660
                      89    16 Oct 2024 18:56:50.787    16 Oct 2024 19:09:37.249           766.462
                      90    16 Oct 2024 20:34:40.069    16 Oct 2024 20:42:15.181           455.112
                      91    17 Oct 2024 04:17:25.151    17 Oct 2024 04:24:55.370           450.219
                      92    17 Oct 2024 05:50:00.316    17 Oct 2024 06:02:46.205           765.889
                      93    17 Oct 2024 07:27:37.487    17 Oct 2024 07:38:17.969           640.482
                      94    17 Oct 2024 17:33:12.557    17 Oct 2024 17:44:40.138           687.581
                      95    17 Oct 2024 19:09:04.044    17 Oct 2024 19:21:35.082           751.038
                      96    17 Oct 2024 20:47:32.392    17 Oct 2024 20:53:08.897           336.506
                      97    18 Oct 2024 04:28:36.660    18 Oct 2024 04:37:33.643           536.982
                      98    18 Oct 2024 06:02:03.536    18 Oct 2024 06:14:57.277           773.741
                      99    18 Oct 2024 07:40:29.688    18 Oct 2024 07:50:04.178           574.490
                     100    18 Oct 2024 17:45:09.748    18 Oct 2024 17:57:14.050           724.302
                     101    18 Oct 2024 19:21:19.719    18 Oct 2024 19:33:27.087           727.368
                     102    18 Oct 2024 21:01:17.956    18 Oct 2024 21:03:05.316           107.361
                     103    19 Oct 2024 04:40:00.012    19 Oct 2024 04:50:03.916           603.904
                     104    19 Oct 2024 06:14:12.421    19 Oct 2024 06:27:06.046           773.625
                     105    19 Oct 2024 07:53:35.991    19 Oct 2024 08:01:40.297           484.306
                     106    19 Oct 2024 16:25:20.086    19 Oct 2024 16:26:43.285            83.199
                     107    19 Oct 2024 17:57:10.632    19 Oct 2024 18:09:40.736           750.104
                     108    19 Oct 2024 19:33:38.059    19 Oct 2024 19:45:12.961           694.901
                     109    20 Oct 2024 04:51:32.322    20 Oct 2024 05:02:28.950           656.627
                     110    20 Oct 2024 06:26:27.078    20 Oct 2024 06:39:12.407           765.329
                     111    20 Oct 2024 08:07:05.985    20 Oct 2024 08:12:56.996           351.011
                     112    20 Oct 2024 16:35:24.527    20 Oct 2024 16:41:29.688           365.161
                     113    20 Oct 2024 18:09:14.560    20 Oct 2024 18:22:00.921           766.362
                     114    20 Oct 2024 19:45:59.545    20 Oct 2024 19:56:52.146           652.602
                     115    21 Oct 2024 05:03:12.114    21 Oct 2024 05:14:50.129           698.015
                     116    21 Oct 2024 06:38:47.798    21 Oct 2024 06:51:16.102           748.304
                     117    21 Oct 2024 16:46:43.602    21 Oct 2024 16:54:56.915           493.313
