"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 19:22:34.000,0.000,0.437494,-149.905,-135.630198,20.000000,98.693696,19.200,55.8607,58.8710,1.000000e-30
1 Jan 2025 19:23:34.000,0.000,0.437493,-151.148,-136.873088,20.000000,97.450805,19.200,54.6178,57.6281,1.000000e-30
1 Jan 2025 19:24:34.000,0.000,0.437492,-152.432,-138.156382,20.000000,96.167511,19.200,53.3345,56.3448,1.000000e-30
1 Jan 2025 19:25:32.468,0.000,0.437491,-153.624,-139.349099,20.000000,94.974794,19.200,52.1418,55.1521,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 17:22:38.362,0.000,0.437510,-153.512,-139.236631,20.000000,95.087262,19.200,52.2543,55.2646,1.000000e-30
2 Jan 2025 17:23:38.000,0.000,0.437509,-152.110,-137.835081,20.000000,96.488812,19.200,53.6558,56.6661,1.000000e-30
2 Jan 2025 17:24:38.000,0.000,0.437509,-150.527,-136.251281,20.000000,98.072612,19.200,55.2396,58.2499,1.000000e-30
2 Jan 2025 17:25:38.000,0.000,0.437507,-148.814,-134.538541,20.000000,99.785352,19.200,56.9523,59.9626,1.000000e-30
2 Jan 2025 17:26:38.000,0.000,0.437505,-147.191,-132.915633,20.000000,101.408260,19.200,58.5752,61.5855,1.000000e-30
2 Jan 2025 17:27:38.000,0.000,0.437501,-146.214,-131.938501,20.000000,102.385393,19.200,59.5524,62.5627,1.000000e-30
2 Jan 2025 17:28:38.000,0.000,0.437497,-146.483,-132.208232,20.000000,102.115661,19.200,59.2826,62.2929,1.000000e-30
2 Jan 2025 17:29:38.000,0.000,0.437494,-147.811,-133.535375,20.000000,100.788519,19.200,57.9555,60.9658,1.000000e-30
2 Jan 2025 17:30:38.000,0.000,0.437492,-149.517,-135.241368,20.000000,99.082526,19.200,56.2495,59.2598,1.000000e-30
2 Jan 2025 17:31:38.000,0.000,0.437491,-151.191,-136.916042,20.000000,97.407852,19.200,54.5748,57.5851,1.000000e-30
2 Jan 2025 17:32:38.000,0.000,0.437491,-152.707,-138.431575,20.000000,95.892318,19.200,53.0593,56.0696,1.000000e-30
2 Jan 2025 17:33:18.679,0.000,0.437490,-153.635,-139.359639,20.000000,94.964254,19.200,52.1312,55.1415,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 18:56:17.385,0.000,0.437510,-153.495,-139.219544,20.000000,95.104349,19.200,52.2713,55.2816,1.000000e-30
2 Jan 2025 18:57:17.000,0.000,0.437509,-152.099,-137.823674,20.000000,96.500219,19.200,53.6672,56.6775,1.000000e-30
2 Jan 2025 18:58:17.000,0.000,0.437509,-150.518,-136.242858,20.000000,98.081035,19.200,55.2480,58.2583,1.000000e-30
2 Jan 2025 18:59:17.000,0.000,0.437507,-148.799,-134.523378,20.000000,99.800516,19.200,56.9675,59.9778,1.000000e-30
2 Jan 2025 19:00:17.000,0.000,0.437505,-147.141,-132.866185,20.000000,101.457708,19.200,58.6247,61.6350,1.000000e-30
2 Jan 2025 19:01:17.000,0.000,0.437502,-146.084,-131.809244,20.000000,102.514650,19.200,59.6816,62.6919,1.000000e-30
2 Jan 2025 19:02:17.000,0.000,0.437497,-146.265,-131.989333,20.000000,102.334560,19.200,59.5015,62.5118,1.000000e-30
2 Jan 2025 19:03:17.000,0.000,0.437494,-147.552,-133.276531,20.000000,101.047362,19.200,58.2144,61.2247,1.000000e-30
2 Jan 2025 19:04:17.000,0.000,0.437492,-149.258,-134.983111,20.000000,99.340782,19.200,56.5078,59.5181,1.000000e-30
2 Jan 2025 19:05:17.000,0.000,0.437491,-150.946,-136.671245,20.000000,97.652648,19.200,54.8196,57.8299,1.000000e-30
2 Jan 2025 19:06:17.000,0.000,0.437491,-152.476,-138.201071,20.000000,96.122822,19.200,53.2898,56.3001,1.000000e-30
2 Jan 2025 19:07:07.541,0.000,0.437490,-153.628,-139.352937,20.000000,94.970956,19.200,52.1379,55.1482,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 17:04:30.025,0.000,0.437509,-153.524,-139.248341,20.000000,95.075552,19.200,52.2425,55.2528,1.000000e-30
3 Jan 2025 17:05:30.000,0.000,0.437508,-152.263,-137.987664,20.000000,96.336229,19.200,53.5032,56.5135,1.000000e-30
3 Jan 2025 17:06:30.000,0.000,0.437507,-150.946,-136.670469,20.000000,97.653424,19.200,54.8204,57.8307,1.000000e-30
3 Jan 2025 17:07:30.000,0.000,0.437505,-149.693,-135.417809,20.000000,98.906084,19.200,56.0731,59.0834,1.000000e-30
3 Jan 2025 17:08:30.000,0.000,0.437503,-148.755,-134.479777,20.000000,99.844116,19.200,57.0111,60.0214,1.000000e-30
3 Jan 2025 17:09:30.000,0.000,0.437500,-148.459,-134.183283,20.000000,100.140610,19.200,57.3076,60.3179,1.000000e-30
3 Jan 2025 17:10:30.000,0.000,0.437496,-148.940,-134.664918,20.000000,99.658975,19.200,56.8260,59.8363,1.000000e-30
3 Jan 2025 17:11:30.000,0.000,0.437494,-149.988,-135.712617,20.000000,98.611276,19.200,55.7783,58.7886,1.000000e-30
3 Jan 2025 17:12:30.000,0.000,0.437493,-151.276,-137.000938,20.000000,97.322955,19.200,54.4899,57.5002,1.000000e-30
3 Jan 2025 17:13:30.000,0.000,0.437492,-152.589,-138.313772,20.000000,96.010121,19.200,53.1771,56.1874,1.000000e-30
3 Jan 2025 17:14:20.202,0.000,0.437491,-153.634,-139.359065,20.000000,94.964828,19.200,52.1318,55.1421,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 18:37:14.225,0.000,0.437510,-153.492,-139.217049,20.000000,95.106844,19.200,52.2738,55.2841,1.000000e-30
3 Jan 2025 18:38:14.000,0.000,0.437510,-151.987,-137.711411,20.000000,96.612482,19.200,53.7795,56.7898,1.000000e-30
3 Jan 2025 18:39:14.000,0.000,0.437510,-150.202,-135.926488,20.000000,98.397405,19.200,55.5644,58.5747,1.000000e-30
3 Jan 2025 18:40:14.000,0.000,0.437509,-148.077,-133.801882,20.000000,100.522011,19.200,57.6890,60.6993,1.000000e-30
3 Jan 2025 18:41:14.000,0.000,0.437507,-145.633,-131.358123,20.000000,102.965770,19.200,60.1328,63.1431,1.000000e-30
3 Jan 2025 18:42:14.000,0.000,0.437504,-143.415,-129.139326,20.000000,105.184567,19.200,62.3516,65.3619,1.000000e-30
3 Jan 2025 18:43:14.000,0.000,0.437498,-143.090,-128.814549,20.000000,105.509344,19.200,62.6763,65.6866,1.000000e-30
3 Jan 2025 18:44:14.000,0.000,0.437493,-145.029,-130.754130,20.000000,103.569763,19.200,60.7368,63.7471,1.000000e-30
3 Jan 2025 18:45:14.000,0.000,0.437491,-147.504,-133.229148,20.000000,101.094745,19.200,58.2617,61.2720,1.000000e-30
3 Jan 2025 18:46:14.000,0.000,0.437491,-149.713,-135.437897,20.000000,98.885996,19.200,56.0530,59.0633,1.000000e-30
3 Jan 2025 18:47:14.000,0.000,0.437490,-151.572,-137.296586,20.000000,97.027308,19.200,54.1943,57.2046,1.000000e-30
3 Jan 2025 18:48:14.000,0.000,0.437490,-153.140,-138.864657,20.000000,95.459237,19.200,52.6262,55.6365,1.000000e-30
3 Jan 2025 18:48:34.930,0.000,0.437490,-153.631,-139.355588,20.000000,94.968305,19.200,52.1353,55.1456,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 20:17:09.484,0.000,0.437501,-153.568,-139.292891,20.000000,95.031002,19.200,52.1980,55.2083,1.000000e-30
3 Jan 2025 20:18:06.438,0.000,0.437499,-153.580,-139.304744,20.000000,95.019150,19.200,52.1861,55.1964,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 16:46:35.135,0.000,0.437508,-153.538,-139.262976,20.000000,95.060917,19.200,52.2279,55.2382,1.000000e-30
4 Jan 2025 16:47:35.000,0.000,0.437507,-152.481,-138.205376,20.000000,96.118517,19.200,53.2855,56.2958,1.000000e-30
4 Jan 2025 16:48:35.000,0.000,0.437505,-151.486,-137.211163,20.000000,97.112730,19.200,54.2797,57.2900,1.000000e-30
4 Jan 2025 16:49:35.000,0.000,0.437503,-150.700,-136.424584,20.000000,97.899309,19.200,55.0663,58.0766,1.000000e-30
4 Jan 2025 16:50:35.000,0.000,0.437501,-150.301,-136.025728,20.000000,98.298165,19.200,55.4652,58.4755,1.000000e-30
4 Jan 2025 16:51:35.000,0.000,0.437498,-150.412,-136.136552,20.000000,98.187341,19.200,55.3543,58.3646,1.000000e-30
4 Jan 2025 16:52:35.000,0.000,0.437496,-150.997,-136.721436,20.000000,97.602457,19.200,54.7694,57.7797,1.000000e-30
4 Jan 2025 16:53:35.000,0.000,0.437494,-151.894,-137.618738,20.000000,96.705155,19.200,53.8721,56.8824,1.000000e-30
4 Jan 2025 16:54:35.000,0.000,0.437493,-152.932,-138.657027,20.000000,95.666866,19.200,52.8339,55.8442,1.000000e-30
4 Jan 2025 16:55:14.436,0.000,0.437492,-153.633,-139.357793,20.000000,94.966100,19.200,52.1331,55.1434,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 18:18:22.651,0.000,0.437510,-153.493,-139.217768,20.000000,95.106125,19.200,52.2731,55.2834,1.000000e-30
4 Jan 2025 18:19:22.000,0.000,0.437510,-151.948,-137.672883,20.000000,96.651010,19.200,53.8180,56.8283,1.000000e-30
4 Jan 2025 18:20:22.000,0.000,0.437510,-150.062,-135.787002,20.000000,98.536891,19.200,55.7039,58.7142,1.000000e-30
4 Jan 2025 18:21:22.000,0.000,0.437510,-147.713,-133.437901,20.000000,100.885992,19.200,58.0530,61.0633,1.000000e-30
4 Jan 2025 18:22:22.000,0.000,0.437509,-144.720,-130.444903,20.000000,103.878990,19.200,61.0460,64.0563,1.000000e-30
4 Jan 2025 18:23:22.000,0.000,0.437506,-141.248,-126.972477,20.000000,107.351416,19.200,64.5184,67.5287,1.000000e-30
4 Jan 2025 18:24:22.000,0.000,0.437498,-140.071,-125.796119,20.000000,108.527774,19.200,65.6948,68.7051,1.000000e-30
4 Jan 2025 18:25:22.000,0.000,0.437492,-143.047,-128.771469,20.000000,105.552424,19.200,62.7194,65.7297,1.000000e-30
4 Jan 2025 18:26:22.000,0.000,0.437491,-146.363,-132.087999,20.000000,102.235894,19.200,59.4029,62.4132,1.000000e-30
4 Jan 2025 18:27:22.000,0.000,0.437490,-148.998,-134.722951,20.000000,99.600942,19.200,56.7679,59.7782,1.000000e-30
4 Jan 2025 18:28:22.000,0.000,0.437490,-151.084,-136.808598,20.000000,97.515296,19.200,54.6823,57.6926,1.000000e-30
4 Jan 2025 18:29:22.000,0.000,0.437490,-152.785,-138.509913,20.000000,95.813980,19.200,52.9810,55.9913,1.000000e-30
4 Jan 2025 18:29:56.447,0.000,0.437490,-153.633,-139.357479,20.000000,94.966414,19.200,52.1334,55.1437,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 19:55:24.164,0.000,0.437505,-153.528,-139.253234,20.000000,95.070659,19.200,52.2376,55.2479,1.000000e-30
4 Jan 2025 19:56:24.000,0.000,0.437504,-152.858,-138.583254,20.000000,95.740639,19.200,52.9076,55.9179,1.000000e-30
4 Jan 2025 19:57:24.000,0.000,0.437502,-152.378,-138.102587,20.000000,96.221306,19.200,53.3883,56.3986,1.000000e-30
4 Jan 2025 19:58:24.000,0.000,0.437500,-152.170,-137.894399,20.000000,96.429494,19.200,53.5965,56.6068,1.000000e-30
4 Jan 2025 19:59:24.000,0.000,0.437498,-152.275,-137.999918,20.000000,96.323975,19.200,53.4910,56.5013,1.000000e-30
4 Jan 2025 20:00:24.000,0.000,0.437497,-152.672,-138.396593,20.000000,95.927300,19.200,53.0943,56.1046,1.000000e-30
4 Jan 2025 20:01:24.000,0.000,0.437495,-153.287,-139.011562,20.000000,95.312331,19.200,52.4793,55.4896,1.000000e-30
4 Jan 2025 20:01:50.805,0.000,0.437495,-153.609,-139.333662,20.000000,94.990232,19.200,52.1572,55.1675,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 16:28:58.162,0.000,0.437506,-153.556,-139.280927,20.000000,95.042966,19.200,52.2100,55.2203,1.000000e-30
5 Jan 2025 16:29:58.000,0.000,0.437505,-152.763,-138.488108,20.000000,95.835785,19.200,53.0028,56.0131,1.000000e-30
5 Jan 2025 16:30:58.000,0.000,0.437503,-152.141,-137.865937,20.000000,96.457956,19.200,53.6249,56.6352,1.000000e-30
5 Jan 2025 16:31:58.000,0.000,0.437501,-151.801,-137.525546,20.000000,96.798347,19.200,53.9653,56.9756,1.000000e-30
5 Jan 2025 16:32:58.000,0.000,0.437499,-151.818,-137.542948,20.000000,96.780945,19.200,53.9479,56.9582,1.000000e-30
5 Jan 2025 16:33:58.000,0.000,0.437497,-152.190,-137.914401,20.000000,96.409492,19.200,53.5765,56.5868,1.000000e-30
5 Jan 2025 16:34:58.000,0.000,0.437495,-152.834,-138.558974,20.000000,95.764919,19.200,52.9319,55.9422,1.000000e-30
5 Jan 2025 16:35:57.128,0.000,0.437494,-153.630,-139.355082,20.000000,94.968811,19.200,52.1358,55.1461,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 17:59:41.734,0.000,0.437510,-153.497,-139.221322,20.000000,95.102571,19.200,52.2696,55.2799,1.000000e-30
5 Jan 2025 18:00:41.000,0.000,0.437510,-151.955,-137.679328,20.000000,96.644566,19.200,53.8116,56.8219,1.000000e-30
5 Jan 2025 18:01:41.000,0.000,0.437510,-150.072,-135.796455,20.000000,98.527438,19.200,55.6944,58.7047,1.000000e-30
5 Jan 2025 18:02:41.000,0.000,0.437510,-147.732,-133.456742,20.000000,100.867151,19.200,58.0341,61.0444,1.000000e-30
5 Jan 2025 18:03:41.000,0.000,0.437509,-144.770,-130.495176,20.000000,103.828717,19.200,60.9957,64.0060,1.000000e-30
5 Jan 2025 18:04:41.000,0.000,0.437505,-141.405,-127.129677,20.000000,107.194216,19.200,64.3612,67.3715,1.000000e-30
5 Jan 2025 18:05:41.000,0.000,0.437498,-140.360,-126.085099,20.000000,108.238794,19.200,65.4058,68.4161,1.000000e-30
5 Jan 2025 18:06:41.000,0.000,0.437492,-143.251,-128.976216,20.000000,105.347678,19.200,62.5147,65.5250,1.000000e-30
5 Jan 2025 18:07:41.000,0.000,0.437491,-146.493,-132.218180,20.000000,102.105713,19.200,59.2727,62.2830,1.000000e-30
5 Jan 2025 18:08:41.000,0.000,0.437490,-149.092,-134.816700,20.000000,99.507193,19.200,56.6742,59.6845,1.000000e-30
5 Jan 2025 18:09:41.000,0.000,0.437490,-151.158,-136.883146,20.000000,97.440747,19.200,54.6077,57.6180,1.000000e-30
5 Jan 2025 18:10:41.000,0.000,0.437490,-152.848,-138.573191,20.000000,95.750702,19.200,52.9177,55.9280,1.000000e-30
5 Jan 2025 18:11:12.988,0.000,0.437490,-153.634,-139.358694,20.000000,94.965199,19.200,52.1322,55.1425,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 19:35:22.138,0.000,0.437507,-153.511,-139.236098,20.000000,95.087795,19.200,52.2548,55.2651,1.000000e-30
5 Jan 2025 19:36:22.000,0.000,0.437506,-152.510,-138.234847,20.000000,96.089047,19.200,53.2560,56.2663,1.000000e-30
5 Jan 2025 19:37:22.000,0.000,0.437505,-151.588,-137.312715,20.000000,97.011178,19.200,54.1782,57.1885,1.000000e-30
5 Jan 2025 19:38:22.000,0.000,0.437503,-150.878,-136.602882,20.000000,97.721011,19.200,54.8880,57.8983,1.000000e-30
5 Jan 2025 19:39:22.000,0.000,0.437501,-150.535,-136.259597,20.000000,98.064296,19.200,55.2313,58.2416,1.000000e-30
5 Jan 2025 19:40:22.000,0.000,0.437498,-150.654,-136.378613,20.000000,97.945280,19.200,55.1123,58.1226,1.000000e-30
5 Jan 2025 19:41:22.000,0.000,0.437496,-151.199,-136.923746,20.000000,97.400147,19.200,54.5671,57.5774,1.000000e-30
5 Jan 2025 19:42:22.000,0.000,0.437494,-152.032,-137.756462,20.000000,96.567432,19.200,53.7344,56.7447,1.000000e-30
5 Jan 2025 19:43:22.000,0.000,0.437493,-153.003,-138.727773,20.000000,95.596120,19.200,52.7631,55.7734,1.000000e-30
5 Jan 2025 19:43:58.719,0.000,0.437493,-153.619,-139.343260,20.000000,94.980633,19.200,52.1476,55.1579,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 16:11:53.771,0.000,0.437504,-153.580,-139.304488,20.000000,95.019405,19.200,52.1864,55.1967,1.000000e-30
6 Jan 2025 16:12:53.000,0.000,0.437502,-153.169,-138.893462,20.000000,95.430431,19.200,52.5974,55.6077,1.000000e-30
6 Jan 2025 16:13:53.000,0.000,0.437500,-152.994,-138.718653,20.000000,95.605240,19.200,52.7722,55.7825,1.000000e-30
6 Jan 2025 16:14:53.000,0.000,0.437498,-153.094,-138.818435,20.000000,95.505458,19.200,52.6724,55.6827,1.000000e-30
6 Jan 2025 16:15:53.000,0.000,0.437497,-153.450,-139.174954,20.000000,95.148939,19.200,52.3159,55.3262,1.000000e-30
6 Jan 2025 16:16:13.815,0.000,0.437496,-153.624,-139.348720,20.000000,94.975173,19.200,52.1422,55.1525,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 17:41:11.169,0.000,0.437510,-153.503,-139.227672,20.000000,95.096221,19.200,52.2632,55.2735,1.000000e-30
6 Jan 2025 17:42:11.000,0.000,0.437510,-151.996,-137.720352,20.000000,96.603541,19.200,53.7705,56.7808,1.000000e-30
6 Jan 2025 17:43:11.000,0.000,0.437510,-150.214,-135.938836,20.000000,98.385057,19.200,55.5520,58.5623,1.000000e-30
6 Jan 2025 17:44:11.000,0.000,0.437509,-148.105,-133.829991,20.000000,100.493902,19.200,57.6609,60.6712,1.000000e-30
6 Jan 2025 17:45:11.000,0.000,0.437507,-145.715,-131.440194,20.000000,102.883699,19.200,60.0507,63.0610,1.000000e-30
6 Jan 2025 17:46:11.000,0.000,0.437503,-143.637,-129.362178,20.000000,104.961715,19.200,62.1287,65.1390,1.000000e-30
6 Jan 2025 17:47:11.000,0.000,0.437497,-143.458,-129.182993,20.000000,105.140900,19.200,62.3079,65.3182,1.000000e-30
6 Jan 2025 17:48:11.000,0.000,0.437493,-145.377,-131.101686,20.000000,103.222207,19.200,60.3892,63.3995,1.000000e-30
6 Jan 2025 17:49:11.000,0.000,0.437491,-147.782,-133.506537,20.000000,100.817356,19.200,57.9843,60.9946,1.000000e-30
6 Jan 2025 17:50:11.000,0.000,0.437490,-149.939,-135.663515,20.000000,98.660378,19.200,55.8274,58.8377,1.000000e-30
6 Jan 2025 17:51:11.000,0.000,0.437490,-151.764,-137.488686,20.000000,96.835207,19.200,54.0022,57.0125,1.000000e-30
6 Jan 2025 17:52:11.000,0.000,0.437490,-153.310,-139.034666,20.000000,95.289227,19.200,52.4562,55.4665,1.000000e-30
6 Jan 2025 17:52:24.894,0.000,0.437490,-153.635,-139.359467,20.000000,94.964426,19.200,52.1314,55.1417,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 19:15:47.742,0.000,0.437509,-153.501,-139.225616,20.000000,95.098277,19.200,52.2653,55.2756,1.000000e-30
6 Jan 2025 19:16:47.000,0.000,0.437508,-152.279,-138.003431,20.000000,96.320462,19.200,53.4874,56.4977,1.000000e-30
6 Jan 2025 19:17:47.000,0.000,0.437507,-150.992,-136.716404,20.000000,97.607490,19.200,54.7745,57.7848,1.000000e-30
6 Jan 2025 19:18:47.000,0.000,0.437505,-149.769,-135.493992,20.000000,98.829901,19.200,55.9969,59.0072,1.000000e-30
6 Jan 2025 19:19:47.000,0.000,0.437503,-148.844,-134.568798,20.000000,99.755095,19.200,56.9221,59.9324,1.000000e-30
6 Jan 2025 19:20:47.000,0.000,0.437500,-148.520,-134.245071,20.000000,100.078822,19.200,57.2458,60.2561,1.000000e-30
6 Jan 2025 19:21:47.000,0.000,0.437497,-148.938,-134.663144,20.000000,99.660749,19.200,56.8277,59.8380,1.000000e-30
6 Jan 2025 19:22:47.000,0.000,0.437494,-149.918,-135.643160,20.000000,98.680733,19.200,55.8477,58.8580,1.000000e-30
6 Jan 2025 19:23:47.000,0.000,0.437493,-151.156,-136.880550,20.000000,97.443343,19.200,54.6103,57.6206,1.000000e-30
