23 Jan 2025 14:18:20.683,0.000,0.437510,-153.634,-139.358903,20.000000,94.964991,19.200,52.1320,55.1423,1.000000e-30
23 Jan 2025 14:18:47.211,0.000,0.437510,-152.989,-138.713472,20.000000,95.610421,19.200,52.7774,55.7877,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
24 Jan 2025 13:59:36.709,0.000,0.437510,-153.633,-139.357637,20.000000,94.966256,19.200,52.1332,55.1435,1.000000e-30
24 Jan 2025 13:59:52.997,0.000,0.437510,-153.242,-138.966514,20.000000,95.357379,19.200,52.5244,55.5347,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
24 Jan 2025 15:34:22.002,0.000,0.437508,-153.633,-139.357573,20.000000,94.966320,19.200,52.1333,55.1436,1.000000e-30
24 Jan 2025 15:34:37.382,0.000,0.437507,-153.365,-139.089829,20.000000,95.234064,19.200,52.4011,55.4114,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
25 Jan 2025 13:40:57.641,0.000,0.437510,-153.631,-139.355932,20.000000,94.967961,19.200,52.1349,55.1452,1.000000e-30
25 Jan 2025 13:40:58.778,0.000,0.437510,-153.605,-139.329816,20.000000,94.994077,19.200,52.1611,55.1714,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
25 Jan 2025 15:15:15.244,0.000,0.437509,-153.634,-139.358969,20.000000,94.964924,19.200,52.1319,55.1422,1.000000e-30
25 Jan 2025 15:15:43.167,0.000,0.437509,-153.068,-138.792853,20.000000,95.531040,19.200,52.6980,55.7083,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
26 Jan 2025 14:56:16.080,0.000,0.437510,-153.635,-139.359517,20.000000,94.964376,19.200,52.1314,55.1417,1.000000e-30
26 Jan 2025 14:56:48.952,0.000,0.437509,-152.897,-138.621812,20.000000,95.702081,19.200,52.8691,55.8794,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Jan 2025 14:37:22.578,0.000,0.437510,-153.635,-139.359444,20.000000,94.964449,19.200,52.1314,55.1417,1.000000e-30
27 Jan 2025 14:37:54.737,0.000,0.437510,-152.869,-138.593701,20.000000,95.730193,19.200,52.8972,55.9075,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Jan 2025 14:18:33.910,0.000,0.437510,-153.634,-139.358913,20.000000,94.964980,19.200,52.1320,55.1423,1.000000e-30
28 Jan 2025 14:19:00.523,0.000,0.437510,-152.987,-138.711453,20.000000,95.612440,19.200,52.7794,55.7897,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Jan 2025 13:59:49.881,0.000,0.437510,-153.633,-139.357655,20.000000,94.966238,19.200,52.1332,55.1435,1.000000e-30
29 Jan 2025 14:00:06.308,0.000,0.437510,-153.238,-138.963028,20.000000,95.360865,19.200,52.5279,55.5382,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Jan 2025 15:34:35.528,0.000,0.437508,-153.633,-139.357564,20.000000,94.966329,19.200,52.1333,55.1436,1.000000e-30
29 Jan 2025 15:34:50.694,0.000,0.437507,-153.369,-139.094132,20.000000,95.229761,19.200,52.3967,55.4070,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Jan 2025 13:41:10.750,0.000,0.437510,-153.631,-139.355957,20.000000,94.967936,19.200,52.1349,55.1452,1.000000e-30
30 Jan 2025 13:41:12.090,0.000,0.437510,-153.600,-139.325159,20.000000,94.998734,19.200,52.1657,55.1760,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Jan 2025 15:15:28.662,0.000,0.437509,-153.634,-139.358958,20.000000,94.964935,19.200,52.1319,55.1422,1.000000e-30
30 Jan 2025 15:15:56.479,0.000,0.437508,-153.071,-138.795824,20.000000,95.528069,19.200,52.6951,55.7054,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
31 Jan 2025 14:56:29.422,0.000,0.437510,-153.635,-139.359515,20.000000,94.964378,19.200,52.1314,55.1417,1.000000e-30
31 Jan 2025 14:57:02.265,0.000,0.437509,-152.898,-138.623167,20.000000,95.700726,19.200,52.8677,55.8780,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Feb 2025 14:37:35.859,0.000,0.437510,-153.635,-139.359448,20.000000,94.964445,19.200,52.1314,55.1417,1.000000e-30
1 Feb 2025 14:38:08.051,0.000,0.437510,-152.869,-138.593302,20.000000,95.730591,19.200,52.8976,55.9079,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Feb 2025 14:18:47.137,0.000,0.437510,-153.634,-139.358924,20.000000,94.964969,19.200,52.1320,55.1423,1.000000e-30
2 Feb 2025 14:19:13.838,0.000,0.437510,-152.985,-138.709354,20.000000,95.614539,19.200,52.7815,55.7918,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Feb 2025 14:00:03.053,0.000,0.437510,-153.633,-139.357673,20.000000,94.966220,19.200,52.1332,55.1435,1.000000e-30
3 Feb 2025 14:00:19.625,0.000,0.437510,-153.235,-138.959453,20.000000,95.364440,19.200,52.5314,55.5417,1.000000e-30

