"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 00:07:59.000,0.000,0.437490,-147.782,-133.506602,20.000000,100.817291,19.200,57.9843,60.9946,1.000000e-30
2 Jan 2025 00:08:59.000,0.000,0.437490,-150.110,-135.834377,20.000000,98.489516,19.200,55.6565,58.6668,1.000000e-30
2 Jan 2025 00:09:59.000,0.000,0.437490,-151.984,-137.708989,20.000000,96.614904,19.200,53.7819,56.7922,1.000000e-30
2 Jan 2025 00:10:59.000,0.000,0.437490,-153.538,-139.262525,20.000000,95.061368,19.200,52.2284,55.2387,1.000000e-30
2 Jan 2025 00:11:03.077,0.000,0.437490,-153.634,-139.358811,20.000000,94.965082,19.200,52.1321,55.1424,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 01:35:11.700,0.000,0.437507,-153.511,-139.235930,20.000000,95.087964,19.200,52.2550,55.2653,1.000000e-30
2 Jan 2025 01:36:11.000,0.000,0.437506,-152.517,-138.241470,20.000000,96.082423,19.200,53.2494,56.2597,1.000000e-30
2 Jan 2025 01:37:11.000,0.000,0.437505,-151.590,-137.314534,20.000000,97.009359,19.200,54.1763,57.1866,1.000000e-30
2 Jan 2025 01:38:11.000,0.000,0.437503,-150.873,-136.597536,20.000000,97.726357,19.200,54.8933,57.9036,1.000000e-30
2 Jan 2025 01:39:11.000,0.000,0.437501,-150.521,-136.245756,20.000000,98.078137,19.200,55.2451,58.2554,1.000000e-30
2 Jan 2025 01:40:11.000,0.000,0.437498,-150.633,-136.357396,20.000000,97.966497,19.200,55.1335,58.1438,1.000000e-30
2 Jan 2025 01:41:11.000,0.000,0.437496,-151.174,-136.898311,20.000000,97.425582,19.200,54.5926,57.6029,1.000000e-30
2 Jan 2025 01:42:11.000,0.000,0.437494,-152.005,-137.730045,20.000000,96.593848,19.200,53.7608,56.7711,1.000000e-30
2 Jan 2025 01:43:11.000,0.000,0.437493,-152.978,-138.702441,20.000000,95.621452,19.200,52.7884,55.7987,1.000000e-30
2 Jan 2025 01:43:49.160,0.000,0.437493,-153.619,-139.343324,20.000000,94.980569,19.200,52.1476,55.1579,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 11:29:37.599,0.000,0.437506,-153.612,-139.336408,20.000000,94.987485,19.200,52.1545,55.1648,1.000000e-30
2 Jan 2025 11:30:37.000,0.000,0.437505,-152.851,-138.576121,20.000000,95.747772,19.200,52.9148,55.9251,1.000000e-30
2 Jan 2025 11:31:37.000,0.000,0.437503,-152.239,-137.963529,20.000000,96.360365,19.200,53.5274,56.5377,1.000000e-30
2 Jan 2025 11:32:37.000,0.000,0.437501,-151.880,-137.604946,20.000000,96.718947,19.200,53.8859,56.8962,1.000000e-30
2 Jan 2025 11:33:37.000,0.000,0.437499,-151.850,-137.574274,20.000000,96.749619,19.200,53.9166,56.9269,1.000000e-30
2 Jan 2025 11:34:37.000,0.000,0.437497,-152.154,-137.879215,20.000000,96.444678,19.200,53.6117,56.6220,1.000000e-30
2 Jan 2025 11:35:37.000,0.000,0.437495,-152.732,-138.456297,20.000000,95.867597,19.200,53.0346,56.0449,1.000000e-30
2 Jan 2025 11:36:37.000,0.000,0.437494,-153.484,-139.208488,20.000000,95.115405,19.200,52.2824,55.2927,1.000000e-30
2 Jan 2025 11:36:39.968,0.000,0.437494,-153.524,-139.248555,20.000000,95.075338,19.200,52.2423,55.2526,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 13:01:46.052,0.000,0.437510,-153.633,-139.357864,20.000000,94.966030,19.200,52.1330,55.1433,1.000000e-30
2 Jan 2025 13:02:46.000,0.000,0.437510,-152.097,-137.821339,20.000000,96.502554,19.200,53.6695,56.6798,1.000000e-30
2 Jan 2025 13:03:46.000,0.000,0.437510,-150.239,-135.964231,20.000000,98.359662,19.200,55.5267,58.5370,1.000000e-30
2 Jan 2025 13:04:46.000,0.000,0.437510,-147.925,-133.649463,20.000000,100.674430,19.200,57.8414,60.8517,1.000000e-30
2 Jan 2025 13:05:46.000,0.000,0.437509,-144.953,-130.677938,20.000000,103.645955,19.200,60.8129,63.8232,1.000000e-30
2 Jan 2025 13:06:46.000,0.000,0.437506,-141.345,-127.070130,20.000000,107.253763,19.200,64.4208,67.4311,1.000000e-30
2 Jan 2025 13:07:46.000,0.000,0.437499,-139.610,-125.334328,20.000000,108.989566,19.200,66.1566,69.1669,1.000000e-30
2 Jan 2025 13:08:46.000,0.000,0.437492,-142.513,-128.238035,20.000000,106.085858,19.200,63.2528,66.2631,1.000000e-30
2 Jan 2025 13:09:46.000,0.000,0.437491,-145.987,-131.711519,20.000000,102.612374,19.200,59.7794,62.7897,1.000000e-30
2 Jan 2025 13:10:46.000,0.000,0.437490,-148.728,-134.452429,20.000000,99.871464,19.200,57.0385,60.0488,1.000000e-30
2 Jan 2025 13:11:46.000,0.000,0.437490,-150.879,-136.603699,20.000000,97.720194,19.200,54.8872,57.8975,1.000000e-30
2 Jan 2025 13:12:46.000,0.000,0.437490,-152.624,-138.348329,20.000000,95.975564,19.200,53.1426,56.1529,1.000000e-30
2 Jan 2025 13:13:20.606,0.000,0.437490,-153.494,-139.218413,20.000000,95.105480,19.200,52.2725,55.2828,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 14:36:34.858,0.000,0.437508,-153.633,-139.357341,20.000000,94.966552,19.200,52.1335,55.1438,1.000000e-30
2 Jan 2025 14:37:34.000,0.000,0.437506,-152.634,-138.359024,20.000000,95.964869,19.200,53.1319,56.1422,1.000000e-30
2 Jan 2025 14:38:34.000,0.000,0.437505,-151.703,-137.428162,20.000000,96.895731,19.200,54.0627,57.0730,1.000000e-30
2 Jan 2025 14:39:34.000,0.000,0.437503,-150.989,-136.714169,20.000000,97.609724,19.200,54.7767,57.7870,1.000000e-30
2 Jan 2025 14:40:34.000,0.000,0.437501,-150.651,-136.376014,20.000000,97.947880,19.200,55.1149,58.1252,1.000000e-30
2 Jan 2025 14:41:34.000,0.000,0.437498,-150.786,-136.510537,20.000000,97.813356,19.200,54.9803,57.9906,1.000000e-30
2 Jan 2025 14:42:34.000,0.000,0.437496,-151.352,-137.076707,20.000000,97.247186,19.200,54.4142,57.4245,1.000000e-30
2 Jan 2025 14:43:34.000,0.000,0.437494,-152.205,-137.929640,20.000000,96.394253,19.200,53.5612,56.5715,1.000000e-30
2 Jan 2025 14:44:34.000,0.000,0.437493,-153.192,-138.917055,20.000000,95.406838,19.200,52.5738,55.5841,1.000000e-30
2 Jan 2025 14:44:54.608,0.000,0.437493,-153.542,-139.266640,20.000000,95.057253,19.200,52.2242,55.2345,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 22:11:45.037,0.000,0.437504,-153.580,-139.304743,20.000000,95.019151,19.200,52.1861,55.1964,1.000000e-30
2 Jan 2025 22:12:45.000,0.000,0.437502,-153.170,-138.894393,20.000000,95.429500,19.200,52.5965,55.6068,1.000000e-30
2 Jan 2025 22:13:45.000,0.000,0.437500,-153.003,-138.727572,20.000000,95.596321,19.200,52.7633,55.7736,1.000000e-30
2 Jan 2025 22:14:45.000,0.000,0.437498,-153.110,-138.834894,20.000000,95.488999,19.200,52.6560,55.6663,1.000000e-30
2 Jan 2025 22:15:45.000,0.000,0.437497,-153.472,-139.197194,20.000000,95.126699,19.200,52.2937,55.3040,1.000000e-30
2 Jan 2025 22:16:03.131,0.000,0.437496,-153.624,-139.348611,20.000000,94.975283,19.200,52.1423,55.1526,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 23:41:01.434,0.000,0.437510,-153.503,-139.227742,20.000000,95.096151,19.200,52.2631,55.2734,1.000000e-30
2 Jan 2025 23:42:01.000,0.000,0.437510,-152.004,-137.728302,20.000000,96.595591,19.200,53.7626,56.7729,1.000000e-30
2 Jan 2025 23:43:01.000,0.000,0.437510,-150.225,-135.949465,20.000000,98.374428,19.200,55.5414,58.5517,1.000000e-30
2 Jan 2025 23:44:01.000,0.000,0.437509,-148.120,-133.845018,20.000000,100.478875,19.200,57.6459,60.6562,1.000000e-30
2 Jan 2025 23:45:01.000,0.000,0.437507,-145.738,-131.462289,20.000000,102.861604,19.200,60.0286,63.0389,1.000000e-30
2 Jan 2025 23:46:01.000,0.000,0.437503,-143.667,-129.391396,20.000000,104.932497,19.200,62.0995,65.1098,1.000000e-30
2 Jan 2025 23:47:01.000,0.000,0.437497,-143.482,-129.206759,20.000000,105.117134,19.200,62.2841,65.2944,1.000000e-30
2 Jan 2025 23:48:01.000,0.000,0.437493,-145.388,-131.112682,20.000000,103.211211,19.200,60.3782,63.3885,1.000000e-30
2 Jan 2025 23:49:01.000,0.000,0.437491,-147.786,-133.510405,20.000000,100.813488,19.200,57.9805,60.9908,1.000000e-30
2 Jan 2025 23:50:01.000,0.000,0.437490,-149.940,-135.664394,20.000000,98.659499,19.200,55.8265,58.8368,1.000000e-30
2 Jan 2025 23:51:01.000,0.000,0.437490,-151.764,-137.488313,20.000000,96.835580,19.200,54.0026,57.0129,1.000000e-30
2 Jan 2025 23:52:01.000,0.000,0.437490,-153.309,-139.033755,20.000000,95.290138,19.200,52.4571,55.4674,1.000000e-30
2 Jan 2025 23:52:14.938,0.000,0.437490,-153.635,-139.359496,20.000000,94.964398,19.200,52.1314,55.1417,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 01:15:37.486,0.000,0.437509,-153.501,-139.225500,20.000000,95.098393,19.200,52.2654,55.2757,1.000000e-30
3 Jan 2025 01:16:37.000,0.000,0.437508,-152.271,-137.996153,20.000000,96.327740,19.200,53.4947,56.5050,1.000000e-30
3 Jan 2025 01:17:37.000,0.000,0.437507,-150.981,-136.706186,20.000000,97.617707,19.200,54.7847,57.7950,1.000000e-30
3 Jan 2025 01:18:37.000,0.000,0.437505,-149.755,-135.479963,20.000000,98.843930,19.200,56.0109,59.0212,1.000000e-30
3 Jan 2025 01:19:37.000,0.000,0.437503,-148.826,-134.550938,20.000000,99.772956,19.200,56.9399,59.9502,1.000000e-30
3 Jan 2025 01:20:37.000,0.000,0.437500,-148.501,-134.225414,20.000000,100.098479,19.200,57.2655,60.2758,1.000000e-30
3 Jan 2025 01:21:37.000,0.000,0.437497,-148.920,-134.645034,20.000000,99.678859,19.200,56.8458,59.8561,1.000000e-30
3 Jan 2025 01:22:37.000,0.000,0.437494,-149.904,-135.628600,20.000000,98.695293,19.200,55.8623,58.8726,1.000000e-30
3 Jan 2025 01:23:37.000,0.000,0.437493,-151.145,-136.869590,20.000000,97.454304,19.200,54.6213,57.6316,1.000000e-30
3 Jan 2025 01:24:37.000,0.000,0.437492,-152.427,-138.152077,20.000000,96.171816,19.200,53.3388,56.3491,1.000000e-30
3 Jan 2025 01:25:35.699,0.000,0.437491,-153.624,-139.349109,20.000000,94.974785,19.200,52.1418,55.1521,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 11:12:30.577,0.000,0.437503,-153.593,-139.317979,20.000000,95.005915,19.200,52.1729,55.1832,1.000000e-30
3 Jan 2025 11:13:30.000,0.000,0.437501,-153.317,-139.041284,20.000000,95.282609,19.200,52.4496,55.4599,1.000000e-30
3 Jan 2025 11:14:30.000,0.000,0.437500,-153.266,-138.990974,20.000000,95.332919,19.200,52.4999,55.5102,1.000000e-30
3 Jan 2025 11:15:30.000,0.000,0.437498,-153.455,-139.179557,20.000000,95.144336,19.200,52.3113,55.3216,1.000000e-30
3 Jan 2025 11:15:47.627,0.000,0.437497,-153.552,-139.276965,20.000000,95.046928,19.200,52.2139,55.2242,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 12:43:06.394,0.000,0.437510,-153.631,-139.356074,20.000000,94.967819,19.200,52.1348,55.1451,1.000000e-30
3 Jan 2025 12:44:06.000,0.000,0.437510,-152.144,-137.868426,20.000000,96.455467,19.200,53.6225,56.6328,1.000000e-30
3 Jan 2025 12:45:06.000,0.000,0.437510,-150.366,-136.090446,20.000000,98.233447,19.200,55.4004,58.4107,1.000000e-30
3 Jan 2025 12:46:06.000,0.000,0.437509,-148.220,-133.945119,20.000000,100.378774,19.200,57.5458,60.5561,1.000000e-30
3 Jan 2025 12:47:06.000,0.000,0.437508,-145.659,-131.383954,20.000000,102.939939,19.200,60.1069,63.1172,1.000000e-30
3 Jan 2025 12:48:06.000,0.000,0.437505,-143.055,-128.779943,20.000000,105.543950,19.200,62.7109,65.7212,1.000000e-30
3 Jan 2025 12:49:06.000,0.000,0.437498,-142.220,-127.944321,20.000000,106.379572,19.200,63.5466,66.5569,1.000000e-30
3 Jan 2025 12:50:06.000,0.000,0.437493,-144.187,-129.911485,20.000000,104.412408,19.200,61.5794,64.5897,1.000000e-30
3 Jan 2025 12:51:06.000,0.000,0.437491,-146.887,-132.611720,20.000000,101.712174,19.200,58.8792,61.8895,1.000000e-30
3 Jan 2025 12:52:06.000,0.000,0.437490,-149.264,-134.988511,20.000000,99.335382,19.200,56.5024,59.5127,1.000000e-30
3 Jan 2025 12:53:06.000,0.000,0.437490,-151.232,-136.956724,20.000000,97.367169,19.200,54.5342,57.5445,1.000000e-30
3 Jan 2025 12:54:06.000,0.000,0.437490,-152.874,-138.598384,20.000000,95.725509,19.200,52.8925,55.9028,1.000000e-30
3 Jan 2025 12:54:31.485,0.000,0.437490,-153.492,-139.216940,20.000000,95.106953,19.200,52.2739,55.2842,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 14:17:27.009,0.000,0.437509,-153.634,-139.358888,20.000000,94.965005,19.200,52.1320,55.1423,1.000000e-30
3 Jan 2025 14:18:27.000,0.000,0.437508,-152.417,-138.141370,20.000000,96.182523,19.200,53.3495,56.3598,1.000000e-30
3 Jan 2025 14:19:27.000,0.000,0.437507,-151.164,-136.889006,20.000000,97.434888,19.200,54.6019,57.6122,1.000000e-30
3 Jan 2025 14:20:27.000,0.000,0.437505,-150.000,-135.724326,20.000000,98.599567,19.200,55.7666,58.7769,1.000000e-30
3 Jan 2025 14:21:27.000,0.000,0.437503,-149.155,-134.879403,20.000000,99.444490,19.200,56.6115,59.6218,1.000000e-30
3 Jan 2025 14:22:27.000,0.000,0.437500,-148.909,-134.633548,20.000000,99.690345,19.200,56.8573,59.8676,1.000000e-30
3 Jan 2025 14:23:27.000,0.000,0.437497,-149.366,-135.090355,20.000000,99.233538,19.200,56.4005,59.4108,1.000000e-30
3 Jan 2025 14:24:27.000,0.000,0.437494,-150.340,-136.064746,20.000000,98.259147,19.200,55.4261,58.4364,1.000000e-30
3 Jan 2025 14:25:27.000,0.000,0.437493,-151.550,-137.274256,20.000000,97.049637,19.200,54.2166,57.2269,1.000000e-30
3 Jan 2025 14:26:27.000,0.000,0.437492,-152.797,-138.522058,20.000000,95.801835,19.200,52.9688,55.9791,1.000000e-30
3 Jan 2025 14:27:03.218,0.000,0.437491,-153.527,-139.251334,20.000000,95.072559,19.200,52.2395,55.2498,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 23:22:41.574,0.000,0.437510,-153.512,-139.236610,20.000000,95.087283,19.200,52.2543,55.2646,1.000000e-30
3 Jan 2025 23:23:41.000,0.000,0.437509,-152.115,-137.839979,20.000000,96.483914,19.200,53.6509,56.6612,1.000000e-30
3 Jan 2025 23:24:41.000,0.000,0.437509,-150.531,-136.256088,20.000000,98.067805,19.200,55.2348,58.2451,1.000000e-30
3 Jan 2025 23:25:41.000,0.000,0.437507,-148.818,-134.542295,20.000000,99.781598,19.200,56.9486,59.9589,1.000000e-30
3 Jan 2025 23:26:41.000,0.000,0.437505,-147.191,-132.916138,20.000000,101.407755,19.200,58.5747,61.5850,1.000000e-30
3 Jan 2025 23:27:41.000,0.000,0.437501,-146.208,-131.932901,20.000000,102.390992,19.200,59.5580,62.5683,1.000000e-30
3 Jan 2025 23:28:41.000,0.000,0.437497,-146.472,-132.197107,20.000000,102.126786,19.200,59.2938,62.3041,1.000000e-30
3 Jan 2025 23:29:41.000,0.000,0.437494,-147.798,-133.522879,20.000000,100.801014,19.200,57.9680,60.9783,1.000000e-30
3 Jan 2025 23:30:41.000,0.000,0.437492,-149.505,-135.230057,20.000000,99.093836,19.200,56.2608,59.2711,1.000000e-30
3 Jan 2025 23:31:41.000,0.000,0.437491,-151.182,-136.906423,20.000000,97.417471,19.200,54.5845,57.5948,1.000000e-30
3 Jan 2025 23:32:41.000,0.000,0.437491,-152.699,-138.423455,20.000000,95.900438,19.200,53.0674,56.0777,1.000000e-30
3 Jan 2025 23:33:22.012,0.000,0.437490,-153.635,-139.359641,20.000000,94.964253,19.200,52.1312,55.1415,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 00:56:20.759,0.000,0.437510,-153.495,-139.219556,20.000000,95.104337,19.200,52.2713,55.2816,1.000000e-30
4 Jan 2025 00:57:20.000,0.000,0.437509,-152.109,-137.833367,20.000000,96.490526,19.200,53.6575,56.6678,1.000000e-30
4 Jan 2025 00:58:20.000,0.000,0.437509,-150.530,-136.254349,20.000000,98.069544,19.200,55.2365,58.2468,1.000000e-30
4 Jan 2025 00:59:20.000,0.000,0.437507,-148.812,-134.536721,20.000000,99.787173,19.200,56.9542,59.9645,1.000000e-30
4 Jan 2025 01:00:20.000,0.000,0.437505,-147.155,-132.880176,20.000000,101.443717,19.200,58.6107,61.6210,1.000000e-30
4 Jan 2025 01:01:20.000,0.000,0.437502,-146.095,-131.819926,20.000000,102.503967,19.200,59.6710,62.6813,1.000000e-30
4 Jan 2025 01:02:20.000,0.000,0.437497,-146.268,-131.992649,20.000000,102.331244,19.200,59.4982,62.5085,1.000000e-30
4 Jan 2025 01:03:20.000,0.000,0.437494,-147.549,-133.273814,20.000000,101.050079,19.200,58.2171,61.2274,1.000000e-30
4 Jan 2025 01:04:20.000,0.000,0.437492,-149.253,-134.977778,20.000000,99.346115,19.200,56.5131,59.5234,1.000000e-30
4 Jan 2025 01:05:20.000,0.000,0.437491,-150.941,-136.665268,20.000000,97.658625,19.200,54.8256,57.8359,1.000000e-30
4 Jan 2025 01:06:20.000,0.000,0.437491,-152.470,-138.195224,20.000000,96.128669,19.200,53.2957,56.3060,1.000000e-30
4 Jan 2025 01:07:10.797,0.000,0.437490,-153.628,-139.352929,20.000000,94.970964,19.200,52.1380,55.1483,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 12:24:32.343,0.000,0.437510,-153.629,-139.353607,20.000000,94.970286,19.200,52.1373,55.1476,1.000000e-30
4 Jan 2025 12:25:32.000,0.000,0.437509,-152.229,-137.953613,20.000000,96.370280,19.200,53.5373,56.5476,1.000000e-30
4 Jan 2025 12:26:32.000,0.000,0.437509,-150.622,-136.346437,20.000000,97.977456,19.200,55.1444,58.1547,1.000000e-30
4 Jan 2025 12:27:32.000,0.000,0.437508,-148.822,-134.546319,20.000000,99.777574,19.200,56.9446,59.9549,1.000000e-30
4 Jan 2025 12:28:32.000,0.000,0.437506,-146.972,-132.696361,20.000000,101.627532,19.200,58.7945,61.8048,1.000000e-30
4 Jan 2025 12:29:32.000,0.000,0.437502,-145.586,-131.311198,20.000000,103.012696,19.200,60.1797,63.1900,1.000000e-30
4 Jan 2025 12:30:32.000,0.000,0.437498,-145.505,-131.229483,20.000000,103.094410,19.200,60.2614,63.2717,1.000000e-30
4 Jan 2025 12:31:32.000,0.000,0.437494,-146.793,-132.517900,20.000000,101.805993,19.200,58.9730,61.9833,1.000000e-30
4 Jan 2025 12:32:32.000,0.000,0.437492,-148.631,-134.355523,20.000000,99.968370,19.200,57.1354,60.1457,1.000000e-30
4 Jan 2025 12:33:32.000,0.000,0.437491,-150.451,-136.175518,20.000000,98.148375,19.200,55.3154,58.3257,1.000000e-30
4 Jan 2025 12:34:32.000,0.000,0.437491,-152.084,-137.808323,20.000000,96.515570,19.200,53.6826,56.6929,1.000000e-30
4 Jan 2025 12:35:31.058,0.000,0.437490,-153.494,-139.218642,20.000000,95.105251,19.200,52.2722,55.2825,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 13:58:27.099,0.000,0.437509,-153.635,-139.359509,20.000000,94.964384,19.200,52.1314,55.1417,1.000000e-30
4 Jan 2025 13:59:27.000,0.000,0.437509,-152.268,-137.992530,20.000000,96.331363,19.200,53.4984,56.5087,1.000000e-30
4 Jan 2025 14:00:27.000,0.000,0.437508,-150.748,-136.472792,20.000000,97.851101,19.200,55.0181,58.0284,1.000000e-30
4 Jan 2025 14:01:27.000,0.000,0.437507,-149.135,-134.859944,20.000000,99.463949,19.200,56.6309,59.6412,1.000000e-30
4 Jan 2025 14:02:27.000,0.000,0.437505,-147.647,-133.372051,20.000000,100.951842,19.200,58.1188,61.1291,1.000000e-30
4 Jan 2025 14:03:27.000,0.000,0.437501,-146.775,-132.499698,20.000000,101.824195,19.200,58.9912,62.0015,1.000000e-30
4 Jan 2025 14:04:27.000,0.000,0.437497,-147.009,-132.734080,20.000000,101.589813,19.200,58.7568,61.7671,1.000000e-30
4 Jan 2025 14:05:27.000,0.000,0.437494,-148.200,-133.924887,20.000000,100.399006,19.200,57.5660,60.5763,1.000000e-30
4 Jan 2025 14:06:27.000,0.000,0.437492,-149.779,-135.503941,20.000000,98.819952,19.200,55.9869,58.9972,1.000000e-30
4 Jan 2025 14:07:27.000,0.000,0.437491,-151.367,-137.091980,20.000000,97.231913,19.200,54.3989,57.4092,1.000000e-30
