"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 17:55:16.000,0.000,0.437490,-149.318,-135.042431,20.000000,99.281462,19.200,56.4485,59.4587,1.000000e-30
2 Jan 2025 17:56:16.000,0.000,0.437490,-151.296,-137.021254,20.000000,97.302640,19.200,54.4696,57.4799,1.000000e-30
2 Jan 2025 17:57:16.000,0.000,0.437490,-152.939,-138.663337,20.000000,95.660556,19.200,52.8275,55.8378,1.000000e-30
2 Jan 2025 17:57:38.766,0.000,0.437490,-153.492,-139.216963,20.000000,95.106930,19.200,52.2739,55.2842,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 19:21:01.329,0.000,0.437508,-153.139,-138.863880,20.000000,95.460013,19.200,52.6270,55.6373,1.000000e-30
2 Jan 2025 19:22:01.000,0.000,0.437507,-151.942,-137.666477,20.000000,96.657416,19.200,53.8244,56.8347,1.000000e-30
2 Jan 2025 19:23:01.000,0.000,0.437506,-150.765,-136.490129,20.000000,97.833765,19.200,55.0008,58.0111,1.000000e-30
2 Jan 2025 19:24:01.000,0.000,0.437504,-149.785,-135.509944,20.000000,98.813949,19.200,55.9809,58.9912,1.000000e-30
2 Jan 2025 19:25:01.000,0.000,0.437501,-149.252,-134.977030,20.000000,99.346863,19.200,56.5139,59.5242,1.000000e-30
2 Jan 2025 19:26:01.000,0.000,0.437498,-149.362,-135.086837,20.000000,99.237057,19.200,56.4040,59.4143,1.000000e-30
2 Jan 2025 19:27:01.000,0.000,0.437495,-150.070,-135.794527,20.000000,98.529366,19.200,55.6964,58.7067,1.000000e-30
2 Jan 2025 19:28:01.000,0.000,0.437494,-151.138,-136.862270,20.000000,97.461623,19.200,54.6286,57.6389,1.000000e-30
2 Jan 2025 19:29:01.000,0.000,0.437492,-152.334,-138.058939,20.000000,96.264954,19.200,53.4319,56.4422,1.000000e-30
2 Jan 2025 19:30:01.000,0.000,0.437492,-153.524,-139.248307,20.000000,95.075586,19.200,52.2426,55.2529,1.000000e-30
2 Jan 2025 19:30:01.281,0.000,0.437492,-153.529,-139.253740,20.000000,95.070153,19.200,52.2371,55.2474,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 17:27:35.945,0.000,0.437510,-153.629,-139.354069,20.000000,94.969824,19.200,52.1368,55.1471,1.000000e-30
3 Jan 2025 17:28:35.000,0.000,0.437510,-152.226,-137.951142,20.000000,96.372751,19.200,53.5397,56.5500,1.000000e-30
3 Jan 2025 17:29:35.000,0.000,0.437509,-150.587,-136.311881,20.000000,98.012013,19.200,55.1790,58.1893,1.000000e-30
3 Jan 2025 17:30:35.000,0.000,0.437508,-148.723,-134.447380,20.000000,99.876513,19.200,57.0435,60.0538,1.000000e-30
3 Jan 2025 17:31:35.000,0.000,0.437506,-146.748,-132.472642,20.000000,101.851251,19.200,59.0182,62.0285,1.000000e-30
3 Jan 2025 17:32:35.000,0.000,0.437503,-145.176,-130.901239,20.000000,103.422655,19.200,60.5896,63.5999,1.000000e-30
3 Jan 2025 17:33:35.000,0.000,0.437498,-144.986,-130.711233,20.000000,103.612661,19.200,60.7796,63.7899,1.000000e-30
3 Jan 2025 17:34:35.000,0.000,0.437494,-146.343,-132.067961,20.000000,102.255932,19.200,59.4229,62.4332,1.000000e-30
3 Jan 2025 17:35:35.000,0.000,0.437492,-148.298,-134.022807,20.000000,100.301086,19.200,57.4681,60.4784,1.000000e-30
3 Jan 2025 17:36:35.000,0.000,0.437491,-150.208,-135.932956,20.000000,98.390937,19.200,55.5579,58.5682,1.000000e-30
3 Jan 2025 17:37:35.000,0.000,0.437491,-151.901,-137.626134,20.000000,96.697759,19.200,53.8647,56.8750,1.000000e-30
3 Jan 2025 17:38:35.000,0.000,0.437490,-153.373,-139.097932,20.000000,95.225961,19.200,52.3929,55.4032,1.000000e-30
3 Jan 2025 17:38:40.292,0.000,0.437490,-153.493,-139.218156,20.000000,95.105737,19.200,52.2727,55.2830,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 19:02:07.114,0.000,0.437509,-152.930,-138.655234,20.000000,95.668659,19.200,52.8356,55.8459,1.000000e-30
3 Jan 2025 19:03:07.000,0.000,0.437509,-151.511,-137.235978,20.000000,97.087915,19.200,54.2549,57.2652,1.000000e-30
3 Jan 2025 19:04:07.000,0.000,0.437507,-149.982,-135.707239,20.000000,98.616654,19.200,55.7836,58.7939,1.000000e-30
3 Jan 2025 19:05:07.000,0.000,0.437506,-148.488,-134.212397,20.000000,100.111497,19.200,57.2785,60.2888,1.000000e-30
3 Jan 2025 19:06:07.000,0.000,0.437503,-147.382,-133.107189,20.000000,101.216704,19.200,58.3837,61.3940,1.000000e-30
3 Jan 2025 19:07:07.000,0.000,0.437499,-147.167,-132.891387,20.000000,101.432506,19.200,58.5995,61.6098,1.000000e-30
3 Jan 2025 19:08:07.000,0.000,0.437495,-147.968,-133.693152,20.000000,100.630741,19.200,57.7977,60.8080,1.000000e-30
3 Jan 2025 19:09:07.000,0.000,0.437493,-149.363,-135.087564,20.000000,99.236329,19.200,56.4033,59.4136,1.000000e-30
3 Jan 2025 19:10:07.000,0.000,0.437492,-150.903,-136.627649,20.000000,97.696244,19.200,54.8632,57.8735,1.000000e-30
3 Jan 2025 19:11:07.000,0.000,0.437491,-152.374,-138.098372,20.000000,96.225521,19.200,53.3925,56.4028,1.000000e-30
3 Jan 2025 19:11:57.879,0.000,0.437491,-153.516,-139.240962,20.000000,95.082931,19.200,52.2499,55.2602,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 17:09:07.711,0.000,0.437509,-153.626,-139.350833,20.000000,94.973060,19.200,52.1400,55.1503,1.000000e-30
4 Jan 2025 17:10:07.000,0.000,0.437509,-152.349,-138.073930,20.000000,96.249963,19.200,53.4170,56.4273,1.000000e-30
4 Jan 2025 17:11:07.000,0.000,0.437508,-150.950,-136.675098,20.000000,97.648795,19.200,54.8158,57.8261,1.000000e-30
4 Jan 2025 17:12:07.000,0.000,0.437506,-149.522,-135.246934,20.000000,99.076959,19.200,56.2439,59.2542,1.000000e-30
4 Jan 2025 17:13:07.000,0.000,0.437504,-148.280,-134.004511,20.000000,100.319382,19.200,57.4864,60.4967,1.000000e-30
4 Jan 2025 17:14:07.000,0.000,0.437501,-147.613,-133.337883,20.000000,100.986010,19.200,58.1530,61.1633,1.000000e-30
4 Jan 2025 17:15:07.000,0.000,0.437497,-147.847,-133.572169,20.000000,100.751724,19.200,57.9187,60.9290,1.000000e-30
4 Jan 2025 17:16:07.000,0.000,0.437495,-148.859,-134.583891,20.000000,99.740002,19.200,56.9070,59.9173,1.000000e-30
4 Jan 2025 17:17:07.000,0.000,0.437493,-150.237,-135.961741,20.000000,98.362152,19.200,55.5291,58.5394,1.000000e-30
4 Jan 2025 17:18:07.000,0.000,0.437492,-151.671,-137.396209,20.000000,96.927684,19.200,54.0947,57.1050,1.000000e-30
4 Jan 2025 17:19:07.000,0.000,0.437491,-153.026,-138.750958,20.000000,95.572935,19.200,52.7399,55.7502,1.000000e-30
4 Jan 2025 17:19:29.214,0.000,0.437491,-153.498,-139.222719,20.000000,95.101174,19.200,52.2682,55.2785,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 18:43:12.899,0.000,0.437510,-152.861,-138.586029,20.000000,95.737864,19.200,52.9049,55.9152,1.000000e-30
4 Jan 2025 18:44:12.000,0.000,0.437510,-151.305,-137.029864,20.000000,97.294029,19.200,54.4610,57.4713,1.000000e-30
4 Jan 2025 18:45:12.000,0.000,0.437509,-149.477,-135.201770,20.000000,99.122123,19.200,56.2891,59.2994,1.000000e-30
4 Jan 2025 18:46:12.000,0.000,0.437508,-147.423,-133.147332,20.000000,101.176561,19.200,58.3435,61.3538,1.000000e-30
4 Jan 2025 18:47:12.000,0.000,0.437505,-145.436,-131.160661,20.000000,103.163232,19.200,60.3302,63.3405,1.000000e-30
4 Jan 2025 18:48:12.000,0.000,0.437500,-144.457,-130.181840,20.000000,104.142053,19.200,61.3090,64.3193,1.000000e-30
4 Jan 2025 18:49:12.000,0.000,0.437495,-145.328,-131.052890,20.000000,103.271004,19.200,60.4380,63.4483,1.000000e-30
4 Jan 2025 18:50:12.000,0.000,0.437493,-147.285,-133.010201,20.000000,101.313692,19.200,58.4807,61.4910,1.000000e-30
4 Jan 2025 18:51:12.000,0.000,0.437491,-149.349,-135.073330,20.000000,99.250563,19.200,56.4176,59.4279,1.000000e-30
4 Jan 2025 18:52:12.000,0.000,0.437490,-151.192,-136.917161,20.000000,97.406732,19.200,54.5737,57.5840,1.000000e-30
4 Jan 2025 18:53:12.000,0.000,0.437490,-152.785,-138.509658,20.000000,95.814235,19.200,52.9812,55.9915,1.000000e-30
4 Jan 2025 18:53:42.383,0.000,0.437490,-153.506,-139.230854,20.000000,95.093039,19.200,52.2600,55.2703,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 20:19:37.000,0.000,0.437502,-153.618,-139.342327,20.000000,94.981566,19.200,52.1486,55.1589,1.000000e-30
4 Jan 2025 20:20:36.000,0.000,0.437500,-153.436,-139.160774,20.000000,95.163119,19.200,52.3301,55.3404,1.000000e-30
4 Jan 2025 20:21:36.000,0.000,0.437499,-153.496,-139.220853,20.000000,95.103040,19.200,52.2700,55.2803,1.000000e-30
4 Jan 2025 20:22:01.140,0.000,0.437498,-153.594,-139.318262,20.000000,95.005631,19.200,52.1726,55.1829,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 16:50:49.089,0.000,0.437508,-153.621,-139.345892,20.000000,94.978001,19.200,52.1450,55.1553,1.000000e-30
5 Jan 2025 16:51:49.000,0.000,0.437507,-152.524,-138.248380,20.000000,96.075513,19.200,53.2425,56.2528,1.000000e-30
5 Jan 2025 16:52:49.000,0.000,0.437506,-151.442,-137.167082,20.000000,97.156811,19.200,54.3238,57.3341,1.000000e-30
5 Jan 2025 16:53:49.000,0.000,0.437504,-150.502,-136.227222,20.000000,98.096671,19.200,55.2637,58.2740,1.000000e-30
5 Jan 2025 16:54:49.000,0.000,0.437502,-149.893,-135.617862,20.000000,98.706031,19.200,55.8730,58.8833,1.000000e-30
5 Jan 2025 16:55:49.000,0.000,0.437499,-149.795,-135.519791,20.000000,98.804103,19.200,55.9711,58.9814,1.000000e-30
5 Jan 2025 16:56:49.000,0.000,0.437497,-150.243,-135.968167,20.000000,98.355726,19.200,55.5227,58.5330,1.000000e-30
5 Jan 2025 16:57:49.000,0.000,0.437495,-151.095,-136.819599,20.000000,97.504294,19.200,54.6713,57.6816,1.000000e-30
5 Jan 2025 16:58:49.000,0.000,0.437493,-152.149,-137.874139,20.000000,96.449754,19.200,53.6167,56.6270,1.000000e-30
5 Jan 2025 16:59:49.000,0.000,0.437492,-153.258,-138.982453,20.000000,95.341440,19.200,52.5084,55.5187,1.000000e-30
5 Jan 2025 17:00:02.575,0.000,0.437492,-153.506,-139.231208,20.000000,95.092685,19.200,52.2597,55.2700,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 18:24:18.686,0.000,0.437510,-152.939,-138.663456,20.000000,95.660437,19.200,52.8274,55.8377,1.000000e-30
5 Jan 2025 18:25:18.000,0.000,0.437510,-151.305,-137.029389,20.000000,97.294504,19.200,54.4615,57.4718,1.000000e-30
5 Jan 2025 18:26:18.000,0.000,0.437510,-149.307,-135.032134,20.000000,99.291759,19.200,56.4587,59.4690,1.000000e-30
5 Jan 2025 18:27:18.000,0.000,0.437509,-146.848,-132.572843,20.000000,101.751051,19.200,58.9180,61.9283,1.000000e-30
5 Jan 2025 18:28:18.000,0.000,0.437507,-143.913,-129.637745,20.000000,104.686148,19.200,61.8531,64.8634,1.000000e-30
5 Jan 2025 18:29:18.000,0.000,0.437502,-141.474,-127.198885,20.000000,107.125009,19.200,64.2920,67.3023,1.000000e-30
5 Jan 2025 18:30:18.000,0.000,0.437495,-142.229,-127.953863,20.000000,106.370030,19.200,63.5370,66.5473,1.000000e-30
5 Jan 2025 18:31:18.000,0.000,0.437492,-145.133,-130.857918,20.000000,103.465975,19.200,60.6330,63.6433,1.000000e-30
5 Jan 2025 18:32:18.000,0.000,0.437490,-147.901,-133.625493,20.000000,100.698400,19.200,57.8654,60.8757,1.000000e-30
5 Jan 2025 18:33:18.000,0.000,0.437490,-150.160,-135.885223,20.000000,98.438670,19.200,55.6057,58.6160,1.000000e-30
5 Jan 2025 18:34:18.000,0.000,0.437490,-152.006,-137.730501,20.000000,96.593392,19.200,53.7604,56.7707,1.000000e-30
5 Jan 2025 18:35:16.026,0.000,0.437490,-153.499,-139.223511,20.000000,95.100382,19.200,52.2674,55.2777,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 19:59:23.774,0.000,0.437505,-153.628,-139.353225,20.000000,94.970668,19.200,52.1377,55.1480,1.000000e-30
5 Jan 2025 20:00:23.000,0.000,0.437504,-152.959,-138.683700,20.000000,95.640193,19.200,52.8072,55.8175,1.000000e-30
5 Jan 2025 20:01:23.000,0.000,0.437502,-152.480,-138.204602,20.000000,96.119292,19.200,53.2863,56.2966,1.000000e-30
5 Jan 2025 20:02:23.000,0.000,0.437500,-152.285,-138.010076,20.000000,96.313818,19.200,53.4808,56.4911,1.000000e-30
5 Jan 2025 20:03:23.000,0.000,0.437498,-152.416,-138.140402,20.000000,96.183492,19.200,53.3505,56.3608,1.000000e-30
5 Jan 2025 20:04:23.000,0.000,0.437496,-152.843,-138.567501,20.000000,95.756392,19.200,52.9234,55.9337,1.000000e-30
5 Jan 2025 20:05:23.000,0.000,0.437495,-153.487,-139.212089,20.000000,95.111804,19.200,52.2788,55.2891,1.000000e-30
5 Jan 2025 20:05:29.375,0.000,0.437495,-153.565,-139.289523,20.000000,95.034370,19.200,52.2014,55.2117,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 16:32:46.436,0.000,0.437506,-153.613,-139.338236,20.000000,94.985658,19.200,52.1526,55.1629,1.000000e-30
6 Jan 2025 16:33:46.000,0.000,0.437505,-152.792,-138.516821,20.000000,95.807072,19.200,52.9741,55.9844,1.000000e-30
6 Jan 2025 16:34:46.000,0.000,0.437504,-152.102,-137.826297,20.000000,96.497596,19.200,53.6646,56.6749,1.000000e-30
6 Jan 2025 16:35:46.000,0.000,0.437502,-151.656,-137.380329,20.000000,96.943564,19.200,54.1106,57.1209,1.000000e-30
6 Jan 2025 16:36:46.000,0.000,0.437500,-151.547,-137.271996,20.000000,97.051897,19.200,54.2189,57.2292,1.000000e-30
6 Jan 2025 16:37:46.000,0.000,0.437497,-151.803,-137.527849,20.000000,96.796044,19.200,53.9630,56.9733,1.000000e-30
6 Jan 2025 16:38:46.000,0.000,0.437496,-152.365,-138.089962,20.000000,96.233932,19.200,53.4009,56.4112,1.000000e-30
6 Jan 2025 16:39:46.000,0.000,0.437494,-153.129,-138.853395,20.000000,95.470499,19.200,52.6375,55.6478,1.000000e-30
6 Jan 2025 16:40:13.732,0.000,0.437494,-153.520,-139.245247,20.000000,95.078646,19.200,52.2456,55.2559,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 18:05:24.472,0.000,0.437510,-153.155,-138.879485,20.000000,95.444408,19.200,52.6114,55.6217,1.000000e-30
6 Jan 2025 18:06:24.000,0.000,0.437510,-151.535,-137.259616,20.000000,97.064277,19.200,54.2313,57.2416,1.000000e-30
6 Jan 2025 18:07:24.000,0.000,0.437510,-149.544,-135.268808,20.000000,99.055085,19.200,56.2221,59.2324,1.000000e-30
6 Jan 2025 18:08:24.000,0.000,0.437510,-147.032,-132.756753,20.000000,101.567140,19.200,58.7341,61.7444,1.000000e-30
6 Jan 2025 18:09:24.000,0.000,0.437509,-143.792,-129.516556,20.000000,104.807337,19.200,61.9743,64.9846,1.000000e-30
6 Jan 2025 18:10:24.000,0.000,0.437504,-140.220,-125.945093,20.000000,108.378800,19.200,65.5458,68.5561,1.000000e-30
6 Jan 2025 18:11:24.000,0.000,0.437496,-140.123,-125.847929,20.000000,108.475964,19.200,65.6430,68.6533,1.000000e-30
6 Jan 2025 18:12:24.000,0.000,0.437491,-143.665,-129.389265,20.000000,104.934628,19.200,62.1016,65.1119,1.000000e-30
6 Jan 2025 18:13:24.000,0.000,0.437490,-146.934,-132.658411,20.000000,101.665482,19.200,58.8325,61.8428,1.000000e-30
6 Jan 2025 18:14:24.000,0.000,0.437490,-149.469,-135.194062,20.000000,99.129831,19.200,56.2968,59.3071,1.000000e-30
6 Jan 2025 18:15:24.000,0.000,0.437490,-151.477,-137.201382,20.000000,97.122512,19.200,54.2895,57.2998,1.000000e-30
6 Jan 2025 18:16:24.000,0.000,0.437490,-153.120,-138.844909,20.000000,95.478984,19.200,52.6460,55.6563,1.000000e-30
6 Jan 2025 18:16:39.282,0.000,0.437490,-153.494,-139.218863,20.000000,95.105030,19.200,52.2720,55.2823,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 19:40:08.858,0.000,0.437507,-153.472,-139.196349,20.000000,95.127544,19.200,52.2945,55.3048,1.000000e-30
6 Jan 2025 19:41:08.000,0.000,0.437506,-152.525,-138.249469,20.000000,96.074424,19.200,53.2414,56.2517,1.000000e-30
6 Jan 2025 19:42:08.000,0.000,0.437504,-151.684,-137.409029,20.000000,96.914865,19.200,54.0819,57.0922,1.000000e-30
6 Jan 2025 19:43:08.000,0.000,0.437502,-151.101,-136.826176,20.000000,97.497717,19.200,54.6647,57.6750,1.000000e-30
