"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
17 Jan 2025 19:08:09.927,0.000,0.437490,-152.983,-138.707338,20.000000,95.616555,19.200,52.7835,55.7938,1.000000e-30
17 Jan 2025 19:08:36.711,0.000,0.437490,-153.634,-139.358930,20.000000,94.964963,19.200,52.1320,55.1423,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
18 Jan 2025 18:49:15.714,0.000,0.437490,-152.867,-138.591998,20.000000,95.731895,19.200,52.8989,55.9092,1.000000e-30
18 Jan 2025 18:49:47.966,0.000,0.437490,-153.635,-139.359473,20.000000,94.964420,19.200,52.1314,55.1417,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
19 Jan 2025 18:30:21.500,0.000,0.437491,-152.898,-138.622658,20.000000,95.701235,19.200,52.8682,55.8785,1.000000e-30
19 Jan 2025 18:30:54.380,0.000,0.437490,-153.635,-139.359555,20.000000,94.964338,19.200,52.1313,55.1416,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
20 Jan 2025 18:11:27.287,0.000,0.437492,-153.071,-138.796115,20.000000,95.527778,19.200,52.6948,55.7051,1.000000e-30
20 Jan 2025 18:11:55.107,0.000,0.437491,-153.634,-139.358960,20.000000,94.964933,19.200,52.1319,55.1422,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
20 Jan 2025 19:46:11.677,0.000,0.437490,-153.597,-139.322208,20.000000,95.001685,19.200,52.1687,55.1790,1.000000e-30
20 Jan 2025 19:46:13.141,0.000,0.437490,-153.631,-139.355875,20.000000,94.968018,19.200,52.1350,55.1453,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
21 Jan 2025 17:52:33.074,0.000,0.437493,-153.370,-139.095144,20.000000,95.228749,19.200,52.3957,55.4060,1.000000e-30
21 Jan 2025 17:52:48.192,0.000,0.437492,-153.633,-139.357507,20.000000,94.966386,19.200,52.1334,55.1437,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
21 Jan 2025 19:27:17.460,0.000,0.437490,-153.236,-138.960503,20.000000,95.363390,19.200,52.5304,55.5407,1.000000e-30
21 Jan 2025 19:27:33.989,0.000,0.437490,-153.633,-139.357647,20.000000,94.966247,19.200,52.1332,55.1435,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
22 Jan 2025 19:08:23.246,0.000,0.437490,-152.985,-138.709539,20.000000,95.614354,19.200,52.7813,55.7916,1.000000e-30
22 Jan 2025 19:08:49.936,0.000,0.437490,-153.634,-139.358892,20.000000,94.965001,19.200,52.1320,55.1423,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
23 Jan 2025 18:49:29.033,0.000,0.437490,-152.868,-138.592548,20.000000,95.731345,19.200,52.8983,55.9086,1.000000e-30
23 Jan 2025 18:50:01.250,0.000,0.437490,-153.635,-139.359535,20.000000,94.964358,19.200,52.1313,55.1416,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
24 Jan 2025 18:30:34.820,0.000,0.437491,-152.897,-138.621495,20.000000,95.702398,19.200,52.8694,55.8797,1.000000e-30
24 Jan 2025 18:31:07.723,0.000,0.437490,-153.635,-139.359617,20.000000,94.964276,19.200,52.1313,55.1416,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
25 Jan 2025 18:11:40.606,0.000,0.437491,-153.069,-138.793351,20.000000,95.530542,19.200,52.6975,55.7078,1.000000e-30
25 Jan 2025 18:12:08.522,0.000,0.437491,-153.634,-139.358975,20.000000,94.964918,19.200,52.1319,55.1422,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
25 Jan 2025 19:46:24.996,0.000,0.437490,-153.602,-139.327044,20.000000,94.996850,19.200,52.1638,55.1741,1.000000e-30
25 Jan 2025 19:46:26.250,0.000,0.437490,-153.631,-139.355849,20.000000,94.968044,19.200,52.1350,55.1453,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
26 Jan 2025 17:52:46.393,0.000,0.437493,-153.366,-139.091036,20.000000,95.232858,19.200,52.3998,55.4101,1.000000e-30
26 Jan 2025 17:53:01.716,0.000,0.437492,-153.633,-139.357534,20.000000,94.966359,19.200,52.1333,55.1436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
26 Jan 2025 19:27:30.778,0.000,0.437490,-153.239,-138.964197,20.000000,95.359697,19.200,52.5267,55.5370,1.000000e-30
26 Jan 2025 19:27:47.159,0.000,0.437490,-153.633,-139.357630,20.000000,94.966263,19.200,52.1333,55.1436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
27 Jan 2025 19:08:36.564,0.000,0.437490,-152.987,-138.711766,20.000000,95.612127,19.200,52.7791,55.7894,1.000000e-30
27 Jan 2025 19:09:03.162,0.000,0.437490,-153.634,-139.358910,20.000000,94.964984,19.200,52.1320,55.1423,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
28 Jan 2025 18:49:42.350,0.000,0.437490,-152.868,-138.593079,20.000000,95.730814,19.200,52.8978,55.9081,1.000000e-30
28 Jan 2025 18:50:14.527,0.000,0.437490,-153.635,-139.359476,20.000000,94.964417,19.200,52.1314,55.1417,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
29 Jan 2025 18:30:48.136,0.000,0.437491,-152.896,-138.620274,20.000000,95.703619,19.200,52.8706,55.8809,1.000000e-30
29 Jan 2025 18:31:21.060,0.000,0.437490,-153.635,-139.359563,20.000000,94.964330,19.200,52.1313,55.1416,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Jan 2025 18:11:53.922,0.000,0.437491,-153.066,-138.790507,20.000000,95.533387,19.200,52.7004,55.7107,1.000000e-30
30 Jan 2025 18:12:21.937,0.000,0.437491,-153.634,-139.358987,20.000000,94.964906,19.200,52.1319,55.1422,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
30 Jan 2025 19:46:38.312,0.000,0.437490,-153.607,-139.331804,20.000000,94.992089,19.200,52.1591,55.1694,1.000000e-30
30 Jan 2025 19:46:39.358,0.000,0.437490,-153.631,-139.355821,20.000000,94.968072,19.200,52.1351,55.1454,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
31 Jan 2025 17:52:59.708,0.000,0.437493,-153.362,-139.086848,20.000000,95.237045,19.200,52.4040,55.4143,1.000000e-30
31 Jan 2025 17:53:15.240,0.000,0.437492,-153.633,-139.357561,20.000000,94.966332,19.200,52.1333,55.1436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
31 Jan 2025 19:27:44.093,0.000,0.437490,-153.243,-138.967807,20.000000,95.356086,19.200,52.5231,55.5334,1.000000e-30
31 Jan 2025 19:28:00.328,0.000,0.437490,-153.633,-139.357613,20.000000,94.966280,19.200,52.1333,55.1436,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Feb 2025 19:08:49.880,0.000,0.437490,-152.989,-138.713927,20.000000,95.609966,19.200,52.7770,55.7873,1.000000e-30
1 Feb 2025 19:09:16.387,0.000,0.437490,-153.634,-139.358899,20.000000,94.964994,19.200,52.1320,55.1423,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Feb 2025 18:49:55.667,0.000,0.437490,-152.869,-138.593589,20.000000,95.730304,19.200,52.8973,55.9076,1.000000e-30
2 Feb 2025 18:50:27.808,0.000,0.437490,-153.635,-139.359478,20.000000,94.964415,19.200,52.1314,55.1417,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Feb 2025 18:31:01.454,0.000,0.437491,-152.894,-138.619093,20.000000,95.704800,19.200,52.8718,55.8821,1.000000e-30
3 Feb 2025 18:31:34.401,0.000,0.437490,-153.635,-139.359567,20.000000,94.964326,19.200,52.1313,55.1416,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Feb 2025 18:12:07.241,0.000,0.437491,-153.063,-138.787760,20.000000,95.536133,19.200,52.7031,55.7134,1.000000e-30
4 Feb 2025 18:12:35.352,0.000,0.437491,-153.634,-139.359001,20.000000,94.964892,19.200,52.1319,55.1422,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Feb 2025 19:46:51.632,0.000,0.437490,-153.612,-139.336648,20.000000,94.987245,19.200,52.1542,55.1645,1.000000e-30
4 Feb 2025 19:46:52.466,0.000,0.437490,-153.631,-139.355794,20.000000,94.968099,19.200,52.1351,55.1454,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Feb 2025 17:53:13.029,0.000,0.437493,-153.358,-139.082793,20.000000,95.241100,19.200,52.4081,55.4184,1.000000e-30
5 Feb 2025 17:53:28.766,0.000,0.437492,-153.633,-139.357660,20.000000,94.966233,19.200,52.1332,55.1435,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Feb 2025 19:27:57.415,0.000,0.437490,-153.247,-138.971561,20.000000,95.352332,19.200,52.5193,55.5296,1.000000e-30
5 Feb 2025 19:28:13.500,0.000,0.437490,-153.633,-139.357637,20.000000,94.966256,19.200,52.1332,55.1435,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Feb 2025 19:09:03.202,0.000,0.437490,-152.992,-138.716271,20.000000,95.607623,19.200,52.7746,55.7849,1.000000e-30
6 Feb 2025 19:09:29.607,0.000,0.437490,-153.634,-139.358787,20.000000,94.965106,19.200,52.1321,55.1424,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Feb 2025 18:50:08.989,0.000,0.437490,-152.870,-138.594283,20.000000,95.729610,19.200,52.8966,55.9069,1.000000e-30
7 Feb 2025 18:50:41.084,0.000,0.437490,-153.635,-139.359420,20.000000,94.964473,19.200,52.1315,55.1418,1.000000e-30

