"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
1 Jan 2025 18:07:47.000,0.000,0.437501,-152.744,-138.469008,20.000000,95.854885,19.200,53.0219,56.0322,1.000000e-30
1 Jan 2025 18:08:47.000,0.000,0.437499,-152.694,-138.418275,20.000000,95.905618,19.200,53.0726,56.0829,1.000000e-30
1 Jan 2025 18:09:47.000,0.000,0.437497,-152.936,-138.660518,20.000000,95.663375,19.200,52.8304,55.8407,1.000000e-30
1 Jan 2025 18:10:47.000,0.000,0.437496,-153.425,-139.149857,20.000000,95.174036,19.200,52.3410,55.3513,1.000000e-30
1 Jan 2025 18:11:01.537,0.000,0.437495,-153.572,-139.297157,20.000000,95.026736,19.200,52.1937,55.2040,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 14:38:35.317,0.000,0.437507,-153.616,-139.341194,20.000000,94.982699,19.200,52.1497,55.1600,1.000000e-30
2 Jan 2025 14:39:35.000,0.000,0.437506,-152.695,-138.419744,20.000000,95.904149,19.200,53.0711,56.0814,1.000000e-30
2 Jan 2025 14:40:35.000,0.000,0.437504,-151.869,-137.593666,20.000000,96.730227,19.200,53.8972,56.9075,1.000000e-30
2 Jan 2025 14:41:35.000,0.000,0.437503,-151.263,-136.987357,20.000000,97.336536,19.200,54.5035,57.5138,1.000000e-30
2 Jan 2025 14:42:35.000,0.000,0.437500,-151.004,-136.728427,20.000000,97.595466,19.200,54.7625,57.7728,1.000000e-30
2 Jan 2025 14:43:35.000,0.000,0.437498,-151.160,-136.884775,20.000000,97.439118,19.200,54.6061,57.6164,1.000000e-30
2 Jan 2025 14:44:35.000,0.000,0.437496,-151.691,-137.415731,20.000000,96.908162,19.200,54.0751,57.0854,1.000000e-30
2 Jan 2025 14:45:35.000,0.000,0.437494,-152.478,-138.202303,20.000000,96.121590,19.200,53.2886,56.2989,1.000000e-30
2 Jan 2025 14:46:35.000,0.000,0.437493,-153.393,-139.118037,20.000000,95.205856,19.200,52.3728,55.3831,1.000000e-30
2 Jan 2025 14:46:42.713,0.000,0.437493,-153.515,-139.239928,20.000000,95.083965,19.200,52.2510,55.2613,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 16:11:09.379,0.000,0.437510,-153.634,-139.358489,20.000000,94.965404,19.200,52.1324,55.1427,1.000000e-30
2 Jan 2025 16:12:09.000,0.000,0.437510,-152.105,-137.829470,20.000000,96.494423,19.200,53.6614,56.6717,1.000000e-30
2 Jan 2025 16:13:09.000,0.000,0.437510,-150.248,-135.972734,20.000000,98.351159,19.200,55.5181,58.5284,1.000000e-30
2 Jan 2025 16:14:09.000,0.000,0.437510,-147.935,-133.660079,20.000000,100.663815,19.200,57.8308,60.8411,1.000000e-30
2 Jan 2025 16:15:09.000,0.000,0.437509,-144.972,-130.696779,20.000000,103.627114,19.200,60.7941,63.8044,1.000000e-30
2 Jan 2025 16:16:09.000,0.000,0.437506,-141.395,-127.120154,20.000000,107.203739,19.200,64.3707,67.3810,1.000000e-30
2 Jan 2025 16:17:09.000,0.000,0.437499,-139.711,-125.435384,20.000000,108.888510,19.200,66.0555,69.0658,1.000000e-30
2 Jan 2025 16:18:09.000,0.000,0.437492,-142.587,-128.311710,20.000000,106.012183,19.200,63.1792,66.1895,1.000000e-30
2 Jan 2025 16:19:09.000,0.000,0.437491,-146.033,-131.757779,20.000000,102.566114,19.200,59.7331,62.7434,1.000000e-30
2 Jan 2025 16:20:09.000,0.000,0.437490,-148.761,-134.485572,20.000000,99.838321,19.200,57.0053,60.0156,1.000000e-30
2 Jan 2025 16:21:09.000,0.000,0.437490,-150.905,-136.629916,20.000000,97.693977,19.200,54.8610,57.8713,1.000000e-30
2 Jan 2025 16:22:09.000,0.000,0.437490,-152.646,-138.370366,20.000000,95.953527,19.200,53.1205,56.1308,1.000000e-30
2 Jan 2025 16:22:42.831,0.000,0.437490,-153.495,-139.220166,20.000000,95.103727,19.200,52.2707,55.2810,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 17:46:14.868,0.000,0.437507,-153.631,-139.355970,20.000000,94.967923,19.200,52.1349,55.1452,1.000000e-30
2 Jan 2025 17:47:14.000,0.000,0.437506,-152.758,-138.482990,20.000000,95.840903,19.200,53.0079,56.0182,1.000000e-30
2 Jan 2025 17:48:14.000,0.000,0.437504,-152.009,-137.733374,20.000000,96.590520,19.200,53.7575,56.7678,1.000000e-30
2 Jan 2025 17:49:14.000,0.000,0.437502,-151.517,-137.242012,20.000000,97.081881,19.200,54.2489,57.2592,1.000000e-30
2 Jan 2025 17:50:14.000,0.000,0.437500,-151.393,-137.117921,20.000000,97.205972,19.200,54.3730,57.3833,1.000000e-30
2 Jan 2025 17:51:14.000,0.000,0.437497,-151.668,-137.392679,20.000000,96.931215,19.200,54.0982,57.1085,1.000000e-30
2 Jan 2025 17:52:14.000,0.000,0.437495,-152.273,-137.997491,20.000000,96.326402,19.200,53.4934,56.5037,1.000000e-30
2 Jan 2025 17:53:14.000,0.000,0.437494,-153.086,-138.810853,20.000000,95.513040,19.200,52.6800,55.6903,1.000000e-30
2 Jan 2025 17:53:45.081,0.000,0.437493,-153.551,-139.275673,20.000000,95.048220,19.200,52.2152,55.2255,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 14:20:53.353,0.000,0.437505,-153.605,-139.329644,20.000000,94.994249,19.200,52.1612,55.1715,1.000000e-30
3 Jan 2025 14:21:53.000,0.000,0.437503,-153.039,-138.763605,20.000000,95.560288,19.200,52.7273,55.7376,1.000000e-30
3 Jan 2025 14:22:53.000,0.000,0.437502,-152.672,-138.396278,20.000000,95.927615,19.200,53.0946,56.1049,1.000000e-30
3 Jan 2025 14:23:53.000,0.000,0.437500,-152.569,-138.293565,20.000000,96.030328,19.200,53.1973,56.2076,1.000000e-30
3 Jan 2025 14:24:53.000,0.000,0.437498,-152.751,-138.475558,20.000000,95.848336,19.200,53.0153,56.0256,1.000000e-30
3 Jan 2025 14:25:53.000,0.000,0.437496,-153.185,-138.909280,20.000000,95.414614,19.200,52.5816,55.5919,1.000000e-30
3 Jan 2025 14:26:28.754,0.000,0.437495,-153.535,-139.259871,20.000000,95.064022,19.200,52.2310,55.2413,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 15:52:27.224,0.000,0.437510,-153.632,-139.357114,20.000000,94.966779,19.200,52.1338,55.1441,1.000000e-30
3 Jan 2025 15:53:27.000,0.000,0.437510,-152.114,-137.838999,20.000000,96.484894,19.200,53.6519,56.6622,1.000000e-30
3 Jan 2025 15:54:27.000,0.000,0.437510,-150.284,-136.009244,20.000000,98.314649,19.200,55.4816,58.4919,1.000000e-30
3 Jan 2025 15:55:27.000,0.000,0.437510,-148.028,-133.752923,20.000000,100.570970,19.200,57.7380,60.7483,1.000000e-30
3 Jan 2025 15:56:27.000,0.000,0.437509,-145.202,-130.926489,20.000000,103.397404,19.200,60.5644,63.5747,1.000000e-30
3 Jan 2025 15:57:27.000,0.000,0.437506,-141.980,-127.704618,20.000000,106.619275,19.200,63.7863,66.7966,1.000000e-30
3 Jan 2025 15:58:27.000,0.000,0.437499,-140.622,-126.347242,20.000000,107.976651,19.200,65.1436,68.1539,1.000000e-30
3 Jan 2025 15:59:27.000,0.000,0.437493,-143.107,-128.831878,20.000000,105.492015,19.200,62.6590,65.6693,1.000000e-30
3 Jan 2025 16:00:27.000,0.000,0.437491,-146.281,-132.005949,20.000000,102.317944,19.200,59.4849,62.4952,1.000000e-30
3 Jan 2025 16:01:27.000,0.000,0.437490,-148.894,-134.618834,20.000000,99.705059,19.200,56.8720,59.8823,1.000000e-30
3 Jan 2025 16:02:27.000,0.000,0.437490,-150.984,-136.709033,20.000000,97.614860,19.200,54.7818,57.7921,1.000000e-30
3 Jan 2025 16:03:27.000,0.000,0.437490,-152.696,-138.420404,20.000000,95.903490,19.200,53.0705,56.0808,1.000000e-30
3 Jan 2025 16:03:59.055,0.000,0.437490,-153.493,-139.217369,20.000000,95.106524,19.200,52.2735,55.2838,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 17:27:01.415,0.000,0.437508,-153.633,-139.358220,20.000000,94.965673,19.200,52.1327,55.1430,1.000000e-30
3 Jan 2025 17:28:01.000,0.000,0.437507,-152.519,-138.243908,20.000000,96.079985,19.200,53.2470,56.2573,1.000000e-30
3 Jan 2025 17:29:01.000,0.000,0.437506,-151.422,-137.146746,20.000000,97.177147,19.200,54.3441,57.3544,1.000000e-30
3 Jan 2025 17:30:01.000,0.000,0.437504,-150.485,-136.209690,20.000000,98.114203,19.200,55.2812,58.2915,1.000000e-30
3 Jan 2025 17:31:01.000,0.000,0.437502,-149.910,-135.634706,20.000000,98.689187,19.200,55.8562,58.8665,1.000000e-30
3 Jan 2025 17:32:01.000,0.000,0.437499,-149.876,-135.601161,20.000000,98.722733,19.200,55.8897,58.9000,1.000000e-30
3 Jan 2025 17:33:01.000,0.000,0.437496,-150.396,-136.120605,20.000000,98.203288,19.200,55.3703,58.3806,1.000000e-30
3 Jan 2025 17:34:01.000,0.000,0.437494,-151.301,-137.025672,20.000000,97.298221,19.200,54.4652,57.4755,1.000000e-30
3 Jan 2025 17:35:01.000,0.000,0.437493,-152.386,-138.110469,20.000000,96.213424,19.200,53.3804,56.3907,1.000000e-30
3 Jan 2025 17:36:01.000,0.000,0.437492,-153.507,-139.231260,20.000000,95.092633,19.200,52.2596,55.2699,1.000000e-30
3 Jan 2025 17:36:02.484,0.000,0.437492,-153.534,-139.258697,20.000000,95.065196,19.200,52.2322,55.2425,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 15:33:50.230,0.000,0.437510,-153.630,-139.354949,20.000000,94.968944,19.200,52.1359,55.1462,1.000000e-30
4 Jan 2025 15:34:50.000,0.000,0.437510,-152.176,-137.900970,20.000000,96.422923,19.200,53.5899,56.6002,1.000000e-30
4 Jan 2025 15:35:50.000,0.000,0.437509,-150.472,-136.196257,20.000000,98.127636,19.200,55.2946,58.3049,1.000000e-30
4 Jan 2025 15:36:50.000,0.000,0.437509,-148.480,-134.204265,20.000000,100.119628,19.200,57.2866,60.2969,1.000000e-30
4 Jan 2025 15:37:50.000,0.000,0.437507,-146.256,-131.980914,20.000000,102.342979,19.200,59.5100,62.5203,1.000000e-30
4 Jan 2025 15:38:50.000,0.000,0.437504,-144.300,-130.024313,20.000000,104.299580,19.200,61.4666,64.4769,1.000000e-30
4 Jan 2025 15:39:50.000,0.000,0.437498,-143.908,-129.632893,20.000000,104.691001,19.200,61.8580,64.8683,1.000000e-30
4 Jan 2025 15:40:50.000,0.000,0.437494,-145.477,-131.201922,20.000000,103.121971,19.200,60.2890,63.2993,1.000000e-30
4 Jan 2025 15:41:50.000,0.000,0.437492,-147.707,-133.432165,20.000000,100.891728,19.200,58.0587,61.0690,1.000000e-30
4 Jan 2025 15:42:50.000,0.000,0.437491,-149.803,-135.527949,20.000000,98.795944,19.200,55.9629,58.9732,1.000000e-30
4 Jan 2025 15:43:50.000,0.000,0.437490,-151.611,-137.335396,20.000000,96.988497,19.200,54.1555,57.1658,1.000000e-30
4 Jan 2025 15:44:50.000,0.000,0.437490,-153.155,-138.879506,20.000000,95.444387,19.200,52.6114,55.6217,1.000000e-30
4 Jan 2025 15:45:04.441,0.000,0.437490,-153.493,-139.217477,20.000000,95.106417,19.200,52.2734,55.2837,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 17:07:57.904,0.000,0.437509,-153.635,-139.359363,20.000000,94.964530,19.200,52.1315,55.1418,1.000000e-30
4 Jan 2025 17:08:57.000,0.000,0.437509,-152.355,-138.080234,20.000000,96.243659,19.200,53.4106,56.4209,1.000000e-30
4 Jan 2025 17:09:57.000,0.000,0.437508,-150.963,-136.687797,20.000000,97.636097,19.200,54.8031,57.8134,1.000000e-30
4 Jan 2025 17:10:57.000,0.000,0.437506,-149.570,-135.294956,20.000000,99.028937,19.200,56.1959,59.2062,1.000000e-30
4 Jan 2025 17:11:57.000,0.000,0.437504,-148.414,-134.139045,20.000000,100.184848,19.200,57.3518,60.3621,1.000000e-30
4 Jan 2025 17:12:57.000,0.000,0.437500,-147.883,-133.607493,20.000000,100.716400,19.200,57.8834,60.8937,1.000000e-30
4 Jan 2025 17:13:57.000,0.000,0.437497,-148.236,-133.960572,20.000000,100.363321,19.200,57.5303,60.5406,1.000000e-30
4 Jan 2025 17:14:57.000,0.000,0.437494,-149.293,-135.018071,20.000000,99.305822,19.200,56.4728,59.4831,1.000000e-30
4 Jan 2025 17:15:57.000,0.000,0.437493,-150.660,-136.385061,20.000000,97.938833,19.200,55.1058,58.1161,1.000000e-30
4 Jan 2025 17:16:57.000,0.000,0.437492,-152.062,-137.786986,20.000000,96.536907,19.200,53.7039,56.7142,1.000000e-30
4 Jan 2025 17:17:57.000,0.000,0.437491,-153.381,-139.106089,20.000000,95.217804,19.200,52.3848,55.3951,1.000000e-30
4 Jan 2025 17:18:03.629,0.000,0.437491,-153.520,-139.244852,20.000000,95.079041,19.200,52.2460,55.2563,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 15:15:19.484,0.000,0.437509,-153.627,-139.352038,20.000000,94.971855,19.200,52.1388,55.1491,1.000000e-30
5 Jan 2025 15:16:19.000,0.000,0.437509,-152.295,-138.019281,20.000000,96.304612,19.200,53.4716,56.4819,1.000000e-30
5 Jan 2025 15:17:19.000,0.000,0.437508,-150.805,-136.529896,20.000000,97.793997,19.200,54.9610,57.9713,1.000000e-30
5 Jan 2025 15:18:19.000,0.000,0.437507,-149.221,-134.946163,20.000000,99.377730,19.200,56.5447,59.5550,1.000000e-30
5 Jan 2025 15:19:19.000,0.000,0.437505,-147.741,-133.466163,20.000000,100.857730,19.200,58.0247,61.0350,1.000000e-30
5 Jan 2025 15:20:19.000,0.000,0.437502,-146.819,-132.544251,20.000000,101.779642,19.200,58.9466,61.9569,1.000000e-30
5 Jan 2025 15:21:19.000,0.000,0.437498,-146.950,-132.674883,20.000000,101.649010,19.200,58.8160,61.8263,1.000000e-30
5 Jan 2025 15:22:19.000,0.000,0.437495,-148.053,-133.777391,20.000000,100.546502,19.200,57.7135,60.7238,1.000000e-30
5 Jan 2025 15:23:19.000,0.000,0.437493,-149.590,-135.314649,20.000000,99.009244,19.200,56.1762,59.1865,1.000000e-30
5 Jan 2025 15:24:19.000,0.000,0.437492,-151.167,-136.891366,20.000000,97.432527,19.200,54.5995,57.6098,1.000000e-30
5 Jan 2025 15:25:19.000,0.000,0.437491,-152.629,-138.353693,20.000000,95.970200,19.200,53.1372,56.1475,1.000000e-30
5 Jan 2025 15:25:57.828,0.000,0.437491,-153.496,-139.220715,20.000000,95.103179,19.200,52.2702,55.2805,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
5 Jan 2025 16:49:01.066,0.000,0.437510,-153.635,-139.359559,20.000000,94.964334,19.200,52.1313,55.1416,1.000000e-30
5 Jan 2025 16:50:01.000,0.000,0.437510,-152.210,-137.934448,20.000000,96.389445,19.200,53.5564,56.5667,1.000000e-30
5 Jan 2025 16:51:01.000,0.000,0.437509,-150.581,-136.305900,20.000000,98.017993,19.200,55.1850,58.1953,1.000000e-30
5 Jan 2025 16:52:01.000,0.000,0.437508,-148.763,-134.487263,20.000000,99.836630,19.200,57.0036,60.0139,1.000000e-30
5 Jan 2025 16:53:01.000,0.000,0.437506,-146.917,-132.641446,20.000000,101.682447,19.200,58.8494,61.8597,1.000000e-30
5 Jan 2025 16:54:01.000,0.000,0.437502,-145.601,-131.325526,20.000000,102.998367,19.200,60.1654,63.1757,1.000000e-30
5 Jan 2025 16:55:01.000,0.000,0.437498,-145.647,-131.371746,20.000000,102.952148,19.200,60.1191,63.1294,1.000000e-30
5 Jan 2025 16:56:01.000,0.000,0.437494,-147.018,-132.742621,20.000000,101.581273,19.200,58.7483,61.7586,1.000000e-30
5 Jan 2025 16:57:01.000,0.000,0.437492,-148.871,-134.596120,20.000000,99.727773,19.200,56.8948,59.9051,1.000000e-30
5 Jan 2025 16:58:01.000,0.000,0.437491,-150.680,-136.404501,20.000000,97.919392,19.200,55.0864,58.0967,1.000000e-30
5 Jan 2025 16:59:01.000,0.000,0.437490,-152.295,-138.019623,20.000000,96.304270,19.200,53.4713,56.4816,1.000000e-30
5 Jan 2025 16:59:52.017,0.000,0.437490,-153.509,-139.233931,20.000000,95.089962,19.200,52.2570,55.2672,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 14:56:57.177,0.000,0.437508,-153.623,-139.347767,20.000000,94.976126,19.200,52.1431,55.1534,1.000000e-30
6 Jan 2025 14:57:57.000,0.000,0.437508,-152.455,-138.179588,20.000000,96.144305,19.200,53.3113,56.3216,1.000000e-30
6 Jan 2025 14:58:57.000,0.000,0.437507,-151.258,-136.983242,20.000000,97.340651,19.200,54.5076,57.5179,1.000000e-30
6 Jan 2025 14:59:57.000,0.000,0.437505,-150.152,-135.877016,20.000000,98.446878,19.200,55.6139,58.6242,1.000000e-30
6 Jan 2025 15:00:57.000,0.000,0.437503,-149.345,-135.070246,20.000000,99.253647,19.200,56.4206,59.4309,1.000000e-30
6 Jan 2025 15:01:57.000,0.000,0.437500,-149.087,-134.811764,20.000000,99.512129,19.200,56.6791,59.6894,1.000000e-30
6 Jan 2025 15:02:57.000,0.000,0.437497,-149.479,-135.204215,20.000000,99.119678,19.200,56.2867,59.2970,1.000000e-30
6 Jan 2025 15:03:57.000,0.000,0.437495,-150.374,-136.098726,20.000000,98.225167,19.200,55.3922,58.4025,1.000000e-30
6 Jan 2025 15:04:57.000,0.000,0.437493,-151.518,-137.242681,20.000000,97.081212,19.200,54.2482,57.2585,1.000000e-30
6 Jan 2025 15:05:57.000,0.000,0.437492,-152.721,-138.445917,20.000000,95.877977,19.200,53.0450,56.0553,1.000000e-30
6 Jan 2025 15:06:36.901,0.000,0.437492,-153.503,-139.227814,20.000000,95.096079,19.200,52.2631,55.2734,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 16:30:09.474,0.000,0.437510,-153.635,-139.359347,20.000000,94.964546,19.200,52.1315,55.1418,1.000000e-30
6 Jan 2025 16:31:09.000,0.000,0.437510,-152.141,-137.865616,20.000000,96.458277,19.200,53.6253,56.6356,1.000000e-30
6 Jan 2025 16:32:09.000,0.000,0.437510,-150.355,-136.079737,20.000000,98.244157,19.200,55.4111,58.4214,1.000000e-30
6 Jan 2025 16:33:09.000,0.000,0.437509,-148.206,-133.930823,20.000000,100.393070,19.200,57.5601,60.5704,1.000000e-30
6 Jan 2025 16:34:09.000,0.000,0.437508,-145.663,-131.387936,20.000000,102.935957,19.200,60.1029,63.1132,1.000000e-30
6 Jan 2025 16:35:09.000,0.000,0.437504,-143.156,-128.881153,20.000000,105.442741,19.200,62.6097,65.6200,1.000000e-30
6 Jan 2025 16:36:09.000,0.000,0.437498,-142.496,-128.221068,20.000000,106.102825,19.200,63.2698,66.2801,1.000000e-30
6 Jan 2025 16:37:09.000,0.000,0.437493,-144.488,-130.212267,20.000000,104.111626,19.200,61.2786,64.2889,1.000000e-30
6 Jan 2025 16:38:09.000,0.000,0.437491,-147.130,-132.854803,20.000000,101.469090,19.200,58.6361,61.6464,1.000000e-30
6 Jan 2025 16:39:09.000,0.000,0.437490,-149.459,-135.183274,20.000000,99.140619,19.200,56.3076,59.3179,1.000000e-30
6 Jan 2025 16:40:09.000,0.000,0.437490,-151.394,-137.118589,20.000000,97.205304,19.200,54.3723,57.3826,1.000000e-30
6 Jan 2025 16:41:09.000,0.000,0.437490,-153.013,-138.737443,20.000000,95.586450,19.200,52.7534,55.7637,1.000000e-30
6 Jan 2025 16:41:29.230,0.000,0.437490,-153.501,-139.225671,20.000000,95.098222,19.200,52.2652,55.2755,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
6 Jan 2025 18:06:01.922,0.000,0.437505,-153.626,-139.351064,20.000000,94.972829,19.200,52.1398,55.1501,1.000000e-30
6 Jan 2025 18:07:01.000,0.000,0.437503,-153.083,-138.807746,20.000000,95.516147,19.200,52.6831,55.6934,1.000000e-30
6 Jan 2025 18:08:01.000,0.000,0.437501,-152.754,-138.479213,20.000000,95.844681,19.200,53.0117,56.0220,1.000000e-30
6 Jan 2025 18:09:01.000,0.000,0.437499,-152.709,-138.433833,20.000000,95.890060,19.200,53.0570,56.0673,1.000000e-30
6 Jan 2025 18:10:01.000,0.000,0.437497,-152.955,-138.680122,20.000000,95.643771,19.200,52.8108,55.8211,1.000000e-30
6 Jan 2025 18:11:01.000,0.000,0.437496,-153.447,-139.171674,20.000000,95.152219,19.200,52.3192,55.3295,1.000000e-30
6 Jan 2025 18:11:13.450,0.000,0.437495,-153.573,-139.297495,20.000000,95.026398,19.200,52.1934,55.2037,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
7 Jan 2025 14:38:47.990,0.000,0.437507,-153.617,-139.341336,20.000000,94.982557,19.200,52.1495,55.1598,1.000000e-30
7 Jan 2025 14:39:47.000,0.000,0.437506,-152.702,-138.426600,20.000000,95.897293,19.200,53.0643,56.0746,1.000000e-30
7 Jan 2025 14:40:47.000,0.000,0.437504,-151.869,-137.594054,20.000000,96.729840,19.200,53.8968,56.9071,1.000000e-30
7 Jan 2025 14:41:47.000,0.000,0.437503,-151.254,-136.978706,20.000000,97.345187,19.200,54.5122,57.5225,1.000000e-30
7 Jan 2025 14:42:47.000,0.000,0.437500,-150.985,-136.709615,20.000000,97.614278,19.200,54.7813,57.7916,1.000000e-30
7 Jan 2025 14:43:47.000,0.000,0.437498,-151.133,-136.857410,20.000000,97.466484,19.200,54.6335,57.6438,1.000000e-30
7 Jan 2025 14:44:47.000,0.000,0.437496,-151.659,-137.383465,20.000000,96.940428,19.200,54.1074,57.1177,1.000000e-30
7 Jan 2025 14:45:47.000,0.000,0.437494,-152.444,-138.168793,20.000000,96.155100,19.200,53.3221,56.3324,1.000000e-30
