"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 11:37:32.000,0.000,0.437491,-151.911,-137.635984,20.000000,96.687909,19.200,53.8549,56.8652,1.000000e-30
2 Jan 2025 11:38:32.000,0.000,0.437490,-153.381,-139.106192,20.000000,95.217701,19.200,52.3847,55.3950,1.000000e-30
2 Jan 2025 11:38:36.935,0.000,0.437490,-153.493,-139.218222,20.000000,95.105671,19.200,52.2727,55.2830,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 13:01:31.629,0.000,0.437509,-153.635,-139.359532,20.000000,94.964361,19.200,52.1313,55.1416,1.000000e-30
2 Jan 2025 13:02:31.000,0.000,0.437509,-152.302,-138.026306,20.000000,96.297588,19.200,53.4646,56.4749,1.000000e-30
2 Jan 2025 13:03:31.000,0.000,0.437508,-150.822,-136.546708,20.000000,97.777185,19.200,54.9442,57.9545,1.000000e-30
2 Jan 2025 13:04:31.000,0.000,0.437507,-149.279,-135.004135,20.000000,99.319758,19.200,56.4867,59.4970,1.000000e-30
2 Jan 2025 13:05:31.000,0.000,0.437504,-147.901,-133.625339,20.000000,100.698554,19.200,57.8655,60.8758,1.000000e-30
2 Jan 2025 13:06:31.000,0.000,0.437501,-147.144,-132.868477,20.000000,101.455416,19.200,58.6224,61.6327,1.000000e-30
2 Jan 2025 13:07:31.000,0.000,0.437497,-147.416,-133.140996,20.000000,101.182897,19.200,58.3499,61.3602,1.000000e-30
2 Jan 2025 13:08:31.000,0.000,0.437494,-148.556,-134.280518,20.000000,100.043376,19.200,57.2104,60.2207,1.000000e-30
2 Jan 2025 13:09:31.000,0.000,0.437492,-150.059,-135.783841,20.000000,98.540052,19.200,55.7070,58.7173,1.000000e-30
2 Jan 2025 13:10:31.000,0.000,0.437491,-151.584,-137.308302,20.000000,97.015591,19.200,54.1826,57.1929,1.000000e-30
2 Jan 2025 13:11:31.000,0.000,0.437491,-152.997,-138.721769,20.000000,95.602124,19.200,52.7691,55.7794,1.000000e-30
2 Jan 2025 13:11:54.680,0.000,0.437491,-153.516,-139.240930,20.000000,95.082963,19.200,52.2500,55.2603,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 22:07:28.957,0.000,0.437509,-153.522,-139.246286,20.000000,95.077607,19.200,52.2446,55.2549,1.000000e-30
2 Jan 2025 22:08:28.000,0.000,0.437508,-152.254,-137.978279,20.000000,96.345614,19.200,53.5126,56.5229,1.000000e-30
2 Jan 2025 22:09:28.000,0.000,0.437507,-150.889,-136.613304,20.000000,97.710589,19.200,54.8776,57.8879,1.000000e-30
2 Jan 2025 22:10:28.000,0.000,0.437506,-149.556,-135.280877,20.000000,99.043016,19.200,56.2100,59.2203,1.000000e-30
2 Jan 2025 22:11:28.000,0.000,0.437503,-148.508,-134.232396,20.000000,100.091497,19.200,57.2585,60.2688,1.000000e-30
2 Jan 2025 22:12:28.000,0.000,0.437500,-148.109,-133.834216,20.000000,100.489678,19.200,57.6567,60.6670,1.000000e-30
2 Jan 2025 22:13:28.000,0.000,0.437497,-148.554,-134.278932,20.000000,100.044961,19.200,57.2119,60.2222,1.000000e-30
2 Jan 2025 22:14:28.000,0.000,0.437494,-149.630,-135.354494,20.000000,98.969399,19.200,56.1364,59.1467,1.000000e-30
2 Jan 2025 22:15:28.000,0.000,0.437493,-150.971,-136.695822,20.000000,97.628071,19.200,54.7951,57.8054,1.000000e-30
2 Jan 2025 22:16:28.000,0.000,0.437492,-152.336,-138.060468,20.000000,96.263425,19.200,53.4304,56.4407,1.000000e-30
2 Jan 2025 22:17:28.000,0.000,0.437491,-153.620,-139.344582,20.000000,94.979311,19.200,52.1463,55.1566,1.000000e-30
2 Jan 2025 22:17:28.718,0.000,0.437491,-153.635,-139.359291,20.000000,94.964602,19.200,52.1316,55.1419,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
2 Jan 2025 23:40:22.234,0.000,0.437510,-153.493,-139.217317,20.000000,95.106576,19.200,52.2736,55.2839,1.000000e-30
2 Jan 2025 23:41:22.000,0.000,0.437510,-152.001,-137.725574,20.000000,96.598319,19.200,53.7653,56.7756,1.000000e-30
2 Jan 2025 23:42:22.000,0.000,0.437509,-150.243,-135.967758,20.000000,98.356135,19.200,55.5231,58.5334,1.000000e-30
2 Jan 2025 23:43:22.000,0.000,0.437509,-148.176,-133.900272,20.000000,100.423621,19.200,57.5906,60.6009,1.000000e-30
2 Jan 2025 23:44:22.000,0.000,0.437507,-145.856,-131.581078,20.000000,102.742815,19.200,59.9098,62.9201,1.000000e-30
2 Jan 2025 23:45:22.000,0.000,0.437503,-143.859,-129.583592,20.000000,104.740301,19.200,61.9073,64.9176,1.000000e-30
2 Jan 2025 23:46:22.000,0.000,0.437498,-143.645,-129.370139,20.000000,104.953754,19.200,62.1207,65.1310,1.000000e-30
2 Jan 2025 23:47:22.000,0.000,0.437493,-145.442,-131.166496,20.000000,103.157397,19.200,60.3244,63.3347,1.000000e-30
2 Jan 2025 23:48:22.000,0.000,0.437492,-147.769,-133.493707,20.000000,100.830186,19.200,57.9972,61.0075,1.000000e-30
2 Jan 2025 23:49:22.000,0.000,0.437491,-149.889,-135.613883,20.000000,98.710010,19.200,55.8770,58.8873,1.000000e-30
2 Jan 2025 23:50:22.000,0.000,0.437490,-151.696,-137.421051,20.000000,96.902842,19.200,54.0698,57.0801,1.000000e-30
2 Jan 2025 23:51:22.000,0.000,0.437490,-153.233,-138.957370,20.000000,95.366523,19.200,52.5335,55.5438,1.000000e-30
2 Jan 2025 23:51:39.175,0.000,0.437490,-153.631,-139.355310,20.000000,94.968583,19.200,52.1356,55.1459,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 11:09:04.474,0.000,0.437509,-153.626,-139.350748,20.000000,94.973145,19.200,52.1401,55.1504,1.000000e-30
3 Jan 2025 11:10:04.000,0.000,0.437509,-152.344,-138.068962,20.000000,96.254931,19.200,53.4219,56.4322,1.000000e-30
3 Jan 2025 11:11:04.000,0.000,0.437508,-150.946,-136.670625,20.000000,97.653268,19.200,54.8203,57.8306,1.000000e-30
3 Jan 2025 11:12:04.000,0.000,0.437506,-149.519,-135.244051,20.000000,99.079842,19.200,56.2468,59.2571,1.000000e-30
3 Jan 2025 11:13:04.000,0.000,0.437504,-148.280,-134.005114,20.000000,100.318779,19.200,57.4858,60.4961,1.000000e-30
3 Jan 2025 11:14:04.000,0.000,0.437501,-147.619,-133.343749,20.000000,100.980145,19.200,58.1471,61.1574,1.000000e-30
3 Jan 2025 11:15:04.000,0.000,0.437497,-147.858,-133.582583,20.000000,100.741311,19.200,57.9083,60.9186,1.000000e-30
3 Jan 2025 11:16:04.000,0.000,0.437495,-148.871,-134.595946,20.000000,99.727947,19.200,56.8949,59.9052,1.000000e-30
3 Jan 2025 11:17:04.000,0.000,0.437493,-150.248,-135.973250,20.000000,98.350643,19.200,55.5176,58.5279,1.000000e-30
3 Jan 2025 11:18:04.000,0.000,0.437492,-151.682,-137.406406,20.000000,96.917487,19.200,54.0845,57.0948,1.000000e-30
3 Jan 2025 11:19:04.000,0.000,0.437491,-153.035,-138.759799,20.000000,95.564094,19.200,52.7311,55.7414,1.000000e-30
3 Jan 2025 11:19:25.813,0.000,0.437491,-153.498,-139.222738,20.000000,95.101156,19.200,52.2681,55.2784,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 12:42:36.673,0.000,0.437510,-153.635,-139.359612,20.000000,94.964281,19.200,52.1313,55.1416,1.000000e-30
3 Jan 2025 12:43:36.000,0.000,0.437510,-152.193,-137.918080,20.000000,96.405813,19.200,53.5728,56.5831,1.000000e-30
3 Jan 2025 12:44:36.000,0.000,0.437509,-150.504,-136.228748,20.000000,98.095145,19.200,55.2621,58.2724,1.000000e-30
3 Jan 2025 12:45:36.000,0.000,0.437508,-148.560,-134.285178,20.000000,100.038715,19.200,57.2057,60.2160,1.000000e-30
3 Jan 2025 12:46:36.000,0.000,0.437507,-146.467,-132.191651,20.000000,102.132242,19.200,59.2992,62.3095,1.000000e-30
3 Jan 2025 12:47:36.000,0.000,0.437503,-144.779,-130.503927,20.000000,103.819967,19.200,60.9870,63.9973,1.000000e-30
3 Jan 2025 12:48:36.000,0.000,0.437498,-144.628,-130.352563,20.000000,103.971330,19.200,61.1383,64.1486,1.000000e-30
3 Jan 2025 12:49:36.000,0.000,0.437494,-146.153,-131.878149,20.000000,102.445744,19.200,59.6127,62.6230,1.000000e-30
3 Jan 2025 12:50:36.000,0.000,0.437492,-148.238,-133.962425,20.000000,100.361468,19.200,57.5285,60.5388,1.000000e-30
3 Jan 2025 12:51:36.000,0.000,0.437491,-150.217,-135.941399,20.000000,98.382494,19.200,55.5495,58.5598,1.000000e-30
3 Jan 2025 12:52:36.000,0.000,0.437490,-151.944,-137.669145,20.000000,96.654748,19.200,53.8217,56.8320,1.000000e-30
3 Jan 2025 12:53:36.000,0.000,0.437490,-153.434,-139.158461,20.000000,95.165433,19.200,52.3324,55.3427,1.000000e-30
3 Jan 2025 12:53:39.151,0.000,0.437490,-153.506,-139.230842,20.000000,95.093051,19.200,52.2600,55.2703,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 14:19:33.160,0.000,0.437502,-153.618,-139.342403,20.000000,94.981490,19.200,52.1485,55.1588,1.000000e-30
3 Jan 2025 14:20:33.000,0.000,0.437500,-153.433,-139.157424,20.000000,95.166469,19.200,52.3335,55.3438,1.000000e-30
3 Jan 2025 14:21:33.000,0.000,0.437499,-153.494,-139.218512,20.000000,95.105381,19.200,52.2724,55.2827,1.000000e-30
3 Jan 2025 14:21:58.515,0.000,0.437498,-153.593,-139.318131,20.000000,95.005762,19.200,52.1727,55.1830,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 21:49:31.640,0.000,0.437508,-153.536,-139.260363,20.000000,95.063530,19.200,52.2305,55.2408,1.000000e-30
3 Jan 2025 21:50:31.000,0.000,0.437507,-152.450,-138.174917,20.000000,96.148976,19.200,53.3160,56.3263,1.000000e-30
3 Jan 2025 21:51:31.000,0.000,0.437506,-151.398,-137.123108,20.000000,97.200785,19.200,54.3678,57.3781,1.000000e-30
3 Jan 2025 21:52:31.000,0.000,0.437504,-150.533,-136.258225,20.000000,98.065668,19.200,55.2327,58.2430,1.000000e-30
3 Jan 2025 21:53:31.000,0.000,0.437501,-150.051,-135.775636,20.000000,98.548257,19.200,55.7152,58.7255,1.000000e-30
3 Jan 2025 21:54:31.000,0.000,0.437498,-150.102,-135.826897,20.000000,98.496996,19.200,55.6640,58.6743,1.000000e-30
3 Jan 2025 21:55:31.000,0.000,0.437496,-150.670,-136.394771,20.000000,97.929122,19.200,55.0961,58.1064,1.000000e-30
3 Jan 2025 21:56:31.000,0.000,0.437494,-151.585,-137.309295,20.000000,97.014598,19.200,54.1816,57.1919,1.000000e-30
3 Jan 2025 21:57:31.000,0.000,0.437493,-152.656,-138.380323,20.000000,95.943570,19.200,53.1106,56.1209,1.000000e-30
3 Jan 2025 21:58:24.348,0.000,0.437492,-153.633,-139.358133,20.000000,94.965760,19.200,52.1327,55.1430,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Jan 2025 23:21:28.830,0.000,0.437510,-153.493,-139.217525,20.000000,95.106368,19.200,52.2734,55.2837,1.000000e-30
3 Jan 2025 23:22:28.000,0.000,0.437510,-151.958,-137.682534,20.000000,96.641359,19.200,53.8083,56.8186,1.000000e-30
3 Jan 2025 23:23:28.000,0.000,0.437510,-150.083,-135.807604,20.000000,98.516289,19.200,55.6833,58.6936,1.000000e-30
3 Jan 2025 23:24:28.000,0.000,0.437510,-147.758,-133.482254,20.000000,100.841639,19.200,58.0086,61.0189,1.000000e-30
3 Jan 2025 23:25:28.000,0.000,0.437509,-144.824,-130.548916,20.000000,103.774977,19.200,60.9420,63.9523,1.000000e-30
3 Jan 2025 23:26:28.000,0.000,0.437505,-141.506,-127.231196,20.000000,107.092697,19.200,64.2597,67.2700,1.000000e-30
3 Jan 2025 23:27:28.000,0.000,0.437498,-140.441,-126.165836,20.000000,108.158057,19.200,65.3250,68.3353,1.000000e-30
3 Jan 2025 23:28:28.000,0.000,0.437492,-143.251,-128.976104,20.000000,105.347789,19.200,62.5148,65.5251,1.000000e-30
3 Jan 2025 23:29:28.000,0.000,0.437491,-146.465,-132.189769,20.000000,102.134124,19.200,59.3011,62.3114,1.000000e-30
3 Jan 2025 23:30:28.000,0.000,0.437490,-149.056,-134.780654,20.000000,99.543239,19.200,56.7102,59.7205,1.000000e-30
3 Jan 2025 23:31:28.000,0.000,0.437490,-151.120,-136.844969,20.000000,97.478924,19.200,54.6459,57.6562,1.000000e-30
3 Jan 2025 23:32:28.000,0.000,0.437490,-152.810,-138.534493,20.000000,95.789400,19.200,52.9564,55.9667,1.000000e-30
3 Jan 2025 23:33:01.581,0.000,0.437490,-153.633,-139.357299,20.000000,94.966594,19.200,52.1336,55.1439,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 00:58:47.194,0.000,0.437505,-153.532,-139.257115,20.000000,95.066779,19.200,52.2338,55.2441,1.000000e-30
4 Jan 2025 00:59:47.000,0.000,0.437503,-152.932,-138.657142,20.000000,95.666751,19.200,52.8337,55.8440,1.000000e-30
4 Jan 2025 01:00:47.000,0.000,0.437502,-152.535,-138.260070,20.000000,96.063823,19.200,53.2308,56.2411,1.000000e-30
4 Jan 2025 01:01:47.000,0.000,0.437500,-152.411,-138.135505,20.000000,96.188388,19.200,53.3554,56.3657,1.000000e-30
4 Jan 2025 01:02:47.000,0.000,0.437498,-152.582,-138.306966,20.000000,96.016928,19.200,53.1839,56.1942,1.000000e-30
4 Jan 2025 01:03:47.000,0.000,0.437496,-153.016,-138.740758,20.000000,95.583135,19.200,52.7501,55.7604,1.000000e-30
4 Jan 2025 01:04:44.100,0.000,0.437495,-153.607,-139.331399,20.000000,94.992494,19.200,52.1595,55.1698,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 10:50:45.878,0.000,0.437508,-153.621,-139.345948,20.000000,94.977945,19.200,52.1449,55.1552,1.000000e-30
4 Jan 2025 10:51:45.000,0.000,0.437507,-152.539,-138.263645,20.000000,96.060248,19.200,53.2272,56.2375,1.000000e-30
4 Jan 2025 10:52:45.000,0.000,0.437506,-151.458,-137.182507,20.000000,97.141386,19.200,54.3084,57.3187,1.000000e-30
4 Jan 2025 10:53:45.000,0.000,0.437504,-150.516,-136.241110,20.000000,98.082783,19.200,55.2498,58.2601,1.000000e-30
4 Jan 2025 10:54:45.000,0.000,0.437502,-149.903,-135.627696,20.000000,98.696198,19.200,55.8632,58.8735,1.000000e-30
4 Jan 2025 10:55:45.000,0.000,0.437499,-149.799,-135.523489,20.000000,98.800405,19.200,55.9674,58.9777,1.000000e-30
4 Jan 2025 10:56:45.000,0.000,0.437497,-150.241,-135.965724,20.000000,98.358169,19.200,55.5252,58.5355,1.000000e-30
4 Jan 2025 10:57:45.000,0.000,0.437495,-151.088,-136.812829,20.000000,97.511064,19.200,54.6781,57.6884,1.000000e-30
4 Jan 2025 10:58:45.000,0.000,0.437493,-152.140,-137.865103,20.000000,96.458790,19.200,53.6258,56.6361,1.000000e-30
4 Jan 2025 10:59:45.000,0.000,0.437492,-153.248,-138.972589,20.000000,95.351304,19.200,52.5183,55.5286,1.000000e-30
4 Jan 2025 10:59:59.124,0.000,0.437492,-153.507,-139.231300,20.000000,95.092593,19.200,52.2596,55.2699,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 12:23:46.711,0.000,0.437510,-153.634,-139.359116,20.000000,94.964777,19.200,52.1318,55.1421,1.000000e-30
4 Jan 2025 12:24:46.000,0.000,0.437510,-152.131,-137.855676,20.000000,96.468217,19.200,53.6352,56.6455,1.000000e-30
4 Jan 2025 12:25:46.000,0.000,0.437510,-150.312,-136.036931,20.000000,98.286962,19.200,55.4539,58.4642,1.000000e-30
4 Jan 2025 12:26:46.000,0.000,0.437510,-148.088,-133.812499,20.000000,100.511394,19.200,57.6784,60.6887,1.000000e-30
4 Jan 2025 12:27:46.000,0.000,0.437508,-145.357,-131.081274,20.000000,103.242620,19.200,60.4096,63.4199,1.000000e-30
4 Jan 2025 12:28:46.000,0.000,0.437505,-142.412,-128.136355,20.000000,106.187538,19.200,63.3545,66.3648,1.000000e-30
4 Jan 2025 12:29:46.000,0.000,0.437498,-141.383,-127.107725,20.000000,107.216168,19.200,64.3832,67.3935,1.000000e-30
4 Jan 2025 12:30:46.000,0.000,0.437493,-143.678,-129.402392,20.000000,104.921501,19.200,62.0885,65.0988,1.000000e-30
4 Jan 2025 12:31:46.000,0.000,0.437491,-146.637,-132.361590,20.000000,101.962303,19.200,59.1293,62.1396,1.000000e-30
4 Jan 2025 12:32:46.000,0.000,0.437490,-149.137,-134.861625,20.000000,99.462268,19.200,56.6293,59.6396,1.000000e-30
4 Jan 2025 12:33:46.000,0.000,0.437490,-151.166,-136.890616,20.000000,97.433277,19.200,54.6003,57.6106,1.000000e-30
4 Jan 2025 12:34:46.000,0.000,0.437490,-152.840,-138.565212,20.000000,95.758681,19.200,52.9257,55.9360,1.000000e-30
4 Jan 2025 12:35:12.766,0.000,0.437490,-153.499,-139.223572,20.000000,95.100321,19.200,52.2673,55.2776,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 13:59:20.315,0.000,0.437505,-153.628,-139.353237,20.000000,94.970656,19.200,52.1376,55.1479,1.000000e-30
4 Jan 2025 14:00:20.000,0.000,0.437504,-152.953,-138.678143,20.000000,95.645750,19.200,52.8127,55.8230,1.000000e-30
4 Jan 2025 14:01:20.000,0.000,0.437502,-152.475,-138.199658,20.000000,96.124235,19.200,53.2912,56.3015,1.000000e-30
4 Jan 2025 14:02:20.000,0.000,0.437500,-152.281,-138.006241,20.000000,96.317652,19.200,53.4846,56.4949,1.000000e-30
4 Jan 2025 14:03:20.000,0.000,0.437498,-152.413,-138.137985,20.000000,96.185908,19.200,53.3529,56.3632,1.000000e-30
4 Jan 2025 14:04:20.000,0.000,0.437496,-152.842,-138.566497,20.000000,95.757397,19.200,52.9244,55.9347,1.000000e-30
4 Jan 2025 14:05:20.000,0.000,0.437495,-153.487,-139.212244,20.000000,95.111650,19.200,52.2786,55.2889,1.000000e-30
4 Jan 2025 14:05:26.349,0.000,0.437495,-153.565,-139.289453,20.000000,95.034440,19.200,52.2014,55.2117,1.000000e-30

"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Flux Density (dBW/m^2)","g/T (dB/K)","C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
4 Jan 2025 21:31:51.178,0.000,0.437506,-153.553,-139.277734,20.000000,95.046159,19.200,52.2131,55.2234,1.000000e-30
4 Jan 2025 21:32:51.000,0.000,0.437505,-152.711,-138.435932,20.000000,95.887961,19.200,53.0549,56.0652,1.000000e-30
4 Jan 2025 21:33:51.000,0.000,0.437503,-152.024,-137.748490,20.000000,96.575403,19.200,53.7424,56.7527,1.000000e-30
