"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
80,2 Feb 2025 21:47:26.156,2 Feb 2025 21:57:03.251,577.095
81,3 Feb 2025 19:54:26.680,3 Feb 2025 20:04:57.916,631.236
82,3 Feb 2025 21:28:04.757,3 Feb 2025 21:38:44.280,639.523
83,4 Feb 2025 19:36:23.372,4 Feb 2025 19:45:54.952,571.580
84,4 Feb 2025 21:08:59.092,4 Feb 2025 21:20:15.180,676.088
85,5 Feb 2025 19:18:37.174,5 Feb 2025 19:26:41.188,484.014
86,5 Feb 2025 20:50:06.478,5 Feb 2025 21:01:38.530,692.052
87,5 Feb 2025 22:27:49.131,5 Feb 2025 22:32:45.427,296.296
88,6 Feb 2025 19:01:17.601,6 Feb 2025 19:07:07.437,349.836
89,6 Feb 2025 20:31:25.733,6 Feb 2025 20:42:55.526,689.793
90,6 Feb 2025 22:07:23.454,6 Feb 2025 22:15:18.756,475.301
91,7 Feb 2025 20:12:56.569,7 Feb 2025 20:24:06.560,669.992
92,7 Feb 2025 21:47:39.904,7 Feb 2025 21:57:16.077,576.173
93,8 Feb 2025 19:54:39.485,8 Feb 2025 20:05:11.287,631.802
94,8 Feb 2025 21:28:18.294,8 Feb 2025 21:38:57.249,638.955
95,9 Feb 2025 19:36:36.002,9 Feb 2025 19:46:08.425,572.423
96,9 Feb 2025 21:09:12.465,9 Feb 2025 21:20:28.249,675.785
97,10 Feb 2025 19:18:49.568,10 Feb 2025 19:26:54.821,485.254
98,10 Feb 2025 20:50:19.705,10 Feb 2025 21:01:51.679,691.974
99,10 Feb 2025 22:28:04.037,10 Feb 2025 22:32:57.239,293.202
100,11 Feb 2025 19:01:29.562,11 Feb 2025 19:07:21.425,351.863
101,11 Feb 2025 20:31:38.825,11 Feb 2025 20:43:08.747,689.922
102,11 Feb 2025 22:07:37.530,11 Feb 2025 22:15:31.323,473.792
103,12 Feb 2025 20:13:09.524,12 Feb 2025 20:24:19.852,670.328
104,12 Feb 2025 21:47:53.656,12 Feb 2025 21:57:28.900,575.244
